Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,104.140153,[259  58] ; [48 96],[211.10412148 105.89587852] ; [95.89587852 48.10412148],1
a5,1,1e-06,24.203378,[233  86] ; [72 73],[209.6875 109.3125] ; [95.3125 49.6875],1
n6,1,3e-06,21.610947,[271  46] ; [96 48],[252.36225597  64.63774403] ; [114.63774403  29.36225597],1
s7,1,2.5e-05,17.747432,[140 166] ; [ 35 106],[119.79865772 186.20134228] ; [55.20134228 85.79865772],1
a8,1,0.000409,12.48837,[ 55 236] ; [  8 128],[ 42.93442623 248.06557377] ; [ 20.06557377 115.93442623],1
s8,1,0.000717,11.445593,[129 189] ; [ 35 109],[112.88311688 205.11688312] ; [51.11688312 92.88311688],1
a3,1,0.001011,10.806908,[225  94] ; [79 65],[209.45140389 109.54859611] ; [94.54859611 49.45140389],0
p2,1,0.001154,10.562049,[258  60] ; [97 47],[244.35064935  73.64935065] ; [110.64935065  33.35064935],0
p11,1,0.001471,10.114943,[253  66] ; [95 50],[239.25  79.75] ; [108.75  36.25],0
a4,1,0.001826,9.716852,[143 175] ; [ 43 102],[127.74946004 190.25053996] ; [58.25053996 86.74946004],0
s4,1,0.001888,9.655625,[ 38 276] ; [ 34 111],[ 49.25490196 264.74509804] ; [ 22.74509804 122.25490196],0
a2,1,0.004832,7.941109,[ 73 246] ; [ 17 128],[ 61.875 257.125] ; [ 28.125 116.875],0
v1,1,0.004878,7.924246,[154 155] ; [51 92],[140.14380531 168.85619469] ; [64.85619469 78.14380531],0
r1,1,0.007915,7.052698,[258  59] ; [102  43],[247.01298701  69.98701299] ; [112.98701299  32.01298701],0
d1,1,0.008117,7.007507,[183 136] ; [64 81],[169.8125 149.1875] ; [77.1875 67.8125],0
d2,1,0.008542,6.916226,[153 164] ; [51 94],[139.97402597 177.02597403] ; [64.02597403 80.97402597],0
p1,1,0.009641,6.700116,[ 19 298] ; [  1 143],[ 13.7527115 303.2472885] ; [  6.2472885 137.7527115],0
s6,1,0.009856,6.660785,[203 110] ; [74 68],[190.55164835 122.44835165] ; [86.44835165 55.55164835],0
p4,1,0.010932,6.476405,[129 187] ; [ 41 103],[116.7826087 199.2173913] ; [53.2173913 90.7826087],0
r4,1,0.01116,6.439681,[290  29] ; [120  25],[281.875  37.125] ; [128.125  16.875],0
d5,1,0.011225,6.4294,[255  63] ; [100  44],[244.35064935  73.64935065] ; [110.64935065  33.35064935],0
v3,1,0.011291,6.418873,[110 195] ; [ 33 105],[ 98.4537246 206.5462754] ; [44.5462754 93.4537246],0
p6,1,0.023802,5.109002,[ 84 228] ; [ 25 120],[ 74.41575492 237.58424508] ; [ 34.58424508 110.41575492],0
p12,1,0.027579,4.85418,[ 19 297] ; [  2 142],[ 14.42608696 301.57391304] ; [  6.57391304 137.42608696],0
p10,1,0.037665,4.320072,[242  73] ; [96 46],[232.97592998  82.02407002] ; [105.02407002  36.97592998],0
u1,1,0.043924,4.059478,[ 48 271] ; [ 12 133],[ 41.25 277.75] ; [ 18.75 126.25],0
n1,1,0.064682,3.41306,[31 45] ; [16 46],[25.88405797 50.11594203] ; [21.11594203 40.88405797],0
p7,1,0.082527,3.014412,[163 146] ; [61 78],[154.5 154.5] ; [69.5 69.5],0
p5,1,0.08861,2.899451,[ 18 299] ; [  3 140],[ 14.47173913 302.52826087] ; [  6.52826087 136.47173913],0
d4,1,0.092776,2.825541,[264  54] ; [110  34],[257.42857143  60.57142857] ; [116.57142857  27.42857143],0
r2,1,0.097991,2.737933,[295  19] ; [129  15],[290.68995633  23.31004367] ; [133.31004367  10.68995633],0
p9,1,0.099968,2.706054,[252  60] ; [105  37],[245.33920705  66.66079295] ; [111.66079295  30.33920705],0
s3,1,0.139447,2.184046,[170 141] ; [68 76],[162.67692308 148.32307692] ; [75.32307692 68.67692308],0
n2,1,0.208259,1.583491,[61 18] ; [42 20],[57.70921986 21.29078014] ; [45.29078014 16.70921986],0
v2,1,0.240664,1.376698,[161 140] ; [65 72],[155.31050228 145.68949772] ; [70.68949772 66.31050228],0
p8,1,0.305206,1.05131,[121 189] ; [49 95],[116.07929515 193.92070485] ; [53.92070485 90.07929515],0
b2,1,0.305639,1.049428,[ 65 122] ; [19 49],[ 61.6 125.4] ; [22.4 45.6],0
b3,1,0.305639,1.049428,[ 65 122] ; [19 49],[ 61.6 125.4] ; [22.4 45.6],0
s2,1,0.347428,0.882829,[150 164] ; [62 82],[145.34497817 168.65502183] ; [66.65502183 77.34497817],0
n3,1,0.41595,0.661728,[57 20] ; [42 20],[54.84172662 22.15827338] ; [44.15827338 17.84172662],0
b1,1,0.416657,0.659725,[109 210] ; [ 44 101],[105.1875 213.8125] ; [47.8125 97.1875],0
a1,1,0.420783,0.648127,[ 11 308] ; [  3 142],[  9.625 309.375] ; [  4.375 140.625],0
d3,1,0.421791,0.645319,[221  97] ; [94 49],[217.28850325 100.71149675] ; [97.71149675 45.28850325],0
b4,1,0.460311,0.545139,[192 127] ; [82 63],[188.375 130.625] ; [85.625 59.375],0
s1,1,0.548352,0.360278,[ 12 298] ; [  4 141],[ 10.9010989 299.0989011] ; [  5.0989011 139.9010989],0
a6,1,0.587404,0.294416,[210 108] ; [92 53],[207.42116631 110.57883369] ; [94.57883369 50.42116631],0
s5,1,0.65063,0.205106,[ 83 224] ; [ 35 105],[ 81.04250559 225.95749441] ; [ 36.95749441 103.04250559],0
v4,1,0.669047,0.182719,[295  21] ; [131  11],[293.92139738  22.07860262] ; [132.07860262   9.92139738],0
u2,1,0.753509,0.098606,[51 42] ; [34 31],[50.03164557 42.96835443] ; [34.96835443 30.03164557],0
u4,1,0.877562,0.023735,[  5 314] ; [  2 143],[  4.8125 314.1875] ; [  2.1875 142.8125],0
a7,1,0.887957,0.01985,[228  91] ; [102  42],[227.3650108  91.6349892] ; [102.6349892  41.3650108],0
b5,1,0.917011,0.010858,[203 116] ; [93 52],[203.5 115.5] ; [92.5 52.5],0
u3,1,0.944355,0.004872,[49 45] ; [33 31],[48.78481013 45.21518987] ; [33.21518987 30.78481013],0
