Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,4e-06,21.058878,[ 9 39] ; [29 15],[19.82608696 28.17391304] ; [18.17391304 25.82608696],1
b1,1,0.537098,0.380944,[26 22] ; [21 23],[24.52173913 23.47826087] ; [22.47826087 21.52173913],0
n1,1,0.545285,0.365832,[ 5 13] ; [ 6 10],[ 5.82352941 12.17647059] ; [ 5.17647059 10.82352941],0
b4,1,0.559069,0.341318,[28 20] ; [23 21],[26.60869565 21.39130435] ; [24.39130435 19.60869565],0
u2,1,0.56409,0.332671,[14  8] ; [13  5],[14.85  7.15] ; [12.15  5.85],0
n5,1,0.632338,0.228904,[13 34] ; [10 33],[12.01111111 34.98888889] ; [10.98888889 32.01111111],0
n3,1,0.74753,0.103618,[14  5] ; [11  5],[13.57142857  5.42857143] ; [11.42857143  4.57142857],0
d2,1,0.771538,0.084311,[15 33] ; [15 29],[15.65217391 32.34782609] ; [14.34782609 29.65217391],0
a3,1,0.798261,0.06533,[26 22] ; [25 19],[26.60869565 21.39130435] ; [24.39130435 19.60869565],0
a1,1,0.929086,0.00792,[ 2 46] ; [ 2 42],[ 2.08695652 45.91304348] ; [ 1.91304348 42.08695652],0
p5,1,0.944971,0.004764,[ 2 44] ; [ 2 41],[ 2.06741573 43.93258427] ; [ 1.93258427 41.06741573],0
v3,1,0.980932,0.000571,[10 36] ; [ 9 32],[10.04597701 35.95402299] ; [ 8.95402299 32.04597701],0
