Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.002162,9.406872,[20 43] ; [ 8 67],[12.7826087 50.2173913] ; [15.2173913 59.7826087],0
a6,1,0.003298,8.634891,[36 30] ; [62 18],[44.30136986 21.69863014] ; [53.69863014 26.30136986],0
v2,1,0.005217,7.802535,[38 24] ; [28 47],[29.86861314 32.13138686] ; [36.13138686 38.86861314],0
b3,1,0.017257,5.67,[14 22] ; [ 7 38],[ 9.33333333 26.66666667] ; [11.66666667 33.33333333],0
b2,1,0.017257,5.67,[14 22] ; [ 7 38],[ 9.33333333 26.66666667] ; [11.66666667 33.33333333],0
p9,1,0.019799,5.429492,[50 13] ; [49 31],[43.61538462 19.38461538] ; [55.38461538 24.61538462],0
s8,1,0.022583,5.200303,[28 38] ; [20 61],[21.55102041 44.44897959] ; [26.44897959 54.55102041],0
s6,1,0.078302,3.099791,[40 25] ; [38 43],[34.7260274 30.2739726] ; [43.2739726 37.7260274],0
a7,1,0.078609,3.093434,[39 27] ; [59 22],[44. 22.] ; [54. 27.],0
a3,1,0.087952,2.911468,[48 18] ; [48 33],[43.10204082 22.89795918] ; [52.89795918 28.10204082],0
s7,1,0.097765,2.741627,[26 36] ; [21 53],[21.42647059 40.57352941] ; [25.57352941 48.42647059],0
s2,1,0.102045,2.673281,[32 33] ; [29 52],[27.15753425 37.84246575] ; [33.84246575 47.15753425],0
p1,1,0.102617,2.664386,[ 7 59] ; [ 3 77],[ 4.52054795 61.47945205] ; [ 5.47945205 74.52054795],0
p3,1,0.128998,2.304527,[28 35] ; [26 55],[23.625 39.375] ; [30.375 50.625],0
p5,1,0.140748,2.16976,[ 5 59] ; [ 2 78],[ 3.11111111 60.88888889] ; [ 3.88888889 76.11111111],0
p6,1,0.154281,2.029401,[18 41] ; [16 64],[14.43165468 44.56834532] ; [19.56834532 60.43165468],0
n1,1,0.163996,1.936988,[11 13] ; [ 7 19],[ 8.64 15.36] ; [ 9.36 16.64],0
v3,1,0.19747,1.660986,[21 40] ; [18 56],[17.62222222 43.37777778] ; [21.37777778 52.62222222],0
b1,1,0.198193,1.655641,[38 28] ; [38 43],[34.12244898 31.87755102] ; [41.87755102 39.12244898],0
d4,1,0.246033,1.345692,[54 12] ; [59 21],[51.08219178 14.91780822] ; [61.91780822 18.08219178],0
a1,1,0.273687,1.198176,[ 4 62] ; [ 2 79],[ 2.69387755 63.30612245] ; [ 3.30612245 77.69387755],0
p2,1,0.320444,0.987132,[49 15] ; [56 25],[46.34482759 17.65517241] ; [58.65517241 22.34482759],0
s4,1,0.326177,0.964016,[ 9 57] ; [16 65],[11.2244898 54.7755102] ; [13.7755102 67.2244898],0
u3,1,0.362498,0.829221,[15  3] ; [23  9],[13.68  4.32] ; [24.32  7.68],0
n5,1,0.369117,0.806635,[30 35] ; [31 49],[27.34482759 37.65517241] ; [33.65517241 46.34482759],0
p11,1,0.377731,0.778074,[43 23] ; [47 34],[40.40816327 25.59183673] ; [49.59183673 31.40816327],0
s1,1,0.397449,0.716031,[ 2 61] ; [ 5 75],[ 3.08391608 59.91608392] ; [ 3.91608392 76.08391608],0
d1,1,0.411496,0.674475,[33 33] ; [35 46],[30.53061224 35.46938776] ; [37.46938776 43.53061224],0
n3,1,0.419684,0.651201,[16  8] ; [20  6],[17.28  6.72] ; [18.72  7.28],0
d3,1,0.431642,0.618401,[41 25] ; [54 25],[43.24137931 22.75862069] ; [51.75862069 27.24137931],0
u2,1,0.450282,0.569941,[14  3] ; [24  9],[12.92  4.08] ; [25.08  7.92],0
p10,1,0.453897,0.560903,[41 21] ; [48 32],[38.85915493 23.14084507] ; [50.14084507 29.85915493],0
a5,1,0.464345,0.535402,[43 23] ; [48 33],[40.85714286 25.14285714] ; [50.14285714 30.85714286],0
r1,1,0.623072,0.241574,[51 15] ; [59 21],[49.7260274 16.2739726] ; [60.2739726 19.7260274],0
r2,1,0.663824,0.188912,[58  8] ; [73  8],[58.81632653  7.18367347] ; [72.18367347  8.81632653],0
a4,1,0.677535,0.172914,[25 41] ; [28 53],[23.79591837 42.20408163] ; [29.20408163 51.79591837],0
r4,1,0.683131,0.166622,[52 14] ; [66 15],[52.97959184 13.02040816] ; [65.02040816 15.97959184],0
r3,1,0.709964,0.138313,[59  6] ; [72  9],[58.32191781  6.67808219] ; [72.67808219  8.32191781],0
b5,1,0.723996,0.124696,[41 25] ; [48 33],[39.95918367 26.04081633] ; [49.04081633 31.95918367],0
d5,1,0.748859,0.102492,[51 15] ; [60 20],[50.17808219 15.82191781] ; [60.82191781 19.17808219],0
s3,1,0.764128,0.090039,[34 30] ; [41 40],[33.10344828 30.89655172] ; [41.89655172 39.10344828],0
n2,1,0.772238,0.083781,[18  6] ; [20  8],[17.53846154  6.46153846] ; [20.46153846  7.53846154],0
b4,1,0.785192,0.074289,[36 30] ; [46 35],[36.81632653 29.18367347] ; [45.18367347 35.81632653],0
d2,1,0.814806,0.054864,[26 40] ; [30 50],[25.31506849 40.68493151] ; [30.68493151 49.31506849],0
n4,1,0.823224,0.049907,[33 33] ; [39 42],[32.32653061 33.67346939] ; [39.67346939 41.32653061],0
p4,1,0.851269,0.035156,[29 35] ; [35 45],[28.44444444 35.55555556] ; [35.55555556 44.44444444],0
a8,1,0.867494,0.027837,[ 5 54] ; [ 6 72],[ 4.73722628 54.26277372] ; [ 6.26277372 71.73722628],0
p7,1,0.876693,0.024075,[33 29] ; [42 35],[33.45323741 28.54676259] ; [41.54676259 35.45323741],0
p8,1,0.909696,0.012865,[25 38] ; [31 49],[24.67132867 38.32867133] ; [31.32867133 48.67132867],0
a2,1,0.919776,0.010144,[11 55] ; [13 68],[10.7755102 55.2244898] ; [13.2244898 67.7755102],0
u1,1,0.924035,0.009092,[ 6 60] ; [ 7 74],[ 5.83673469 60.16326531] ; [ 7.16326531 73.83673469],0
