Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.000407,12.497833,[14 31] ; [20  7],[21.25 23.75] ; [12.75 14.25],1
p4,1,0.002317,9.279438,[13 33] ; [18 10],[19.27027027 26.72972973] ; [11.72972973 16.27027027],0
p2,1,0.002656,9.029975,[28 18] ; [26  2],[33.56756757 12.43243243] ; [20.43243243  7.56756757],0
p11,1,0.005692,7.645408,[23 23] ; [23  5],[28.59459459 17.40540541] ; [17.40540541 10.59459459],0
p6,1,0.005969,7.559628,[ 7 37] ; [12 14],[11.94285714 32.05714286] ; [ 7.05714286 18.94285714],0
p10,1,0.018965,5.504704,[23 22] ; [22  6],[27.73972603 17.26027397] ; [17.26027397 10.73972603],0
p9,1,0.047554,3.92569,[29 16] ; [24  4],[32.67123288 12.32876712] ; [20.32876712  7.67123288],0
b5,1,0.075639,3.156191,[25 21] ; [21  7],[28.59459459 17.40540541] ; [17.40540541 10.59459459],0
p3,1,0.087466,2.920404,[15 30] ; [15 13],[18.49315068 26.50684932] ; [11.50684932 16.49315068],0
a6,1,0.092717,2.826555,[22 24] ; [19  9],[25.48648649 20.51351351] ; [15.51351351 12.48648649],0
s2,1,0.165902,1.919588,[23 23] ; [ 9 18],[20.16438356 25.83561644] ; [11.83561644 15.16438356],0
s3,1,0.223543,1.481481,[25 20] ; [11 16],[22.5 22.5] ; [13.5 13.5],0
r1,1,0.229674,1.442878,[32 14] ; [23  5],[34.18918919 11.81081081] ; [20.81081081  7.18918919],0
p1,1,0.242244,1.36749,[ 4 42] ; [ 5 23],[ 5.59459459 40.40540541] ; [ 3.40540541 24.59459459],0
p5,1,0.302424,1.063476,[ 2 43] ; [ 3 25],[ 3.08219178 41.91780822] ; [ 1.91780822 26.08219178],0
a8,1,0.305114,1.051709,[ 5 38] ; [ 1 23],[ 3.85074627 39.14925373] ; [ 2.14925373 21.85074627],0
v4,1,0.311492,1.024339,[38  7] ; [25  2],[39.375  5.625] ; [23.625  3.375],0
r3,1,0.316445,1.003581,[37  9] ; [25  3],[38.54054054  7.45945946] ; [23.45945946  4.54054054],0
s8,1,0.319602,0.990576,[16 30] ; [13 15],[18.02702703 27.97297297] ; [10.97297297 17.02702703],0
a4,1,0.332677,0.93845,[20 26] ; [ 9 19],[18.02702703 27.97297297] ; [10.97297297 17.02702703],0
s6,1,0.357283,0.847422,[24 21] ; [18 10],[25.89041096 19.10958904] ; [16.10958904 11.89041096],0
b2,1,0.362587,0.828912,[ 9 18] ; [8 9],[10.43181818 16.56818182] ; [ 6.56818182 10.43181818],0
b3,1,0.362587,0.828912,[ 9 18] ; [8 9],[10.43181818 16.56818182] ; [ 6.56818182 10.43181818],0
d4,1,0.371744,0.797826,[37  9] ; [20  8],[35.43243243 10.56756757] ; [21.56756757  6.43243243],0
r4,1,0.397516,0.715827,[32 14] ; [22  6],[33.56756757 12.43243243] ; [20.43243243  7.56756757],0
a7,1,0.40072,0.706164,[25 21] ; [18 10],[26.72972973 19.27027027] ; [16.27027027 11.72972973],0
n5,1,0.402425,0.701067,[18 27] ; [14 14],[19.7260274 25.2739726] ; [12.2739726 15.7260274],0
d2,1,0.430637,0.621104,[19 27] ; [ 9 19],[17.40540541 28.59459459] ; [10.59459459 17.40540541],0
d3,1,0.430637,0.621104,[27 19] ; [19  9],[28.59459459 17.40540541] ; [17.40540541 10.59459459],0
v2,1,0.491682,0.472843,[22 20] ; [17 11],[23.4 18.6] ; [15.6 12.4],0
a2,1,0.495907,0.463685,[ 7 39] ; [ 6 22],[ 8.08108108 37.91891892] ; [ 4.91891892 23.08108108],0
a5,1,0.544795,0.366724,[28 18] ; [19  9],[29.21621622 16.78378378] ; [17.78378378 10.21621622],0
s5,1,0.548053,0.360816,[11 32] ; [ 9 19],[12.11267606 30.88732394] ; [ 7.88732394 20.11267606],0
n4,1,0.550594,0.356253,[23 23] ; [16 12],[24.24324324 21.75675676] ; [14.75675676 13.24324324],0
s1,1,0.595163,0.282353,[ 3 42] ; [ 1 26],[ 2.5 42.5] ; [ 1.5 25.5],0
a3,1,0.615013,0.25294,[32 14] ; [21  7],[32.94594595 13.05405405] ; [20.05405405  7.94594595],0
p12,1,0.639028,0.220015,[ 2 42] ; [ 2 26],[ 2.44444444 41.55555556] ; [ 1.55555556 26.44444444],0
u3,1,0.71714,0.13125,[11  3] ; [5 2],[10.66666667  3.33333333] ; [5.33333333 1.66666667],0
n3,1,0.770831,0.084848,[16  6] ; [4 2],[15.71428571  6.28571429] ; [4.28571429 1.71428571],0
