Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,76.870058,[ 28 153] ; [87 51],[ 65.2507837 115.7492163] ; [49.7492163 88.2507837],1
s2,1,0.0,52.411104,[ 58 120] ; [101  36],[89.84761905 88.15238095] ; [69.15238095 67.84761905],1
s6,1,0.0,30.340394,[92 89] ; [110  26],[115.33753943  65.66246057] ; [86.66246057 49.33753943],1
s3,1,0.0,25.537124,[ 76 102] ; [97 39],[98.07006369 79.92993631] ; [74.92993631 61.07006369],1
s5,1,5e-06,20.914358,[ 34 143] ; [57 75],[ 52.12621359 124.87378641] ; [38.87378641 93.12621359],1
p4,1,1e-05,19.462541,[ 69 112] ; [87 51],[88.51410658 92.48589342] ; [67.48589342 70.51410658],1
a5,1,1.7e-05,18.476902,[106  75] ; [112  26],[123.69278997  57.30721003] ; [94.30721003 43.69278997],1
p6,1,1.8e-05,18.38667,[ 30 150] ; [52 85],[ 46.5615142 133.4384858] ; [ 35.4384858 101.5615142],1
u1,1,2.7e-05,17.629569,[ 20 161] ; [41 97],[ 34.61128527 146.38871473] ; [ 26.38871473 111.61128527],1
d2,1,6.6e-05,15.918023,[ 66 113] ; [82 56],[83.57097792 95.42902208] ; [64.42902208 73.57097792],1
a2,1,0.000104,15.063758,[ 30 151] ; [49 89],[ 44.82445141 136.17554859] ; [ 34.17554859 103.82445141],1
n4,1,0.000144,14.453842,[117  64] ; [114  22],[131.89589905  49.10410095] ; [99.10410095 36.89589905],1
n5,1,0.000402,12.522271,[109  71] ; [107  28],[123.42857143  56.57142857] ; [92.57142857 42.42857143],1
a3,1,0.001077,10.690194,[113  67] ; [110  28],[126.22641509  53.77358491] ; [96.77358491 41.22641509],0
s1,1,0.002353,9.251415,[  1 177] ; [  9 126],[  5.68690096 172.31309904] ; [  4.31309904 130.68690096],0
a4,1,0.002974,8.823287,[ 69 111] ; [76 62],[82.0754717 97.9245283] ; [62.9245283 75.0754717],0
p9,1,0.003156,8.714911,[139  41] ; [124  14],[148.86792453  31.13207547] ; [114.13207547  23.86792453],0
p3,1,0.003436,8.559969,[ 55 126] ; [64 74],[ 67.52037618 113.47962382] ; [51.47962382 86.52037618],0
n1,1,0.005987,7.55422,[12 44] ; [18 19],[18.06451613 37.93548387] ; [11.93548387 25.06451613],0
p7,1,0.01223,6.277174,[ 77 103] ; [77 58],[88. 92.] ; [66. 69.],0
d5,1,0.014914,5.926629,[137  43] ; [120  18],[145.47169811  34.52830189] ; [111.52830189  26.47169811],0
b3,1,0.017707,5.624874,[27 66] ; [46 55],[34.99484536 58.00515464] ; [38.00515464 62.99484536],0
b2,1,0.017707,5.624874,[27 66] ; [46 55],[34.99484536 58.00515464] ; [38.00515464 62.99484536],0
p10,1,0.021323,5.300198,[130  50] ; [114  23],[138.5488959  41.4511041] ; [105.4511041  31.5488959],0
n6,1,0.026884,4.898218,[139  42] ; [117  18],[146.63291139  34.36708861] ; [109.36708861  25.63291139],0
d1,1,0.027288,4.872503,[85 96] ; [82 56],[94.75548589 86.24451411] ; [72.24451411 65.75548589],0
b5,1,0.049854,3.84635,[108  73] ; [97 41],[116.31661442  64.68338558] ; [88.68338558 49.31661442],0
v3,1,0.057452,3.609444,[ 49 128] ; [50 82],[ 56.70873786 120.29126214] ; [42.29126214 89.70873786],0
a8,1,0.063771,3.436495,[ 17 151] ; [21 98],[ 22.24390244 145.75609756] ; [ 15.75609756 103.24390244],0
v4,1,0.06625,3.373574,[166  14] ; [132   4],[169.74683544  10.25316456] ; [128.25316456   7.74683544],0
r1,1,0.072718,3.220574,[128  51] ; [110  27],[134.8164557  44.1835443] ; [103.1835443  33.8164557],0
b4,1,0.074244,3.186612,[115  66] ; [74 64],[107.23824451  73.76175549] ; [81.76175549 56.23824451],0
u3,1,0.084136,2.983136,[35 32] ; [20  8],[38.78947368 28.21052632] ; [16.21052632 11.78947368],0
r2,1,0.091411,2.849352,[163  17] ; [129   6],[166.85714286  13.14285714] ; [125.14285714   9.85714286],0
d4,1,0.115501,2.477285,[137  43] ; [115  23],[142.64150943  37.35849057] ; [109.35849057  28.64150943],0
