Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.000186,13.970259,[37  6] ; [2 6],[32.88235294 10.11764706] ; [6.11764706 1.88235294],1
p9,1,0.002057,9.498256,[34  9] ; [2 6],[30.35294118 12.64705882] ; [5.64705882 2.35294118],0
p10,1,0.0089,6.842876,[35  8] ; [3 5],[32.03921569 10.96078431] ; [5.96078431 2.03921569],0
b1,1,0.010487,6.550211,[12 31] ; [6 2],[15.17647059 27.82352941] ; [2.82352941 5.17647059],0
p11,1,0.010487,6.550211,[31 12] ; [2 6],[27.82352941 15.17647059] ; [5.17647059 2.82352941],0
a6,1,0.032946,4.548571,[23 20] ; [1 7],[20.23529412 22.76470588] ; [3.76470588 4.23529412],0
r2,1,0.036612,4.368375,[38  5] ; [4 3],[36.12  6.88] ; [5.88 1.12],0
v4,1,0.036612,4.368375,[38  4] ; [5 3],[36.12  5.88] ; [6.88 1.12],0
r1,1,0.05667,3.632267,[31 12] ; [3 5],[28.66666667 14.33333333] ; [5.33333333 2.66666667],0
v1,1,0.114759,2.48743,[18 25] ; [1 7],[16.01960784 26.98039216] ; [2.98039216 5.01960784],0
p3,1,0.138861,2.190537,[23 20] ; [2 6],[21.07843137 21.92156863] ; [3.92156863 4.07843137],0
a7,1,0.182004,1.781188,[27 16] ; [3 5],[25.29411765 17.70588235] ; [4.70588235 3.29411765],0
b4,1,0.182004,1.781188,[27 16] ; [3 5],[25.29411765 17.70588235] ; [4.70588235 3.29411765],0
p8,1,0.193493,1.690821,[21 21] ; [2 6],[19.32 22.68] ; [3.68 4.32],0
n3,1,0.217832,1.518595,[9 2] ; [2 2],[8.06666667 2.93333333] ; [2.93333333 1.06666667],0
n2,1,0.217832,1.518595,[9 2] ; [2 2],[8.06666667 2.93333333] ; [2.93333333 1.06666667],0
n6,1,0.232813,1.423593,[35  8] ; [5 3],[33.7254902  9.2745098] ; [6.2745098 1.7254902],0
v2,1,0.2593,1.27249,[20 23] ; [2 6],[18.54901961 24.45098039] ; [3.45098039 4.54901961],0
v3,1,0.325777,0.96561,[12 29] ; [1 7],[10.87755102 30.12244898] ; [2.12244898 5.87755102],0
p4,1,0.340628,0.908067,[24 19] ; [3 5],[22.76470588 20.23529412] ; [4.23529412 3.76470588],0
a5,1,0.343179,0.89852,[29 14] ; [4 4],[27.82352941 15.17647059] ; [5.17647059 2.82352941],0
d4,1,0.395957,0.720571,[33 10] ; [5 3],[32.03921569 10.96078431] ; [5.96078431 2.03921569],0
a4,1,0.395957,0.720571,[10 33] ; [3 5],[10.96078431 32.03921569] ; [2.03921569 5.96078431],0
p7,1,0.41679,0.659348,[28 15] ; [4 4],[26.98039216 16.01960784] ; [5.01960784 2.98039216],0
d2,1,0.41679,0.659348,[15 28] ; [4 4],[16.01960784 26.98039216] ; [2.98039216 5.01960784],0
s6,1,0.44549,0.5821,[27 15] ; [4 4],[26.04 15.96] ; [4.96 3.04],0
d3,1,0.487917,0.481116,[32 11] ; [5 3],[31.19607843 11.80392157] ; [5.80392157 2.19607843],0
p2,1,0.487917,0.481116,[32 11] ; [5 3],[31.19607843 11.80392157] ; [5.80392157 2.19607843],0
a3,1,0.496253,0.462941,[27 16] ; [4 4],[26.1372549 16.8627451] ; [4.8627451 3.1372549],0
n4,1,0.580775,0.304983,[26 17] ; [4 4],[25.29411765 17.70588235] ; [4.70588235 3.29411765],0
d5,1,0.584521,0.298983,[31 12] ; [5 3],[30.35294118 12.64705882] ; [5.64705882 2.35294118],0
p6,1,0.586078,0.296512,[15 28] ; [2 6],[14.33333333 28.66666667] ; [2.66666667 5.33333333],0
n1,1,0.633553,0.227273,[4 7] ; [2 2],[4.4 6.6] ; [1.6 2.4],0
b2,1,0.63893,0.220145,[ 6 19] ; [2 4],[ 6.4516129 18.5483871] ; [1.5483871 4.4516129],0
b3,1,0.63893,0.220145,[ 6 19] ; [2 4],[ 6.4516129 18.5483871] ; [1.5483871 4.4516129],0
u2,1,0.648077,0.208333,[ 6 10] ; [2 2],[6.4 9.6] ; [1.6 2.4],0
n5,1,0.672263,0.178966,[29 14] ; [6 2],[29.50980392 13.49019608] ; [5.49019608 2.50980392],0
s5,1,0.706523,0.141774,[13 28] ; [2 6],[12.55102041 28.44897959] ; [2.44897959 5.55102041],0
d1,1,0.725882,0.122927,[19 24] ; [3 5],[18.54901961 24.45098039] ; [3.45098039 4.54901961],0
s7,1,0.865658,0.028621,[12 31] ; [2 6],[11.80392157 31.19607843] ; [2.19607843 5.80392157],0
b5,1,0.951829,0.003649,[22 21] ; [4 4],[21.92156863 21.07843137] ; [4.07843137 3.92156863],0
u3,1,1.0,0.0,[8 8] ; [2 2],[8. 8.] ; [2. 2.],0
