Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,58.2908,[43 82] ; [212  74],[77.55474453 47.44525547] ; [177.44525547 108.55474453],1
a6,1,0.0,37.128309,[57 68] ; [219  68],[83.73786408 41.26213592] ; [192.26213592  94.73786408],1
d5,1,1e-06,24.760689,[70 55] ; [229  58],[90.71601942 34.28398058] ; [208.28398058  78.71601942],1
r3,1,3e-06,21.623417,[96 29] ; [265  20],[110.06097561  14.93902439] ; [250.93902439  34.06097561],1
d4,1,2.1e-05,18.103221,[78 47] ; [235  52],[94.96359223 30.03640777] ; [218.03640777  68.96359223],1
a2,1,4.2e-05,16.7896,[  6 119] ; [ 60 227],[ 20.02427184 104.97572816] ; [ 45.97572816 241.02427184],1
d1,1,4.7e-05,16.582424,[39 86] ; [152 135],[57.94902913 67.05097087] ; [133.05097087 153.94902913],1
r4,1,0.000126,14.704922,[84 41] ; [241  46],[98.60436893 26.39563107] ; [226.39563107  60.60436893],1
r1,1,0.000174,14.098019,[70 55] ; [212  72],[86.18581907 38.81418093] ; [195.81418093  88.18581907],1
u1,1,0.000186,13.966463,[  2 123] ; [ 39 248],[ 12.43932039 112.56067961] ; [ 28.56067961 258.43932039],1
a5,1,0.0004,12.533375,[61 64] ; [193  94],[77.0631068 47.9368932] ; [176.9368932 110.0631068],1
v4,1,0.000732,11.406837,[101  24] ; [262  22],[110.94132029  14.05867971] ; [252.05867971  31.94132029],1
b5,1,0.000901,11.021433,[62 63] ; [192  95],[77.0631068 47.9368932] ; [176.9368932 110.0631068],1
r2,1,0.002336,9.265012,[100  22] ; [261  22],[108.74567901  13.25432099] ; [252.25432099  30.74567901],0
p10,1,0.002811,8.926451,[70 51] ; [205  76],[82.77363184 38.22636816] ; [192.22636816  88.77363184],0
p2,1,0.004813,7.948334,[77 44] ; [220  65],[88.51477833 32.48522167] ; [208.48522167  76.51477833],0
p9,1,0.007242,7.212012,[78 44] ; [216  65],[89.00248139 32.99751861] ; [204.99751861  76.00248139],0
u3,1,0.010665,6.520269,[21 41] ; [58 49],[28.98224852 33.01775148] ; [50.01775148 56.98224852],0
p8,1,0.012832,6.192109,[40 82] ; [130 152],[51.33663366 70.66336634] ; [118.66336634 163.33663366],0
s2,1,0.01519,5.894243,[ 20 103] ; [ 78 206],[29.61670762 93.38329238] ; [ 68.38329238 215.61670762],0
p4,1,0.015586,5.849012,[42 78] ; [137 148],[53.03703704 66.96296296] ; [125.96296296 159.03703704],0
a3,1,0.03293,4.549435,[63 61] ; [177 108],[72.76283619 51.23716381] ; [167.23716381 117.76283619],0
p3,1,0.050711,3.817799,[33 89] ; [106 180],[41.56372549 80.43627451] ; [ 97.43627451 188.56372549],0
s6,1,0.087434,2.920989,[45 77] ; [129 151],[52.80597015 69.19402985] ; [121.19402985 158.80597015],0
n6,1,0.094409,2.797548,[87 37] ; [222  63],[93.68215159 30.31784841] ; [215.31784841  69.68215159],0
u2,1,0.097756,2.741785,[23 38] ; [55 53],[28.15384615 32.84615385] ; [49.84615385 58.15384615],0
v2,1,0.104704,2.632389,[50 70] ; [137 134],[57.39130435 62.60869565] ; [129.60869565 141.39130435],0
v1,1,0.161707,1.958186,[47 76] ; [128 152],[53.41191067 69.58808933] ; [121.58808933 158.41191067],0
p6,1,0.167842,1.902116,[20 97] ; [ 66 217],[25.155 91.845] ; [ 60.845 222.155],0
p12,1,0.202401,1.624963,[  3 120] ; [ 15 270],[  5.42647059 117.57352941] ; [ 12.57352941 272.42647059],0
s5,1,0.205232,1.604744,[28 92] ; [ 50 230],[23.4 96.6] ; [ 54.6 225.4],0
a4,1,0.226681,1.461566,[40 83] ; [111 175],[45.41075795 77.58924205] ; [105.58924205 180.41075795],0
a8,1,0.241858,1.369734,[  8 109] ; [ 28 235],[ 11.08421053 105.91578947] ; [ 24.91578947 238.08421053],0
p11,1,0.247035,1.339993,[84 41] ; [209  78],[88.89563107 36.10436893] ; [204.10436893  82.89563107],0
b1,1,0.278096,1.176371,[51 74] ; [101 186],[46.11650485 78.88349515] ; [105.88349515 181.11650485],0
p5,1,0.279075,1.171587,[ 11 112] ; [ 17 267],[  8.46191646 114.53808354] ; [ 19.53808354 264.46191646],0
