Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,63.306896,[16 32] ; [91  5],[35.66666667 12.33333333] ; [71.33333333 24.66666667],1
r2,1,0.0,44.610602,[24 21] ; [94  2],[37.65957447  7.34042553] ; [80.34042553 15.65957447],1
v4,1,0.0,37.263547,[25 23] ; [91  5],[38.66666667  9.33333333] ; [77.33333333 18.66666667],1
r1,1,0.0,29.601812,[16 32] ; [77 20],[30.7862069 17.2137931] ; [62.2137931 34.7862069],1
s6,1,0.0,26.329758,[ 8 40] ; [60 37],[22.51034483 25.48965517] ; [45.48965517 51.51034483],1
p9,1,4.1e-05,16.833414,[12 33] ; [60 34],[23.30935252 21.69064748] ; [48.69064748 45.30935252],1
p2,1,8e-05,15.5471,[14 34] ; [62 35],[25.15862069 22.84137931] ; [50.84137931 46.15862069],1
u3,1,8.4e-05,15.467248,[ 3 20] ; [19  9],[ 9.92156863 13.07843137] ; [12.07843137 15.92156863],1
n3,1,0.000391,12.573805,[ 8 18] ; [28  9],[14.85714286 11.14285714] ; [21.14285714 15.85714286],1
s8,1,0.000399,12.538137,[ 3 45] ; [32 65],[11.5862069 36.4137931] ; [23.4137931 73.5862069],1
s2,1,0.001196,10.497285,[ 9 39] ; [45 52],[17.87586207 30.12413793] ; [36.12413793 60.87586207],0
s5,1,0.001671,9.880318,[ 3 43] ; [28 65],[10.25899281 35.74100719] ; [20.74100719 72.25899281],0
s3,1,0.002787,8.941726,[13 34] ; [52 44],[21.36363636 25.63636364] ; [43.63636364 52.36363636],0
p7,1,0.003462,8.54631,[11 36] ; [47 49],[19.06293706 27.93706294] ; [38.93706294 57.06293706],0
s7,1,0.004415,8.104846,[ 7 37] ; [36 53],[14.22556391 29.77443609] ; [28.77443609 60.22556391],0
n6,1,0.004592,8.033536,[22 26] ; [68 29],[29.79310345 18.20689655] ; [60.20689655 36.79310345],0
p3,1,0.005186,7.813352,[ 7 41] ; [36 61],[14.23448276 33.76551724] ; [28.76551724 68.23448276],0
d4,1,0.009504,6.725579,[28 20] ; [75 20],[34.57342657 13.42657343] ; [68.42657343 26.57342657],0
a1,1,0.010182,6.60281,[ 7 41] ; [ 3 94],[ 3.31034483 44.68965517] ; [ 6.68965517 90.31034483],0
v3,1,0.011206,6.432344,[ 6 42] ; [29 61],[12.17391304 35.82608696] ; [22.82608696 67.17391304],0
p4,1,0.011573,6.375145,[11 36] ; [43 52],[17.87323944 29.12676056] ; [36.12676056 58.87323944],0
p10,1,0.011892,6.326923,[14 33] ; [49 45],[21. 26.] ; [42. 52.],0
d5,1,0.012297,6.267599,[29 19] ; [76 19],[35.24475524 12.75524476] ; [69.75524476 25.24475524],0
d1,1,0.021684,5.270943,[17 31] ; [54 43],[23.50344828 24.49655172] ; [47.49655172 49.50344828],0
p8,1,0.024658,5.047779,[ 7 40] ; [31 64],[12.57746479 34.42253521] ; [25.42253521 69.57746479],0
u1,1,0.024871,5.032823,[ 2 46] ; [17 80],[ 6.28965517 41.71034483] ; [12.71034483 84.28965517],0
n2,1,0.025365,4.998817,[11 15] ; [28 12],[15.36363636 10.63636364] ; [23.63636364 16.36363636],0
a7,1,0.026572,4.918406,[25 23] ; [68 28],[31. 17.] ; [62. 34.],0
u2,1,0.03499,4.445668,[ 6 17] ; [16 13],[ 9.73076923 13.26923077] ; [12.26923077 16.73076923],0
a5,1,0.036681,4.365156,[23 25] ; [64 33],[28.8 19.2] ; [58.2 38.8],0
a3,1,0.062839,3.460819,[25 22] ; [67 30],[30.02777778 16.97222222] ; [61.97222222 35.02777778],0
a4,1,0.070114,3.280343,[13 34] ; [42 55],[17.95138889 29.04861111] ; [37.04861111 59.95138889],0
a2,1,0.074226,3.186996,[ 5 43] ; [22 75],[ 8.93793103 39.06206897] ; [18.06206897 78.93793103],0
p6,1,0.07548,3.159644,[ 7 40] ; [27 68],[11.25352113 35.74647887] ; [22.74647887 72.25352113],0
d3,1,0.081427,3.036186,[23 24] ; [61 34],[27.8028169 19.1971831] ; [56.1971831 38.8028169],0
n1,1,0.099662,2.710948,[ 7 19] ; [18 20],[10.15625 15.84375] ; [14.84375 23.15625],0
v2,1,0.105722,2.617034,[11 35] ; [35 58],[15.22302158 30.77697842] ; [30.77697842 62.22302158],0
b3,1,0.114093,2.496597,[13 16] ; [14 37],[ 9.7875 19.2125] ; [17.2125 33.7875],0
b2,1,0.114093,2.496597,[13 16] ; [14 37],[ 9.7875 19.2125] ; [17.2125 33.7875],0
d2,1,0.122647,2.383194,[19 28] ; [52 44],[23.33566434 23.66433566] ; [47.66433566 48.33566434],0
n5,1,0.169908,1.883754,[31 17] ; [51 46],[27.14482759 20.85517241] ; [54.85517241 42.14482759],0
b5,1,0.212709,1.552889,[25 23] ; [61 36],[28.46896552 19.53103448] ; [57.53103448 39.46896552],0
b4,1,0.216513,1.527335,[23 25] ; [57 40],[26.48275862 21.51724138] ; [53.51724138 43.48275862],0
b1,1,0.260434,1.266448,[29 19] ; [49 48],[25.82068966 22.17931034] ; [52.17931034 44.82068966],0
a6,1,0.282059,1.157143,[25 23] ; [59 37],[28. 20.] ; [56. 40.],0
p5,1,0.388081,0.744946,[ 1 46] ; [ 5 91],[ 1.97202797 45.02797203] ; [ 4.02797203 91.97202797],0
s4,1,0.497826,0.459569,[ 9 39] ; [23 74],[10.59310345 37.40689655] ; [21.40689655 75.59310345],0
a8,1,0.509433,0.435231,[ 3 42] ; [ 9 80],[ 4.02985075 40.97014925] ; [ 7.97014925 81.02985075],0
s1,1,0.631016,0.230686,[ 4 44] ; [ 6 91],[ 3.31034483 44.68965517] ; [ 6.68965517 90.31034483],0
p1,1,0.669033,0.182736,[ 3 45] ; [ 8 89],[ 3.64137931 44.35862069] ; [ 7.35862069 89.64137931],0
n4,1,0.942566,0.00519,[29 19] ; [58 39],[28.8 19.2] ; [58.2 38.8],0
