Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r1,1,0.000316,12.970691,[71 21] ; [1 6],[66.90909091 25.09090909] ; [5.09090909 1.90909091],1
d5,1,0.002313,9.282615,[74 19] ; [2 5],[70.68 22.32] ; [5.32 1.68],0
r3,1,0.005217,7.80272,[85  8] ; [4 3],[82.77 10.23] ; [6.23 0.77],0
r2,1,0.01571,5.835015,[82 10] ; [4 3],[79.91919192 12.08080808] ; [6.08080808 0.91919192],0
a6,1,0.024951,5.0273,[65 28] ; [2 5],[62.31 30.69] ; [4.69 2.31],0
u2,1,0.034573,4.466146,[27  5] ; [1 2],[25.6  6.4] ; [2.4 0.6],0
p1,1,0.037495,4.32779,[ 6 87] ; [2 5],[ 7.44 85.56] ; [0.56 6.44],0
v2,1,0.056558,3.635551,[44 41] ; [1 6],[41.57608696 43.42391304] ; [3.42391304 3.57608696],0
a5,1,0.05883,3.570059,[60 33] ; [2 5],[57.66 35.34] ; [4.34 2.66],0
p11,1,0.074959,3.170946,[69 24] ; [3 4],[66.96 26.04] ; [5.04 1.96],0
a7,1,0.088838,2.89531,[68 25] ; [3 4],[66.03 26.97] ; [4.97 2.03],0
b4,1,0.111557,2.532024,[51 42] ; [6 1],[53.01 39.99] ; [3.99 3.01],0
s6,1,0.115164,2.481886,[55 38] ; [2 5],[53.01 39.99] ; [3.99 3.01],0
p9,1,0.123385,2.373813,[84  9] ; [5 2],[82.77 10.23] ; [6.23 0.77],0
p2,1,0.128764,2.307339,[72 21] ; [3 3],[70.45454545 22.54545455] ; [4.54545455 1.45454545],0
s8,1,0.149854,2.073733,[39 54] ; [1 6],[37.2 55.8] ; [2.8 4.2],0
s1,1,0.156791,2.00491,[ 3 88] ; [1 6],[ 3.71428571 87.28571429] ; [0.28571429 6.71428571],0
s7,1,0.164446,1.932862,[36 52] ; [1 6],[34.27368421 53.72631579] ; [2.72631579 4.27368421],0
b3,1,0.185396,1.753827,[12 37] ; [3 3],[13.36363636 35.63636364] ; [1.63636364 4.36363636],0
b2,1,0.185396,1.753827,[12 37] ; [3 3],[13.36363636 35.63636364] ; [1.63636364 4.36363636],0
p4,1,0.250731,1.319226,[47 45] ; [2 5],[45.53535354 46.46464646] ; [3.46464646 3.53535354],0
b5,1,0.279253,1.170721,[59 34] ; [3 4],[57.66 35.34] ; [4.34 2.66],0
n4,1,0.286014,1.138288,[46 47] ; [2 5],[44.64 48.36] ; [3.36 3.64],0
s2,1,0.324799,0.969525,[44 48] ; [2 5],[42.74747475 49.25252525] ; [3.25252525 3.74747475],0
p7,1,0.348844,0.877656,[53 34] ; [3 4],[51.82978723 35.17021277] ; [4.17021277 2.82978723],0
v1,1,0.370101,0.803326,[41 48] ; [2 5],[39.86458333 49.13541667] ; [3.13541667 3.86458333],0
v3,1,0.380201,0.77005,[26 61] ; [1 6],[24.9893617 62.0106383] ; [2.0106383 4.9893617],0
p5,1,0.439815,0.596765,[ 6 86] ; [1 6],[ 6.50505051 85.49494949] ; [0.49494949 6.50505051],0
d3,1,0.453413,0.562105,[65 27] ; [4 3],[64.12121212 27.87878788] ; [4.87878788 2.12121212],0
p8,1,0.474178,0.512222,[45 48] ; [2 4],[44.15151515 48.84848485] ; [2.84848485 3.15151515],0
s3,1,0.499087,0.456876,[51 40] ; [3 4],[50.14285714 40.85714286] ; [3.85714286 3.14285714],0
p3,1,0.522159,0.409626,[38 55] ; [2 5],[37.2 55.8] ; [2.8 4.2],0
s5,1,0.533481,0.387757,[22 67] ; [1 6],[21.32291667 67.67708333] ; [1.67708333 5.32291667],0
d4,1,0.556602,0.345622,[75 18] ; [5 2],[74.4 18.6] ; [5.6 1.4],0
a8,1,0.577058,0.311015,[ 7 79] ; [1 6],[ 7.39784946 78.60215054] ; [0.60215054 6.39784946],0
p6,1,0.598515,0.277242,[24 67] ; [1 5],[23.45360825 67.54639175] ; [1.54639175 4.45360825],0
d1,1,0.615616,0.252078,[49 44] ; [3 4],[48.36 44.64] ; [3.64 3.36],0
a3,1,0.651312,0.20425,[61 32] ; [4 3],[60.45 32.55] ; [4.55 2.45],0
d2,1,0.695109,0.15361,[33 60] ; [3 4],[33.48 59.52] ; [2.52 4.48],0
b1,1,0.695109,0.15361,[46 47] ; [4 3],[46.5 46.5] ; [3.5 3.5],0
a4,1,0.753218,0.098847,[32 61] ; [2 5],[31.62 61.38] ; [2.38 4.62],0
n5,1,0.866062,0.028447,[42 49] ; [3 4],[41.78571429 49.21428571] ; [3.21428571 3.78571429],0
s4,1,0.89792,0.016458,[15 78] ; [1 6],[14.88 78.12] ; [1.12 5.88],0
a2,1,0.956233,0.003012,[14 79] ; [1 6],[13.95 79.05] ; [1.05 5.95],0
