Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.000324,12.92515,[66 77] ; [28  7],[75.51685393 67.48314607] ; [18.48314607 16.51685393],1
s7,1,0.001224,10.453949,[47 95] ; [22 13],[55.3559322 86.6440678] ; [13.6440678 21.3559322],0
s1,1,0.002327,9.271495,[  3 143] ; [ 5 32],[  6.38251366 139.61748634] ; [ 1.61748634 35.38251366],0
s5,1,0.007578,7.130497,[ 41 101] ; [18 16],[47.60227273 94.39772727] ; [11.39772727 22.60227273],0
s2,1,0.008713,6.880733,[49 98] ; [21 16],[55.92391304 91.07608696] ; [14.07608696 22.92391304],0
p8,1,0.018996,5.501906,[52 94] ; [21 16],[58.24043716 87.75956284] ; [14.75956284 22.24043716],0
p3,1,0.019964,5.415015,[49 98] ; [20 17],[55.125 91.875] ; [13.875 23.125],0
b2,1,0.027345,4.86892,[42 53] ; [ 5 20],[37.20833333 57.79166667] ; [ 9.79166667 15.20833333],0
b3,1,0.027345,4.86892,[42 53] ; [ 5 20],[37.20833333 57.79166667] ; [ 9.79166667 15.20833333],0
s3,1,0.039222,4.251234,[67 79] ; [24 13],[72.6010929 73.3989071] ; [18.3989071 18.6010929],0
u3,1,0.050394,3.82831,[24 38] ; [10  5],[27.37662338 34.62337662] ; [6.62337662 8.37662338],0
d3,1,0.05106,3.806306,[54 94] ; [20 17],[59.2 88.8] ; [14.8 22.2],0
p1,1,0.069313,3.299206,[ 10 137] ; [ 6 31],[ 12.7826087 134.2173913] ; [ 3.2173913 33.7826087],0
p6,1,0.072318,3.2296,[ 36 105] ; [15 22],[ 40.3988764 100.6011236] ; [10.6011236 26.3988764],0
b5,1,0.1413,2.163743,[80 68] ; [15 22],[76. 72.] ; [19. 18.],0
p7,1,0.142285,2.153075,[74 70] ; [24 13],[77.96685083 66.03314917] ; [20.03314917 16.96685083],0
v2,1,0.144242,2.132106,[50 93] ; [ 8 28],[46.33519553 96.66480447] ; [11.66480447 24.33519553],0
p10,1,0.146354,2.109841,[90 55] ; [27  9],[93.72928177 51.27071823] ; [23.27071823 12.72928177],0
b4,1,0.182862,1.774213,[86 62] ; [17 20],[82.4 65.6] ; [20.6 16.4],0
s8,1,0.186485,1.745167,[ 43 104] ; [15 22],[ 46.33695652 100.66304348] ; [11.66304348 25.33695652],0
d5,1,0.226483,1.462812,[88 60] ; [26 11],[91.2 56.8] ; [22.8 14.2],0
p11,1,0.326436,0.962984,[104  44] ; [29  8],[106.4  41.6] ; [26.6 10.4],0
d2,1,0.331072,0.9447,[62 84] ; [19 18],[64.62295082 81.37704918] ; [16.37704918 20.62295082],0
p12,1,0.409907,0.679069,[  7 138] ; [ 3 33],[  8.01104972 136.98895028] ; [ 1.98895028 34.01104972],0
a2,1,0.432629,0.615754,[ 14 134] ; [ 2 35],[ 12.8 135.2] ; [ 3.2 33.8],0
u2,1,0.454817,0.55862,[26 35] ; [8 7],[27.28947368 33.71052632] ; [6.71052632 8.28947368],0
b1,1,0.508112,0.437953,[77 71] ; [17 20],[75.2 72.8] ; [18.8 18.2],0
n4,1,0.550922,0.355669,[99 48] ; [23 14],[97.4673913 49.5326087] ; [24.5326087 12.4673913],0
u1,1,0.563273,0.334069,[  5 143] ; [ 2 35],[  5.6 142.4] ; [ 1.4 35.6],0
p5,1,0.565187,0.330803,[ 12 134] ; [ 2 35],[ 11.16939891 134.83060109] ; [ 2.83060109 34.16939891],0
r2,1,0.581152,0.304376,[124  23] ; [29  7],[122.90163934  24.09836066] ; [30.09836066  5.90163934],0
a1,1,0.587693,0.293962,[  7 141] ; [ 1 36],[  6.4 141.6] ; [ 1.6 35.4],0
a4,1,0.593503,0.284907,[60 86] ; [17 20],[61.43169399 84.56830601] ; [15.56830601 21.43169399],0
p4,1,0.598999,0.276508,[64 82] ; [18 19],[65.42076503 80.57923497] ; [16.57923497 20.42076503],0
n2,1,0.648858,0.207343,[35 16] ; [10  6],[34.25373134 16.74626866] ; [10.74626866  5.25373134],0
d1,1,0.652548,0.202703,[58 90] ; [16 21],[59.2 88.8] ; [14.8 22.2],0
n1,1,0.682025,0.167856,[19 31] ; [7 9],[19.6969697 30.3030303] ; [6.3030303 9.6969697],0
p9,1,0.740784,0.109439,[104  40] ; [25 11],[103.2  40.8] ; [25.8 10.2],0
r1,1,0.764063,0.09009,[88 60] ; [23 14],[88.8 59.2] ; [22.2 14.8],0
p2,1,0.806009,0.060309,[101  44] ; [25 12],[100.38461538  44.61538462] ; [25.61538462 11.38461538],0
r4,1,0.8121,0.05651,[101  47] ; [26 11],[101.6  46.4] ; [25.4 11.6],0
v1,1,0.830784,0.045666,[56 89] ; [15 22],[56.56593407 88.43406593] ; [14.43406593 22.56593407],0
d4,1,0.835813,0.042954,[98 49] ; [24 13],[97.4673913 49.5326087] ; [24.5326087 12.4673913],0
n3,1,0.836202,0.042747,[29 20] ; [9 7],[28.64615385 20.35384615] ; [9.35384615 6.64615385],0
r3,1,0.845874,0.037786,[122  26] ; [31  6],[122.4  25.6] ; [30.6  6.4],0
a3,1,0.915925,0.011145,[86 61] ; [22 15],[86.2826087 60.7173913] ; [21.7173913 15.2826087],0
a6,1,0.939744,0.005714,[57 91] ; [14 23],[56.8 91.2] ; [14.2 22.8],0
a5,1,0.940934,0.00549,[83 65] ; [21 16],[83.2 64.8] ; [20.8 16.2],0
v4,1,0.947955,0.004261,[121  25] ; [30  6],[121.13186813  24.86813187] ; [29.86813187  6.13186813],0
n6,1,0.987258,0.000255,[106  39] ; [27 10],[105.96153846  39.03846154] ; [27.03846154  9.96153846],0
n5,1,0.99293,7.9e-05,[102  43] ; [26 11],[101.97802198  43.02197802] ; [26.02197802 10.97802198],0
