Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,3e-06,21.700564,[52 18] ; [54 81],[36.19512195 33.80487805] ; [69.80487805 65.19512195],1
p2,1,0.000171,14.129038,[65  9] ; [89 51],[53.25233645 20.74766355] ; [100.74766355  39.25233645],1
p5,1,0.002078,9.479624,[ 8 66] ; [  2 137],[ 3.4741784 70.5258216] ; [  6.5258216 132.4741784],0
r4,1,0.004642,8.013753,[71  3] ; [116  25],[64.3627907  9.6372093] ; [122.6372093  18.3627907],0
p11,1,0.013225,6.1388,[62 12] ; [96 45],[54.38139535 19.61860465] ; [103.61860465  37.38139535],0
p10,1,0.027573,4.854575,[63 10] ; [103  38],[56.62616822 16.37383178] ; [109.37383178  31.62616822],0
b4,1,0.030136,4.701537,[37 37] ; [92 49],[44.4 29.6] ; [84.6 56.4],0
p9,1,0.030413,4.685814,[66  7] ; [110  30],[60.31924883 12.68075117] ; [115.68075117  24.31924883],0
a8,1,0.064189,3.425708,[14 49] ; [ 16 117],[ 9.64285714 53.35714286] ; [ 20.35714286 112.64285714],0
d4,1,0.074741,3.175703,[53 21] ; [115  25],[58.09345794 15.90654206] ; [109.90654206  30.09345794],0
a1,1,0.096018,2.770463,[ 1 73] ; [  9 132],[ 3.44186047 70.55813953] ; [  6.55813953 134.44186047],0
s5,1,0.104472,2.635907,[32 39] ; [46 91],[26.625 44.375] ; [51.375 85.625],0
r1,1,0.107721,2.587346,[63 11] ; [106  34],[58.43925234 15.56074766] ; [110.56074766  29.43925234],0
p1,1,0.121479,2.398154,[ 7 66] ; [  6 135],[ 4.43457944 68.56542056] ; [  8.56542056 132.43457944],0
n2,1,0.127022,2.328531,[16  1] ; [38 11],[13.90909091  3.09090909] ; [40.09090909  8.90909091],0
p3,1,0.140941,2.167654,[22 52] ; [ 29 111],[17.63551402 56.36448598] ; [ 33.36448598 106.63551402],0
s7,1,0.142472,2.151059,[44 30] ; [68 71],[38.91079812 35.08920188] ; [73.08920188 65.91079812],0
