Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,47.663341,[125 161] ; [100  24],[156.95121951 129.04878049] ; [68.04878049 55.95121951],1
p7,1,0.0,47.008072,[135 147] ; [103  19],[166.12871287 115.87128713] ; [71.87128713 50.12871287],1
p3,1,0.0,31.552692,[101 185] ; [81 43],[126.95609756 159.04390244] ; [55.04390244 68.95609756],1
p8,1,1e-06,23.68864,[118 166] ; [84 40],[140.60784314 143.39215686] ; [61.39215686 62.60784314],1
a2,1,0.000363,12.71515,[ 44 243] ; [38 86],[ 57.26034063 229.73965937] ; [24.73965937 99.26034063],1
s7,1,0.000568,11.877888,[ 60 217] ; [45 72],[ 73.81979695 203.18020305] ; [31.18020305 85.81979695],1
p5,1,0.000776,11.296595,[ 18 267] ; [ 21 103],[ 27.17603912 257.82396088] ; [ 11.82396088 112.17603912],1
n4,1,0.002371,9.237551,[194  93] ; [102  22],[206.69586375  80.30413625] ; [89.30413625 34.69586375],0
s5,1,0.002712,8.991577,[ 61 217] ; [43 75],[ 73.01010101 204.98989899] ; [30.98989899 87.01010101],0
a4,1,0.002777,8.948482,[109 177] ; [67 57],[122.77073171 163.22926829] ; [53.22926829 70.77073171],0
p12,1,0.008546,6.915292,[ 11 275] ; [ 13 111],[ 16.74146341 269.25853659] ; [  7.25853659 116.74146341],0
p2,1,0.01521,5.891959,[235  49] ; [114  10],[242.93137255  41.06862745] ; [106.06862745  17.93137255],0
u1,1,0.024597,5.052029,[ 30 257] ; [ 23 101],[ 37.00973236 249.99026764] ; [ 15.99026764 108.00973236],0
d2,1,0.025677,4.97767,[100 185] ; [58 66],[110.09779951 174.90220049] ; [47.90220049 76.09779951],0
s6,1,0.025868,4.964813,[143 138] ; [75 44],[153.145 127.855] ; [64.855 54.145],0
a3,1,0.026317,4.935082,[176 109] ; [90 33],[185.80882353  99.19117647] ; [80.19117647 42.80882353],0
n5,1,0.034083,4.490517,[200  85] ; [98 24],[208.67321867  76.32678133] ; [89.32678133 32.67321867],0
d1,1,0.038178,4.297056,[137 150] ; [73 51],[146.64233577 140.35766423] ; [63.35766423 60.64233577],0
n6,1,0.042096,4.131352,[229  56] ; [109  14],[236.10294118  48.89705882] ; [101.89705882  21.10294118],0
p1,1,0.061436,3.498183,[ 17 268] ; [ 14 110],[ 21.60146699 263.39853301] ; [  9.39853301 114.60146699],0
r4,1,0.06478,3.410584,[242  45] ; [113  11],[247.89537713  39.10462287] ; [107.10462287  16.89537713],0
s2,1,0.065231,3.399133,[ 92 193] ; [51 71],[100.13513514 184.86486486] ; [42.86486486 79.13513514],0
b3,1,0.071494,3.248374,[ 39 108] ; [27 43],[ 44.70967742 102.29032258] ; [21.29032258 48.70967742],0
b2,1,0.071494,3.248374,[ 39 108] ; [27 43],[ 44.70967742 102.29032258] ; [21.29032258 48.70967742],0
v3,1,0.087567,2.918546,[ 80 195] ; [45 74],[ 87.24619289 187.75380711] ; [37.75380711 81.24619289],0
d3,1,0.090018,2.874048,[189  97] ; [91 31],[196.2745098  89.7254902] ; [83.7254902 38.2745098],0
v4,1,0.109981,2.554493,[263  21] ; [119   4],[266.55528256  17.44471744] ; [115.44471744   7.55528256],0
r1,1,0.11301,2.511618,[204  82] ; [97 26],[210.4792176  75.5207824] ; [90.5207824 32.4792176],0
r2,1,0.116583,2.462639,[259  24] ; [117   5],[262.73580247  20.26419753] ; [113.26419753   8.73580247],0
s4,1,0.136752,2.214134,[ 40 244] ; [24 96],[ 44.99009901 239.00990099] ; [ 19.00990099 100.99009901],0
a1,1,0.138503,2.194517,[ 11 276] ; [  9 115],[ 13.96593674 273.03406326] ; [  6.03406326 117.96593674],0
v1,1,0.182423,1.777775,[128 150] ; [65 57],[134.135 143.865] ; [58.865 63.135],0
b5,1,0.183397,1.769877,[182 105] ; [70 54],[175.97080292 111.02919708] ; [76.02919708 47.97080292],0
b1,1,0.19139,1.706885,[ 92 195] ; [48 76],[ 97.76155718 189.23844282] ; [42.23844282 81.76155718],0
d5,1,0.201214,1.633539,[216  70] ; [100  23],[220.96821516  65.03178484] ; [95.03178484 27.96821516],0
a6,1,0.261759,1.259429,[194  92] ; [91 33],[198.80487805  87.19512195] ; [86.19512195 37.80487805],0
a7,1,0.266529,1.234527,[209  78] ; [96 27],[213.5  73.5] ; [91.5 31.5],0
u3,1,0.320493,0.986934,[52 57] ; [19 14],[54.5 54.5] ; [16.5 16.5],0
v2,1,0.325408,0.967087,[140 131] ; [69 52],[144.4872449 126.5127551] ; [64.5127551 56.4872449],0
a5,1,0.329294,0.951673,[192  95] ; [89 35],[196.22141119  90.77858881] ; [84.77858881 39.22141119],0
p10,1,0.333487,0.935308,[251  35] ; [112  11],[253.83374083  32.16625917] ; [109.16625917  13.83374083],0
n3,1,0.344821,0.892424,[53 13] ; [20  8],[51.25531915 14.74468085] ; [21.74468085  6.25531915],0
p11,1,0.373511,0.791949,[230  57] ; [104  20],[233.23114355  53.76885645] ; [100.76885645  23.23114355],0
a8,1,0.501694,0.451352,[ 31 235] ; [10 98],[ 29.16042781 236.83957219] ; [11.83957219 96.16042781],0
b4,1,0.557075,0.344795,[167 120] ; [76 48],[169.68613139 117.31386861] ; [73.31386861 50.68613139],0
