Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,29.225217,[50 58] ; [ 21 119],[30.91935484 77.08064516] ; [40.08064516 99.91935484],1
v1,1,1.6e-05,18.588226,[55 52] ; [ 35 106],[38.83064516 68.16935484] ; [51.16935484 89.83064516],1
r3,1,4.8e-05,16.535565,[103   6] ; [107  35],[91.19521912 17.80478088] ; [118.80478088  23.19521912],1
a7,1,0.000144,14.452664,[84 25] ; [77 66],[69.63888889 39.36111111] ; [91.36111111 51.63888889],1
p10,1,0.000437,12.366867,[77 33] ; [67 73],[63.36 46.64] ; [80.64 59.36],1
r1,1,0.002289,9.301754,[84 26] ; [83 60],[72.60869565 37.39130435] ; [94.39130435 48.60869565],0
n6,1,0.003777,8.388084,[89 21] ; [92 51],[78.69565217 31.30434783] ; [102.30434783  40.69565217],0
d5,1,0.006213,7.487587,[90 20] ; [95 48],[80.43478261 29.56521739] ; [104.56521739  38.43478261],0
d4,1,0.006604,7.377687,[91 18] ; [98 45],[81.75 27.25] ; [107.25  35.75],0
s6,1,0.008279,6.972008,[52 58] ; [44 98],[41.9047619 68.0952381] ; [54.0952381 87.9047619],0
d1,1,0.008514,6.922082,[59 51] ; [53 90],[48.69565217 61.30434783] ; [63.30434783 79.69565217],0
p9,1,0.009083,6.806501,[79 30] ; [79 61],[69.16465863 39.83534137] ; [88.83534137 51.16465863],0
d3,1,0.012226,6.277736,[76 34] ; [76 66],[66.34920635 43.65079365] ; [85.65079365 56.34920635],0
r4,1,0.016793,5.717833,[88 22] ; [95 48],[79.56521739 30.43478261] ; [103.43478261  39.56521739],0
p11,1,0.026511,4.922409,[78 32] ; [82 61],[69.56521739 40.43478261] ; [90.43478261 52.56521739],0
p2,1,0.028079,4.82323,[78 32] ; [81 60],[69.6812749 40.3187251] ; [89.3187251 51.6812749],0
p3,1,0.03232,4.581434,[37 72] ; [ 31 111],[29.52988048 79.47011952] ; [ 38.47011952 103.52988048],0
r2,1,0.041203,4.167626,[98 10] ; [115  26],[92.38554217 15.61445783] ; [120.61445783  20.38554217],0
v4,1,0.055181,3.676606,[96 13] ; [112  30],[90.32669323 18.67330677] ; [117.67330677  24.32669323],0
p4,1,0.058135,3.589815,[42 68] ; [ 38 103],[35.05976096 74.94023904] ; [44.94023904 96.05976096],0
b1,1,0.062841,3.460778,[38 72] ; [66 77],[45.2173913 64.7826087] ; [58.7826087 84.2173913],0
p7,1,0.072259,3.230956,[45 65] ; [42 98],[38.28 71.72] ; [48.72 91.28],0
n3,1,0.131117,2.279234,[25  8] ; [33 22],[21.75 11.25] ; [36.25 18.75],0
s5,1,0.141013,2.166868,[22 84] ; [ 19 120],[17.73877551 88.26122449] ; [ 23.26122449 115.73877551],0
n1,1,0.166281,1.916154,[ 7 26] ; [20 37],[ 9.9 23.1] ; [17.1 39.9],0
a3,1,0.170483,1.878693,[77 33] ; [87 54],[71.87250996 38.12749004] ; [92.12749004 48.87250996],0
s7,1,0.200468,1.638964,[28 77] ; [ 27 110],[23.86363636 81.13636364] ; [ 31.13636364 105.86363636],0
s8,1,0.204339,1.611088,[23 87] ; [ 21 121],[19.20634921 90.79365079] ; [ 24.79365079 117.20634921],0
a6,1,0.239708,1.382309,[77 33] ; [90 53],[72.60869565 37.39130435] ; [94.39130435 48.60869565],0
p5,1,0.294913,1.097055,[  8 102] ; [  6 136],[  6.11111111 103.88888889] ; [  7.88888889 134.11111111],0
p6,1,0.303488,1.058805,[20 89] ; [ 19 121],[17.07228916 91.92771084] ; [ 21.92771084 118.07228916],0
a8,1,0.325696,0.965936,[ 8 92] ; [ 16 118],[10.25641026 89.74358974] ; [ 13.74358974 120.25641026],0
u1,1,0.341107,0.906268,[15 95] ; [ 14 129],[12.60869565 97.39130435] ; [ 16.39130435 126.60869565],0
a1,1,0.41382,0.667798,[  5 105] ; [ 10 133],[  6.52173913 103.47826087] ; [  8.47826087 134.52173913],0
p1,1,0.47188,0.51757,[  6 104] ; [ 11 131],[  7.42063492 102.57936508] ; [  9.57936508 132.42063492],0
a5,1,0.497048,0.461235,[70 40] ; [85 58],[67.39130435 42.60869565] ; [87.60869565 55.39130435],0
b4,1,0.533582,0.387565,[65 45] ; [90 53],[67.39130435 42.60869565] ; [87.60869565 55.39130435],0
p12,1,0.606027,0.266,[  2 108] ; [  4 138],[  2.61904762 107.38095238] ; [  3.38095238 138.61904762],0
s1,1,0.613663,0.254876,[  2 107] ; [  4 138],[  2.60557769 106.39442231] ; [  3.39442231 138.60557769],0
a2,1,0.742295,0.10812,[21 89] ; [ 25 118],[20. 90.] ; [ 26. 117.],0
a4,1,0.760064,0.093267,[45 65] ; [55 86],[43.8247012 66.1752988] ; [56.1752988 84.8247012],0
u2,1,0.761393,0.092205,[16 15] ; [27 29],[15.32183908 15.67816092] ; [27.67816092 28.32183908],0
d2,1,0.777204,0.080069,[46 63] ; [57 84],[44.908 64.092] ; [58.092 82.908],0
u3,1,0.851115,0.03523,[16 17] ; [26 30],[15.57303371 17.42696629] ; [26.42696629 29.57303371],0
u4,1,0.851824,0.034891,[  1 109] ; [  1 142],[  0.86956522 109.13043478] ; [  1.13043478 141.86956522],0
n4,1,0.859732,0.031228,[75 35] ; [96 47],[74.34782609 35.65217391] ; [96.65217391 46.34782609],0
b2,1,0.864073,0.029307,[26 39] ; [36 51],[26.51315789 38.48684211] ; [35.48684211 51.51315789],0
b3,1,0.864073,0.029307,[26 39] ; [36 51],[26.51315789 38.48684211] ; [35.48684211 51.51315789],0
b5,1,0.866691,0.028178,[65 45] ; [83 60],[64.34782609 45.65217391] ; [83.65217391 59.34782609],0
n5,1,0.871478,0.026173,[68 41] ; [90 52],[68.61354582 40.38645418] ; [89.38645418 52.61354582],0
s4,1,0.910042,0.012766,[12 97] ; [ 15 127],[11.7250996 97.2749004] ; [ 15.2749004 126.7250996],0
s3,1,0.953113,0.003457,[24 84] ; [ 32 110],[24.192 83.808] ; [ 31.808 110.192],0
n2,1,0.980453,0.0006,[20 13] ; [35 23],[19.94505495 13.05494505] ; [35.05494505 22.94505495],0
