Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,29.601989,[ 3 26] ; [23  5],[13.22807018 15.77192982] ; [12.77192982 15.22807018],1
d2,1,0.422382,0.643678,[15 13] ; [12 16],[13.5 14.5] ; [13.5 14.5],0
n5,1,0.469862,0.522299,[17 12] ; [19  9],[18.31578947 10.68421053] ; [17.68421053 10.31578947],0
b4,1,0.483233,0.491559,[16 13] ; [18 10],[17.29824561 11.70175439] ; [16.70175439 11.29824561],0
b5,1,0.50916,0.435792,[13 16] ; [15 13],[14.24561404 14.75438596] ; [13.75438596 14.24561404],0
r1,1,0.513585,0.426756,[12 17] ; [14 14],[13.22807018 15.77192982] ; [12.77192982 15.22807018],0
d3,1,0.513585,0.426756,[12 17] ; [14 14],[13.22807018 15.77192982] ; [12.77192982 15.22807018],0
b2,1,0.536249,0.382536,[ 9 13] ; [ 6 13],[ 8.04878049 13.95121951] ; [ 6.95121951 12.04878049],0
b3,1,0.536249,0.382536,[ 9 13] ; [ 6 13],[ 8.04878049 13.95121951] ; [ 6.95121951 12.04878049],0
a3,1,0.589154,0.291667,[15 13] ; [17 11],[16. 12.] ; [16. 12.],0
s5,1,0.639222,0.219761,[ 5 24] ; [ 6 21],[ 5.69642857 23.30357143] ; [ 5.30357143 21.69642857],0
n4,1,0.647122,0.209548,[18 11] ; [19  9],[18.8245614 10.1754386] ; [18.1754386  9.8245614],0
d1,1,0.66051,0.192905,[12 17] ; [10 18],[11.19298246 17.80701754] ; [10.80701754 17.19298246],0
s4,1,0.674003,0.176955,[ 4 25] ; [ 5 23],[ 4.57894737 24.42105263] ; [ 4.42105263 23.57894737],0
a6,1,0.700935,0.147502,[12 17] ; [13 15],[12.71929825 16.28070175] ; [12.28070175 15.71929825],0
a4,1,0.777761,0.079659,[10 18] ; [ 9 19],[ 9.5 18.5] ; [ 9.5 18.5],0
r2,1,0.882553,0.021825,[15 13] ; [15 12],[15.27272727 12.72727273] ; [14.72727273 12.27272727],0
