Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.044136,4.051339,[5 1] ; [ 9 15],[2.8 3.2] ; [11.2 12.8],0
n4,1,0.044136,4.051339,[5 1] ; [ 9 15],[2.8 3.2] ; [11.2 12.8],0
s7,1,0.130816,2.282794,[1 3] ; [15  8],[2.37037037 1.62962963] ; [13.62962963  9.37037037],0
d2,1,0.136037,2.222222,[4 2] ; [ 8 16],[2.4 3.6] ; [ 9.6 14.4],0
r1,1,0.140548,2.171946,[5 1] ; [12 12],[3.4 2.6] ; [13.6 10.4],0
s5,1,0.173566,1.851867,[1 5] ; [10 11],[2.44444444 3.55555556] ; [ 8.55555556 12.44444444],0
d1,1,0.197213,1.662896,[4 2] ; [ 9 15],[2.6 3.4] ; [10.4 13.6],0
r4,1,0.255704,1.291866,[5 1] ; [14 10],[3.8 2.2] ; [15.2  8.8],0
b5,1,0.272254,1.205357,[2 4] ; [14 10],[3.2 2.8] ; [12.8 11.2],0
a2,1,0.272254,1.205357,[1 5] ; [ 1 23],[0.4 5.6] ; [ 1.6 22.4],0
a7,1,0.272254,1.205357,[2 4] ; [14 10],[3.2 2.8] ; [12.8 11.2],0
b1,1,0.36131,0.833333,[4 2] ; [11 13],[3. 3.] ; [12. 12.],0
p11,1,0.36131,0.833333,[2 4] ; [13 11],[3. 3.] ; [12. 12.],0
p8,1,0.410004,0.678788,[3 3] ; [ 7 15],[2.14285714 3.85714286] ; [ 7.85714286 14.14285714],0
v1,1,0.44861,0.574163,[3 3] ; [ 8 16],[2.2 3.8] ; [ 8.8 15.2],0
a5,1,0.44861,0.574163,[3 3] ; [ 8 16],[2.2 3.8] ; [ 8.8 15.2],0
p4,1,0.44861,0.574163,[3 3] ; [ 8 16],[2.2 3.8] ; [ 8.8 15.2],0
p7,1,0.468084,0.526496,[4 2] ; [11 11],[3.21428571 2.78571429] ; [11.78571429 10.21428571],0
n2,1,0.52179,0.410354,[1 1] ; [8 3],[1.38461538 0.61538462] ; [7.61538462 3.38461538],0
s3,1,0.535724,0.383523,[5 1] ; [17  7],[4.4 1.6] ; [17.6  6.4],0
u1,1,0.542802,0.37037,[1 5] ; [ 2 22],[0.6 5.4] ; [ 2.4 21.6],0
p9,1,0.544356,0.367526,[3 3] ; [14  8],[3.64285714 2.35714286] ; [13.35714286  8.64285714],0
a3,1,0.580498,0.30543,[4 2] ; [13 11],[3.4 2.6] ; [13.6 10.4],0
d5,1,0.679708,0.170455,[4 2] ; [18  6],[4.4 1.6] ; [17.6  6.4],0
a6,1,0.709388,0.138889,[4 2] ; [14 10],[3.6 2.4] ; [14.4  9.6],0
s8,1,0.712547,0.135747,[3 3] ; [10 14],[2.6 3.4] ; [10.4 13.6],0
n1,1,0.715388,0.132955,[1 1] ; [4 7],[0.76923077 1.23076923] ; [4.23076923 6.76923077],0
p10,1,0.736268,0.113434,[4 2] ; [13  9],[3.64285714 2.35714286] ; [13.35714286  8.64285714],0
r2,1,0.78473,0.074617,[5 1] ; [18  5],[4.75862069 1.24137931] ; [18.24137931  4.75862069],0
v4,1,0.818707,0.052536,[5 1] ; [20  3],[5.17241379 0.82758621] ; [19.82758621  3.17241379],0
d4,1,0.819477,0.052083,[5 1] ; [19  5],[4.8 1.2] ; [19.2  4.8],0
p2,1,0.819477,0.052083,[5 1] ; [19  5],[4.8 1.2] ; [19.2  4.8],0
d3,1,0.842103,0.039683,[4 2] ; [17  7],[4.2 1.8] ; [16.8  7.2],0
n5,1,0.849753,0.035885,[2 4] ; [ 9 15],[2.2 3.8] ; [ 8.8 15.2],0
b4,1,0.854813,0.033482,[3 3] ; [11 13],[2.8 3.2] ; [11.2 12.8],0
b3,1,0.888153,0.01978,[1 3] ; [ 4 10],[1.11111111 2.88888889] ; [ 3.88888889 10.11111111],0
b2,1,0.888153,0.01978,[1 3] ; [ 4 10],[1.11111111 2.88888889] ; [ 3.88888889 10.11111111],0
p6,1,0.924393,0.009006,[3 3] ; [12 11],[3.10344828 2.89655172] ; [11.89655172 11.10344828],0
s6,1,0.946969,0.004424,[4 2] ; [15  8],[3.93103448 2.06896552] ; [15.06896552  7.93103448],0
v2,1,0.946969,0.004424,[2 4] ; [ 8 15],[2.06896552 3.93103448] ; [ 7.93103448 15.06896552],0
r3,1,0.96662,0.001751,[5 1] ; [19  4],[4.96551724 1.03448276] ; [19.03448276  3.96551724],0
a4,1,1.0,0.0,[2 4] ; [ 8 16],[2. 4.] ; [ 8. 16.],0
s2,1,1.0,0.0,[4 2] ; [16  8],[4. 2.] ; [16.  8.],0
