Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,32.355142,[81  3] ; [16 14],[71.47368421 12.52631579] ; [25.52631579  4.47368421],1
n4,1,0.054594,3.694444,[70 14] ; [20 10],[66.31578947 17.68421053] ; [23.68421053  6.31578947],0
p9,1,0.058135,3.589802,[75  8] ; [23  7],[71.98230088 11.01769912] ; [26.01769912  3.98230088],0
d2,1,0.058604,3.576471,[42 42] ; [ 9 21],[37.57894737 46.42105263] ; [13.42105263 16.57894737],0
p7,1,0.079632,3.072391,[59 22] ; [16 13],[55.22727273 25.77272727] ; [19.77272727  9.22727273],0
s5,1,0.112657,2.516543,[44 34] ; [10 16],[40.5 37.5] ; [13.5 12.5],0
v1,1,0.118173,2.441372,[47 36] ; [12 18],[43.33628319 39.66371681] ; [15.66371681 14.33628319],0
v3,1,0.134705,2.237426,[25 56] ; [ 5 25],[21.89189189 59.10810811] ; [ 8.10810811 21.89189189],0
p5,1,0.134775,2.236625,[11 73] ; [ 1 29],[ 8.84210526 75.15789474] ; [ 3.15789474 26.84210526],0
p8,1,0.153527,2.036853,[52 30] ; [14 15],[48.75675676 33.24324324] ; [17.24324324 11.75675676],0
v2,1,0.183485,1.769168,[40 42] ; [10 19],[36.93693694 45.06306306] ; [13.06306306 15.93693694],0
s2,1,0.226895,1.460222,[59 23] ; [18 12],[56.375 25.625] ; [20.625  9.375],0
b1,1,0.259852,1.269545,[35 49] ; [ 9 21],[32.42105263 51.57894737] ; [11.57894737 18.42105263],0
p12,1,0.280433,1.164989,[ 8 76] ; [ 1 29],[ 6.63157895 77.36842105] ; [ 2.36842105 27.63157895],0
p1,1,0.280433,1.164989,[ 8 76] ; [ 1 29],[ 6.63157895 77.36842105] ; [ 2.36842105 27.63157895],0
s1,1,0.321357,0.983415,[ 4 78] ; [ 3 27],[ 5.125 76.875] ; [ 1.875 28.125],0
n6,1,0.437811,0.602013,[76  7] ; [26  4],[74.92035398  8.07964602] ; [27.07964602  2.92035398],0
a8,1,0.437906,0.601764,[ 6 73] ; [ 1 28],[ 5.12037037 73.87962963] ; [ 1.87962963 27.12037037],0
u2,1,0.468981,0.524376,[8 8] ; [ 8 13],[6.91891892 9.08108108] ; [ 9.08108108 11.91891892],0
p11,1,0.615596,0.252106,[68 16] ; [23  7],[67.05263158 16.94736842] ; [23.94736842  6.05263158],0
a7,1,0.651853,0.203571,[57 27] ; [19 11],[56. 28.] ; [20. 10.],0
n3,1,0.749518,0.101936,[13  4] ; [10  4],[12.61290323  4.38709677] ; [10.38709677  3.61290323],0
b4,1,0.77015,0.085369,[45 39] ; [17 13],[45.68421053 38.31578947] ; [16.31578947 13.68421053],0
b5,1,0.785563,0.074026,[48 36] ; [18 12],[48.63157895 35.36842105] ; [17.36842105 12.63157895],0
n2,1,0.790848,0.070336,[14  3] ; [11  3],[13.70967742  3.29032258] ; [11.29032258  2.70967742],0
p2,1,0.878006,0.023562,[71 13] ; [25  5],[70.73684211 13.26315789] ; [25.26315789  4.73684211],0
u3,1,0.885855,0.020607,[8 8] ; [10 11],[7.78378378 8.21621622] ; [10.21621622 10.78378378],0
b2,1,0.889637,0.019255,[ 8 33] ; [ 4 15],[ 8.2 32.8] ; [ 3.8 15.2],0
b3,1,0.889637,0.019255,[ 8 33] ; [ 4 15],[ 8.2 32.8] ; [ 3.8 15.2],0
a1,1,0.951488,0.003701,[ 3 81] ; [ 1 29],[ 2.94736842 81.05263158] ; [ 1.05263158 28.94736842],0
n1,1,0.959089,0.002631,[ 5 12] ; [ 4 10],[ 4.93548387 12.06451613] ; [4.06451613 9.93548387],0
