Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,44.946187,[ 9 42] ; [62 18],[27.64122137 23.35877863] ; [43.35877863 36.64122137],1
p6,1,1e-06,24.633701,[ 5 45] ; [42 37],[18.21705426 31.78294574] ; [28.78294574 50.21705426],1
d3,1,0.004761,7.968055,[26 25] ; [60 20],[33.48091603 17.51908397] ; [52.51908397 27.48091603],0
p8,1,0.007995,7.034508,[17 32] ; [47 33],[24.31007752 24.68992248] ; [39.68992248 40.31007752],0
r4,1,0.009366,6.75174,[39 12] ; [74  6],[43.99236641  7.00763359] ; [69.00763359 10.99236641],0
p7,1,0.011789,6.342363,[24 24] ; [57 22],[30.61417323 17.38582677] ; [50.38582677 28.61417323],0
n4,1,0.025939,4.960089,[31 20] ; [63 17],[36.59541985 14.40458015] ; [57.40458015 22.59541985],0
s7,1,0.029873,4.716578,[14 37] ; [35 40],[19.83333333 31.16666667] ; [29.16666667 45.83333333],0
s6,1,0.031266,4.63831,[35 16] ; [66 12],[39.93023256 11.06976744] ; [61.06976744 16.93023256],0
p10,1,0.040255,4.20712,[35 15] ; [68 12],[39.61538462 10.38461538] ; [63.38461538 16.61538462],0
d5,1,0.046777,3.953381,[36 15] ; [68 12],[40.48854962 10.51145038] ; [63.51145038 16.48854962],0
u2,1,0.048969,3.87643,[ 5 13] ; [14 10],[8.14285714 9.85714286] ; [10.85714286 13.14285714],0
p5,1,0.049318,3.864485,[ 5 45] ; [19 61],[ 9.23076923 40.76923077] ; [14.76923077 65.23076923],0
a5,1,0.051551,3.790292,[30 21] ; [60 20],[35.03816794 15.96183206] ; [54.96183206 25.03816794],0
d1,1,0.070025,3.282445,[23 28] ; [49 31],[28.03053435 22.96946565] ; [43.96946565 36.03053435],0
n5,1,0.071423,3.25,[30 20] ; [60 20],[34.61538462 15.38461538] ; [55.38461538 24.61538462],0
v3,1,0.105295,2.623461,[11 39] ; [28 51],[15.11627907 34.88372093] ; [23.88372093 55.11627907],0
b5,1,0.108654,2.573694,[29 22] ; [34 46],[24.52671756 26.47328244] ; [38.47328244 41.52671756],0
a8,1,0.116102,2.469136,[ 7 38] ; [ 5 70],[ 4.5 40.5] ; [ 7.5 67.5],0
r3,1,0.141122,2.16568,[43  6] ; [75  4],[45.171875  3.828125] ; [72.828125  6.171875],0
p2,1,0.248886,1.329545,[40 10] ; [70 10],[42.30769231  7.69230769] ; [67.69230769 12.30769231],0
u3,1,0.269934,1.217081,[ 9 10] ; [16  9],[10.79545455  8.20454545] ; [14.20454545 10.79545455],0
n1,1,0.339039,0.914062,[5 5] ; [ 5 11],[3.84615385 6.15384615] ; [6.15384615 9.84615385],0
b1,1,0.366693,0.814842,[14 37] ; [28 52],[16.35114504 34.64885496] ; [25.64885496 54.35114504],0
u1,1,0.373515,0.791936,[ 6 45] ; [14 66],[ 7.78625954 43.21374046] ; [12.21374046 67.78625954],0
s2,1,0.38269,0.762042,[26 25] ; [47 33],[28.41984733 22.58015267] ; [44.58015267 35.41984733],0
v4,1,0.395108,0.723164,[43  5] ; [75  5],[44.25  3.75] ; [73.75  6.25],0
p9,1,0.415161,0.663974,[38 10] ; [67 12],[39.68503937  8.31496063] ; [65.31496063 13.68503937],0
r2,1,0.434625,0.610433,[47  2] ; [74  6],[45.96124031  3.03875969] ; [75.03875969  4.96124031],0
r1,1,0.43837,0.600544,[37 14] ; [62 17],[38.83846154 12.16153846] ; [60.16153846 18.83846154],0
v2,1,0.476346,0.507217,[24 26] ; [43 36],[25.96899225 24.03100775] ; [41.03100775 37.96899225],0
a2,1,0.503155,0.448275,[ 9 42] ; [18 62],[10.51145038 40.48854962] ; [16.48854962 63.51145038],0
p12,1,0.524824,0.404404,[ 4 47] ; [ 9 71],[ 5.0610687 45.9389313] ; [ 7.9389313 72.0610687],0
s4,1,0.530285,0.393846,[11 39] ; [21 57],[12.5 37.5] ; [19.5 58.5],0
p1,1,0.55317,0.35167,[ 5 44] ; [11 69],[ 6.07751938 42.92248062] ; [ 9.92248062 70.07751938],0
a3,1,0.575468,0.313619,[32 18] ; [55 25],[33.46153846 16.53846154] ; [53.53846154 26.46153846],0
a4,1,0.584012,0.299793,[23 28] ; [40 40],[24.52671756 26.47328244] ; [38.47328244 41.52671756],0
n2,1,0.606089,0.265909,[8 2] ; [14  2],[8.46153846 1.53846154] ; [13.53846154  2.46153846],0
a6,1,0.608508,0.262353,[27 24] ; [46 34],[28.41984733 22.58015267] ; [44.58015267 35.41984733],0
n6,1,0.642415,0.215598,[43  7] ; [71  9],[43.84615385  6.15384615] ; [70.15384615  9.84615385],0
d2,1,0.709209,0.139069,[23 27] ; [39 40],[24.03100775 25.96899225] ; [37.96899225 41.03100775],0
a1,1,0.721166,0.127379,[ 3 48] ; [ 6 74],[ 3.50381679 47.49618321] ; [ 5.49618321 74.50381679],0
d4,1,0.723862,0.124822,[42  8] ; [69 11],[42.69230769  7.30769231] ; [68.30769231 11.69230769],0
n3,1,0.733701,0.115741,[6 4] ; [10  5],[6.4 3.6] ; [9.6 5.4],0
v1,1,0.752801,0.099192,[22 28] ; [37 42],[22.86821705 27.13178295] ; [36.13178295 42.86821705],0
s1,1,0.761942,0.091767,[ 2 49] ; [ 4 75],[ 2.35384615 48.64615385] ; [ 3.64615385 75.35384615],0
a7,1,0.793057,0.068824,[32 18] ; [53 27],[32.69230769 17.30769231] ; [52.30769231 27.69230769],0
p11,1,0.828664,0.046835,[40 11] ; [64 16],[40.48854962 10.51145038] ; [63.51145038 16.48854962],0
s3,1,0.9514,0.003715,[27 21] ; [44 35],[26.83464567 21.16535433] ; [44.16535433 34.83464567],0
b3,1,0.974293,0.001038,[10 21] ; [15 31],[10.06493506 20.93506494] ; [14.93506494 31.06493506],0
b2,1,0.974293,0.001038,[10 21] ; [15 31],[10.06493506 20.93506494] ; [14.93506494 31.06493506],0
b4,1,0.988232,0.000218,[35 16] ; [55 25],[35.03816794 15.96183206] ; [54.96183206 25.03816794],0
