Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,31.873543,[65  7] ; [2 9],[58.12048193 13.87951807] ; [8.87951807 2.12048193],1
p9,1,1e-06,24.788678,[63  7] ; [3 8],[57.03703704 12.96296296] ; [8.96296296 2.03703704],1
r2,1,7e-06,20.25,[70  2] ; [5 4],[66.66666667  5.33333333] ; [8.33333333 0.66666667],1
p10,1,1.2e-05,19.117949,[61 10] ; [3 8],[55.41463415 15.58536585] ; [8.58536585 2.41463415],1
v4,1,0.00161,9.948757,[69  2] ; [8 3],[66.67073171  4.32926829] ; [10.32926829  0.67073171],0
r1,1,0.003317,8.624465,[52 20] ; [3 8],[47.71084337 24.28915663] ; [7.28915663 3.71084337],0
a6,1,0.004248,8.174492,[46 26] ; [2 9],[41.63855422 30.36144578] ; [6.36144578 4.63855422],0
s1,1,0.005829,7.602511,[ 1 70] ; [2 9],[ 2.59756098 68.40243902] ; [ 0.40243902 10.59756098],0
v2,1,0.008834,6.856036,[35 33] ; [ 1 10],[30.98734177 37.01265823] ; [5.01265823 5.98734177],0
p11,1,0.032089,4.593712,[50 22] ; [4 7],[46.84337349 25.15662651] ; [7.15662651 3.84337349],0
d5,1,0.035529,4.419557,[54 17] ; [5 6],[51.08536585 19.91463415] ; [7.91463415 3.08536585],0
s6,1,0.053348,3.73298,[55 13] ; [6 5],[52.50632911 15.49367089] ; [8.49367089 2.50632911],0
s2,1,0.086276,2.942512,[50 20] ; [5 6],[47.5308642 22.4691358] ; [7.4691358 3.5308642],0
n6,1,0.095705,2.775696,[60 11] ; [7 4],[58.01219512 12.98780488] ; [8.98780488 2.01219512],0
p7,1,0.097823,2.740689,[33 36] ; [2 8],[30.56962025 38.43037975] ; [4.43037975 5.56962025],0
b1,1,0.098784,2.725069,[16 56] ; [5 6],[18.21686747 53.78313253] ; [2.78313253 8.21686747],0
d3,1,0.105116,2.626151,[55 16] ; [6 5],[52.81707317 18.18292683] ; [8.18292683 2.81707317],0
s3,1,0.15276,2.044472,[48 23] ; [5 6],[45.8902439 25.1097561] ; [7.1097561 3.8902439],0
d4,1,0.158029,1.992984,[54 18] ; [6 5],[52.04819277 19.95180723] ; [7.95180723 3.04819277],0
n3,1,0.16307,1.945527,[19  4] ; [4 3],[17.63333333  5.36666667] ; [5.36666667 1.63333333],0
a7,1,0.167281,1.907139,[53 18] ; [6 5],[51.08536585 19.91463415] ; [7.91463415 3.08536585],0
d2,1,0.205555,1.60246,[25 47] ; [6 5],[26.89156627 45.10843373] ; [4.10843373 6.89156627],0
s5,1,0.237843,1.393333,[33 33] ; [3 7],[31.26315789 34.73684211] ; [4.73684211 5.26315789],0
s8,1,0.247316,1.338404,[33 39] ; [3 8],[31.22891566 40.77108434] ; [4.77108434 6.22891566],0
p6,1,0.265063,1.242117,[15 56] ; [4 7],[16.45121951 54.54878049] ; [2.54878049 8.45121951],0
n2,1,0.2686,1.223885,[18  5] ; [4 3],[16.86666667  6.13333333] ; [5.13333333 1.86666667],0
a3,1,0.281976,1.157541,[45 27] ; [5 6],[43.37349398 28.62650602] ; [6.62650602 4.37349398],0
a5,1,0.325377,0.967211,[44 28] ; [5 6],[42.5060241 29.4939759] ; [6.4939759 4.5060241],0
b3,1,0.350413,0.871962,[ 6 26] ; [3 6],[ 7.02439024 24.97560976] ; [1.97560976 7.02439024],0
b2,1,0.350413,0.871962,[ 6 26] ; [3 6],[ 7.02439024 24.97560976] ; [1.97560976 7.02439024],0
u2,1,0.411654,0.67402,[13 14] ; [4 2],[13.90909091 13.09090909] ; [3.09090909 2.90909091],0
n5,1,0.458214,0.550254,[44 28] ; [8 3],[45.10843373 26.89156627] ; [6.89156627 4.10843373],0
b4,1,0.475187,0.50989,[41 31] ; [5 6],[39.90361446 32.09638554] ; [6.09638554 4.90361446],0
d1,1,0.500788,0.453267,[34 38] ; [4 7],[32.96385542 39.03614458] ; [5.03614458 5.96385542],0
n4,1,0.500788,0.453267,[38 34] ; [7 4],[39.03614458 32.96385542] ; [5.96385542 5.03614458],0
b5,1,0.626466,0.236884,[47 25] ; [8 3],[47.71084337 24.28915663] ; [7.28915663 3.71084337],0
p2,1,0.627973,0.23482,[51 21] ; [7 4],[50.31325301 21.68674699] ; [7.68674699 3.31325301],0
p1,1,0.646242,0.210671,[ 4 68] ; [ 1 10],[ 4.3373494 67.6626506] ; [ 0.6626506 10.3373494],0
a2,1,0.662027,0.191071,[10 62] ; [ 1 10],[ 9.54216867 62.45783133] ; [1.45783133 9.54216867],0
p4,1,0.68944,0.159692,[24 48] ; [3 8],[23.42168675 48.57831325] ; [3.57831325 7.42168675],0
u3,1,0.736956,0.112821,[16 11] ; [4 2],[16.36363636 10.63636364] ; [3.63636364 2.36363636],0
p8,1,0.759272,0.093903,[22 47] ; [3 8],[21.5625 47.4375] ; [3.4375 7.5625],0
u1,1,0.840929,0.040283,[ 8 64] ; [ 1 10],[ 7.80722892 64.19277108] ; [1.19277108 9.80722892],0
a4,1,0.843059,0.039197,[24 48] ; [4 7],[24.28915663 47.71084337] ; [3.71084337 7.28915663],0
s7,1,0.847482,0.036992,[36 34] ; [6 5],[36.2962963 33.7037037] ; [5.7037037 5.2962963],0
n1,1,0.896446,0.01694,[ 6 17] ; [2 5],[ 6.13333333 16.86666667] ; [1.86666667 5.13333333],0
