Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,59.989982,[35 63] ; [138  29],[63.97735849 34.02264151] ; [109.02264151  57.97735849],1
n6,1,7e-06,20.200132,[56 42] ; [137  29],[71.64393939 26.35606061] ; [121.35606061  44.64393939],1
a5,1,0.015897,5.814255,[53 45] ; [115  52],[62.12830189 35.87169811] ; [105.87169811  61.12830189],0
r3,1,0.035988,4.397682,[89  9] ; [134  31],[83.09505703 14.90494297] ; [139.90494297  25.09505703],0
d5,1,0.045583,3.996949,[77 21] ; [112  55],[69.89433962 28.10566038] ; [119.10566038  47.89433962],0
p10,1,0.048767,3.883362,[52 44] ; [109  55],[59.44615385 36.55384615] ; [101.55384615  62.44615385],0
u2,1,0.049204,3.868389,[24 14] ; [28 37],[19.18446602 18.81553398] ; [32.81553398 32.18446602],0
p1,1,0.05282,3.749597,[ 2 95] ; [ 13 154],[ 5.51136364 91.48863636] ; [  9.48863636 157.51136364],0
d4,1,0.056308,3.642909,[81 17] ; [120  46],[74.61363636 23.38636364] ; [126.38636364  39.61363636],0
a2,1,0.058543,3.578181,[13 85] ; [ 38 129],[18.86037736 79.13962264] ; [ 32.13962264 134.86037736],0
p2,1,0.062138,3.479375,[52 46] ; [108  59],[59.16981132 38.83018868] ; [100.83018868  66.16981132],0
a1,1,0.070694,3.266824,[ 2 96] ; [ 12 155],[ 5.17735849 92.82264151] ; [  8.82264151 158.17735849],0
v2,1,0.073685,3.19897,[48 46] ; [62 95],[41.19521912 52.80478088] ; [68.80478088 88.19521912],0
p6,1,0.087952,2.911471,[ 6 92] ; [ 21 144],[10.0608365 87.9391635] ; [ 16.9391635 148.0608365],0
p9,1,0.092571,2.829095,[59 35] ; [118  44],[64.9921875 29.0078125] ; [112.0078125  49.9921875],0
n2,1,0.09748,2.746301,[20 15] ; [47 17],[23.68686869 11.31313131] ; [43.31313131 20.68686869],0
d2,1,0.100517,2.697314,[37 61] ; [79 85],[43.38931298 54.61068702] ; [72.61068702 91.38931298],0
a8,1,0.123981,2.3663,[ 6 85] ; [ 20 136],[ 9.57894737 81.42105263] ; [ 16.42105263 139.57894737],0
a4,1,0.145978,2.113779,[35 63] ; [74 91],[40.61596958 57.38403042] ; [68.38403042 96.61596958],0
n1,1,0.154432,2.027918,[11 25] ; [28 34],[14.32653061 21.67346939] ; [24.67346939 37.32653061],0
p11,1,0.156351,2.009169,[56 42] ; [110  57],[61.38867925 36.61132075] ; [104.61132075  62.38867925],0
a7,1,0.214467,1.541015,[71 27] ; [108  58],[66.4469697 31.5530303] ; [112.5530303  53.4469697],0
s8,1,0.216509,1.527358,[21 77] ; [ 47 119],[25.24242424 72.75757576] ; [ 42.75757576 123.24242424],0
s4,1,0.218085,1.51693,[20 78] ; [ 24 141],[16.39543726 81.60456274] ; [ 27.60456274 137.39543726],0
p12,1,0.224655,1.474384,[ 3 93] ; [ 11 155],[ 5.12977099 90.87022901] ; [  8.87022901 157.12977099],0
p4,1,0.22758,1.455923,[19 79] ; [ 43 123],[23.01515152 74.98484848] ; [ 38.98484848 127.01515152],0
v3,1,0.30809,1.038846,[25 67] ; [ 54 108],[28.61417323 63.38582677] ; [ 50.38582677 111.61417323],0
s7,1,0.330542,0.946775,[27 66] ; [ 57 106],[30.515625 62.484375] ; [ 53.484375 109.515625],0
b1,1,0.365734,0.818109,[31 67] ; [ 62 105],[34.39245283 63.60754717] ; [ 58.60754717 108.39245283],0
