Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,39.668969,[ 7 26] ; [76 17],[21.73809524 11.26190476] ; [61.26190476 31.73809524],1
u2,1,0.102172,2.671304,[ 5 11] ; [18 14],[7.66666667 8.33333333] ; [15.33333333 16.66666667],0
p3,1,0.115527,2.476937,[ 5 28] ; [27 66],[ 8.38095238 24.61904762] ; [23.61904762 69.38095238],0
p4,1,0.148518,2.087406,[ 5 28] ; [25 65],[ 8.04878049 24.95121951] ; [21.95121951 68.04878049],0
a8,1,0.149676,2.075554,[ 5 28] ; [ 6 83],[ 2.97540984 30.02459016] ; [ 8.02459016 80.97540984],0
p6,1,0.19852,1.65323,[ 2 30] ; [14 79],[ 4.096 27.904] ; [11.904 81.096],0
a1,1,0.199872,1.643309,[ 5 28] ; [ 7 86],[ 3.14285714 29.85714286] ; [ 8.85714286 84.14285714],0
a3,1,0.253119,1.306004,[17 15] ; [60 33],[19.712 12.288] ; [57.288 35.712],0
a5,1,0.275283,1.190229,[17 16] ; [58 35],[19.64285714 13.35714286] ; [55.35714286 37.64285714],0
p12,1,0.285634,1.140086,[ 1 32] ; [ 8 85],[ 2.35714286 30.64285714] ; [ 6.64285714 86.35714286],0
n1,1,0.291472,1.112811,[10  9] ; [12 20],[ 8.19607843 10.80392157] ; [13.80392157 18.19607843],0
b3,1,0.297953,1.083333,[10 14] ; [16 38],[ 8. 16.] ; [18. 36.],0
b2,1,0.297953,1.083333,[10 14] ; [16 38],[ 8. 16.] ; [18. 36.],0
s7,1,0.308196,1.038392,[ 6 25] ; [25 62],[ 8.1440678 22.8559322] ; [22.8559322 64.1440678],0
a4,1,0.334977,0.929559,[10 22] ; [38 55],[12.288 19.712] ; [35.712 57.288],0
s4,1,0.347013,0.884349,[ 4 29] ; [18 75],[ 5.76190476 27.23809524] ; [16.23809524 76.76190476],0
p7,1,0.350793,0.870587,[ 7 26] ; [27 64],[ 9.0483871 23.9516129] ; [24.9516129 66.0483871],0
b4,1,0.380281,0.769795,[21 12] ; [51 42],[18.85714286 14.14285714] ; [53.14285714 39.85714286],0
d2,1,0.431516,0.61874,[17 15] ; [41 50],[15.08943089 16.91056911] ; [42.91056911 48.08943089],0
s1,1,0.432447,0.616243,[ 4 29] ; [ 7 85],[ 2.904 30.096] ; [ 8.096 83.904],0
d1,1,0.486746,0.483711,[14 19] ; [46 47],[15.71428571 17.28571429] ; [44.28571429 48.71428571],0
s5,1,0.507893,0.438406,[ 5 28] ; [18 70],[ 6.27272727 26.72727273] ; [16.72727273 71.27272727],0
d4,1,0.55325,0.351527,[23 10] ; [69 23],[24.288  8.712] ; [67.712 24.288],0
n4,1,0.583234,0.301035,[22 11] ; [57 36],[20.69047619 12.30952381] ; [58.30952381 34.69047619],0
p5,1,0.607334,0.264076,[ 1 31] ; [ 5 88],[ 1.536 30.464] ; [ 4.464 88.536],0
u4,1,0.775799,0.08111,[ 1 32] ; [ 2 91],[ 0.78571429 32.21428571] ; [ 2.21428571 90.78571429],0
b1,1,0.824027,0.049448,[17 16] ; [50 43],[17.54761905 15.45238095] ; [49.45238095 43.54761905],0
s3,1,0.854843,0.033468,[11 21] ; [30 62],[10.58064516 21.41935484] ; [30.41935484 61.58064516],0
n5,1,0.864291,0.029212,[21 12] ; [57 35],[20.592 12.408] ; [57.408 34.592],0
