Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,2e-06,22.935796,[194 281] ; [58 26],[214.13237925 260.86762075] ; [37.86762075 46.13237925],1
s6,1,1.4e-05,18.853715,[268 205] ; [68 15],[285.84172662 187.15827338] ; [50.15827338 32.84172662],1
s3,1,5.1e-05,16.416374,[237 234] ; [63 22],[254.13669065 216.86330935] ; [45.86330935 39.13669065],1
s5,1,0.001722,9.824579,[117 349] ; [34 47],[128.63985375 337.36014625] ; [22.36014625 58.63985375],0
b2,1,0.002259,9.326375,[102 185] ; [ 5 37],[ 93.34042553 193.65957447] ; [13.65957447 28.34042553],0
b3,1,0.002259,9.326375,[102 185] ; [ 5 37],[ 93.34042553 193.65957447] ; [13.65957447 28.34042553],0
n4,1,0.011654,6.362707,[348 128] ; [52 35],[338.18827709 137.81172291] ; [61.81172291 25.18827709],0
n6,1,0.021859,5.256954,[369 106] ; [77 10],[376.95729537  98.04270463] ; [69.04270463 17.95729537],0
p8,1,0.023682,5.11775,[201 272] ; [25 60],[191.5734767 281.4265233] ; [34.4265233 50.5734767],0
a8,1,0.031949,4.601213,[ 60 378] ; [ 4 75],[ 54.2205029 383.7794971] ; [ 9.7794971 69.2205029],0
s7,1,0.041905,4.139018,[176 279] ; [42 41],[184.36802974 270.63197026] ; [33.63197026 49.36802974],0
a2,1,0.049981,3.842091,[111 367] ; [12 75],[104.06017699 373.93982301] ; [18.93982301 68.06017699],0
d2,1,0.080437,3.056049,[228 246] ; [33 54],[220.52406417 253.47593583] ; [40.47593583 46.52406417],0
a6,1,0.084745,2.97147,[335 142] ; [53 34],[328.14893617 148.85106383] ; [59.85106383 27.14893617],0
n3,1,0.08616,2.944701,[77 39] ; [24  5],[80.8 35.2] ; [20.2  8.8],0
a4,1,0.08745,2.920692,[205 270] ; [29 58],[197.77580071 277.22419929] ; [36.22419929 50.77580071],0
p11,1,0.090852,2.859217,[360 118] ; [58 29],[353.63539823 124.36460177] ; [64.36460177 22.63539823],0
d4,1,0.100683,2.694695,[381  94] ; [63 24],[375.26690391  99.73309609] ; [68.73309609 18.26690391],0
p1,1,0.109647,2.559299,[ 32 442] ; [ 2 85],[ 28.72727273 445.27272727] ; [ 5.27272727 81.72727273],0
d1,1,0.132504,2.262924,[267 211] ; [41 46],[260.57345133 217.42654867] ; [47.42654867 39.57345133],0
n5,1,0.14094,2.167664,[337 137] ; [55 32],[331.20855615 142.79144385] ; [60.79144385 26.20855615],0
v2,1,0.161868,1.956688,[242 210] ; [38 46],[236.11940299 215.88059701] ; [43.88059701 40.11940299],0
u2,1,0.172229,1.863434,[80 70] ; [11 17],[76.68539326 73.31460674] ; [14.31460674 13.68539326],0
d3,1,0.200053,1.641989,[306 171] ; [62 25],[311.23404255 165.76595745] ; [56.76595745 30.23404255],0
p2,1,0.209108,1.577591,[368 107] ; [62 25],[363.4341637 111.5658363] ; [66.5658363 20.4341637],0
p12,1,0.218564,1.513776,[ 26 450] ; [ 2 84],[ 23.71530249 452.28469751] ; [ 4.28469751 81.71530249],0
n1,1,0.229192,1.445869,[46 70] ; [ 8 21],[43.2 72.8] ; [10.8 18.2],0
v3,1,0.248858,1.329702,[173 278] ; [27 58],[168.28358209 282.71641791] ; [31.71641791 53.28358209],0
r1,1,0.250856,1.318532,[384  89] ; [66 21],[380.08928571  92.91071429] ; [69.91071429 17.08928571],0
a5,1,0.256001,1.290254,[342 136] ; [57 30],[337.56106195 140.43893805] ; [61.43893805 25.56106195],0
p5,1,0.261627,1.260126,[ 31 440] ; [ 3 84],[ 28.69892473 442.30107527] ; [ 5.30107527 81.69892473],0
b1,1,0.284264,1.146591,[177 301] ; [27 60],[172.58761062 305.41238938] ; [31.41238938 55.58761062],0
p4,1,0.294528,1.098806,[220 255] ; [35 52],[215.52491103 259.47508897] ; [39.47508897 47.52491103],0
r3,1,0.296619,1.089335,[440  37] ; [83  4],[442.32446809  34.67553191] ; [80.67553191  6.32446809],0
