Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,77.465302,[184 273] ; [189  64],[240.08591549 216.91408451] ; [132.91408451 120.08591549],1
s6,1,0.0,64.906846,[271 184] ; [224  29],[318.11440678 136.88559322] ; [176.88559322  76.11440678],1
s7,1,0.0,38.953261,[188 252] ; [165  79],[227.07602339 212.92397661] ; [125.92397661 118.07602339],1
p5,1,0.0,35.969586,[ 30 423] ; [ 56 199],[ 55.02542373 397.97457627] ; [ 30.97457627 224.02542373],1
s8,1,0.0,33.056683,[179 278] ; [156  97],[215.62676056 241.37323944] ; [119.37323944 133.62676056],1
s3,1,0.0,29.713498,[222 231] ; [177  75],[256.3787234 196.6212766] ; [142.6212766 109.3787234],1
s4,1,0.0,26.766039,[ 51 405] ; [ 66 185],[ 75.46251768 380.53748232] ; [ 41.53748232 209.46251768],1
p6,1,7e-06,20.216105,[147 304] ; [126 127],[174.890625 276.109375] ; [ 98.109375 154.890625],1
p7,1,0.000166,14.185578,[276 170] ; [189  60],[298.4028777 147.5971223] ; [166.5971223  82.4028777],1
p3,1,0.000212,13.720283,[214 242] ; [156  98],[237.63380282 218.36619718] ; [132.36619718 121.63380282],1
p12,1,0.000234,13.534801,[ 27 428] ; [ 36 219],[ 40.37323944 414.62676056] ; [ 22.62676056 232.37323944],1
p4,1,0.001392,10.216961,[263 192] ; [177  76],[282.76836158 172.23163842] ; [157.23163842  95.76836158],0
r4,1,0.00145,10.140584,[414  44] ; [247   8],[424.59747546  33.40252454] ; [236.40252454  18.59747546],0
v1,1,0.001714,9.832613,[231 211] ; [162  89],[250.65800866 191.34199134] ; [142.34199134 108.65800866],0
a5,1,0.001777,9.766898,[325 133] ; [208  47],[342.37587658 115.62412342] ; [190.62412342  64.37587658],0
p1,1,0.001791,9.751885,[ 28 428] ; [ 33 221],[ 39.17746479 416.82253521] ; [ 21.82253521 232.17746479],0
d4,1,0.006263,7.473089,[366  91] ; [223  30],[379.11690141  77.88309859] ; [209.88309859  43.11690141],0
p8,1,0.008497,6.92563,[233 217] ; [157  96],[249.64438122 200.35561878] ; [140.35561878 112.64438122],0
n6,1,0.008783,6.866493,[383  74] ; [229  23],[394.47672779  62.52327221] ; [217.52327221  34.47672779],0
