Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,5.2e-05,16.386422,[13 23] ; [41 11],[22.09090909 13.90909091] ; [31.90909091 20.09090909],1
v1,1,0.003723,8.414249,[18 17] ; [42 10],[24.13793103 10.86206897] ; [35.86206897 16.13793103],0
p8,1,0.012277,6.270418,[25 11] ; [47  5],[29.45454545  6.54545455] ; [42.54545455  9.45454545],0
s5,1,0.024638,5.049118,[17 16] ; [37 12],[21.73170732 11.26829268] ; [32.26829268 16.73170732],0
r1,1,0.026304,4.935936,[25 11] ; [46  6],[29.04545455  6.95454545] ; [41.95454545 10.04545455],0
p7,1,0.057463,3.609143,[27  9] ; [46  5],[30.20689655  5.79310345] ; [42.79310345  8.20689655],0
v4,1,0.070903,3.26198,[32  4] ; [50  1],[33.93103448  2.06896552] ; [48.06896552  2.93103448],0
p11,1,0.101277,2.685321,[28  8] ; [47  5],[30.68181818  5.31818182] ; [44.31818182  7.68181818],0
n2,1,0.114404,2.492308,[5 4] ; [8 1],[6.5 2.5] ; [6.5 2.5],0
a4,1,0.120684,2.408421,[12 24] ; [26 26],[15.54545455 20.45454545] ; [22.45454545 29.54545455],0
b5,1,0.130504,2.286496,[19 17] ; [19 33],[15.54545455 20.45454545] ; [22.45454545 29.54545455],0
s8,1,0.133461,2.251774,[19 17] ; [35 16],[22.34482759 13.65517241] ; [31.65517241 19.34482759],0
p2,1,0.144351,2.130954,[34  1] ; [46  6],[32.18390805  2.81609195] ; [47.81609195  4.18390805],0
n6,1,0.171116,1.873138,[31  4] ; [50  2],[32.5862069  2.4137931] ; [48.4137931  3.5862069],0
a5,1,0.182524,1.776953,[23 13] ; [40 12],[25.77272727 10.22727273] ; [37.22727273 14.77272727],0
s1,1,0.183727,1.767216,[ 4 32] ; [ 2 50],[ 2.45454545 33.54545455] ; [ 3.54545455 48.45454545],0
r4,1,0.19268,1.697009,[31  5] ; [49  3],[32.72727273  3.27272727] ; [47.27272727  4.72727273],0
p10,1,0.19268,1.697009,[31  5] ; [49  3],[32.72727273  3.27272727] ; [47.27272727  4.72727273],0
p12,1,0.210266,1.569596,[ 8 28] ; [18 34],[10.63636364 25.36363636] ; [15.36363636 36.63636364],0
d5,1,0.261297,1.26187,[27  9] ; [44  8],[29.04545455  6.95454545] ; [41.95454545 10.04545455],0
d1,1,0.292706,1.107135,[21 15] ; [36 16],[23.31818182 12.68181818] ; [33.68181818 18.31818182],0
s7,1,0.312813,1.018763,[22 12] ; [36 12],[24.04878049  9.95121951] ; [33.95121951 14.04878049],0
s4,1,0.341711,0.904002,[ 7 29] ; [ 6 44],[ 5.44186047 30.55813953] ; [ 7.55813953 42.44186047],0
n4,1,0.34557,0.889658,[31  5] ; [48  4],[32.31818182  3.68181818] ; [46.68181818  5.31818182],0
a3,1,0.346872,0.884867,[26 10] ; [42 10],[27.81818182  8.18181818] ; [40.18181818 11.81818182],0
r3,1,0.383866,0.758286,[33  3] ; [49  2],[33.93103448  2.06896552] ; [48.06896552  2.93103448],0
a1,1,0.420554,0.648766,[ 4 32] ; [ 9 43],[ 5.31818182 30.68181818] ; [ 7.68181818 44.31818182],0
d4,1,0.450583,0.569185,[29  7] ; [45  7],[30.27272727  5.72727273] ; [43.72727273  8.27272727],0
s6,1,0.470794,0.520111,[29  4] ; [41  9],[27.8313253  5.1686747] ; [42.1686747  7.8313253],0
u4,1,0.507728,0.438746,[ 1 35] ; [ 3 49],[ 1.63636364 34.36363636] ; [ 2.36363636 49.63636364],0
a6,1,0.559255,0.340996,[23 13] ; [30 22],[21.68181818 14.31818182] ; [31.31818182 20.68181818],0
a8,1,0.582861,0.301631,[ 5 29] ; [ 5 42],[ 4.19753086 29.80246914] ; [ 5.80246914 41.19753086],0
n3,1,0.637352,0.222222,[5 4] ; [4 5],[4.5 4.5] ; [4.5 4.5],0
n1,1,0.637352,0.222222,[5 4] ; [4 5],[4.5 4.5] ; [4.5 4.5],0
b2,1,0.637512,0.222011,[11 14] ; [20 20],[11.92307692 13.07692308] ; [19.07692308 20.92307692],0
b3,1,0.637512,0.222011,[11 14] ; [20 20],[11.92307692 13.07692308] ; [19.07692308 20.92307692],0
n5,1,0.638935,0.220138,[33  3] ; [49  3],[33.54545455  2.45454545] ; [48.45454545  3.54545455],0
u2,1,0.639207,0.21978,[6 4] ; [7 3],[6.5 3.5] ; [6.5 3.5],0
d2,1,0.736978,0.112801,[20 16] ; [27 25],[19.22727273 16.77272727] ; [27.77272727 24.22727273],0
p6,1,0.777,0.08022,[23 12] ; [35 16],[23.60465116 11.39534884] ; [34.39534884 16.60465116],0
a2,1,0.798323,0.06529,[ 7 29] ; [ 9 43],[ 6.54545455 29.45454545] ; [ 9.45454545 42.54545455],0
a7,1,0.799567,0.064469,[24 12] ; [36 16],[24.54545455 11.45454545] ; [35.45454545 16.54545455],0
b1,1,0.811295,0.057004,[15 21] ; [23 29],[15.54545455 20.45454545] ; [22.45454545 29.54545455],0
b4,1,0.811295,0.057004,[21 15] ; [29 23],[20.45454545 15.54545455] ; [29.54545455 22.45454545],0
d3,1,0.832427,0.04477,[25 11] ; [35 17],[24.54545455 11.45454545] ; [35.45454545 16.54545455],0
r2,1,0.837034,0.042308,[33  3] ; [47  5],[32.72727273  3.27272727] ; [47.27272727  4.72727273],0
u1,1,0.845035,0.038204,[ 7 29] ; [11 41],[ 7.36363636 28.63636364] ; [10.63636364 41.36363636],0
p3,1,0.845846,0.0378,[31  5] ; [44  8],[30.68181818  5.31818182] ; [44.31818182  7.68181818],0
s3,1,0.849695,0.035913,[24 12] ; [33 18],[23.5862069 12.4137931] ; [33.4137931 17.5862069],0
p9,1,0.966043,0.001812,[34  2] ; [49  3],[33.95454545  2.04545455] ; [49.04545455  2.95454545],0
s2,1,0.975455,0.000947,[22 14] ; [31 20],[21.93103448 14.06896552] ; [31.06896552 19.93103448],0
p1,1,0.982951,0.000457,[11 25] ; [16 36],[11.04545455 24.95454545] ; [15.95454545 36.04545455],0
u3,1,1.0,0.0,[7 3] ; [7 3],[7. 3.] ; [7. 3.],0
