Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.0,26.435738,[46  5] ; [44 50],[31.65517241 19.34482759] ; [58.34482759 35.65517241],1
s8,1,5.6e-05,16.232323,[29 22] ; [22 72],[17.93793103 33.06206897] ; [33.06206897 60.93793103],1
s2,1,6.6e-05,15.909979,[35 16] ; [32 62],[23.56551724 27.43448276] ; [43.43448276 50.56551724],1
p10,1,0.000154,14.318145,[36 12] ; [39 55],[25.35211268 22.64788732] ; [49.64788732 44.35211268],1
s4,1,0.000696,11.501095,[18 33] ; [11 83],[10.2 40.8] ; [18.8 75.2],1
p9,1,0.006638,7.368267,[39 11] ; [50 41],[31.56028369 18.43971631] ; [57.43971631 33.56028369],0
r4,1,0.008711,6.881072,[46  5] ; [67 27],[39.74482759 11.25517241] ; [73.25517241 20.74482759],0
n6,1,0.010751,6.506038,[41  8] ; [58 34],[34.40425532 14.59574468] ; [64.59574468 27.40425532],0
p3,1,0.01146,6.392598,[26 24] ; [28 64],[19.01408451 30.98591549] ; [34.98591549 57.01408451],0
s3,1,0.011972,6.315014,[32 19] ; [38 55],[24.79166667 26.20833333] ; [45.20833333 47.79166667],0
p4,1,0.014977,5.919191,[30 19] ; [37 56],[23.11971831 25.88028169] ; [43.88028169 49.11971831],0
s7,1,0.015537,5.854503,[27 19] ; [32 55],[20.40601504 25.59398496] ; [38.59398496 48.40601504],0
p6,1,0.020858,5.338619,[20 30] ; [20 72],[14.08450704 35.91549296] ; [25.91549296 66.08450704],0
n2,1,0.030871,4.660135,[16  3] ; [21 17],[12.33333333  6.66666667] ; [24.66666667 13.33333333],0
d2,1,0.032892,4.551395,[38 13] ; [52 40],[32.0979021 18.9020979] ; [57.9020979 34.0979021],0
r3,1,0.048627,3.888166,[47  4] ; [74 19],[42.85416667  8.14583333] ; [78.14583333 14.85416667],0
v2,1,0.072075,3.235132,[31 20] ; [41 50],[25.85915493 25.14084507] ; [46.14084507 44.85915493],0
p1,1,0.072752,3.219807,[ 7 43] ; [ 5 89],[ 4.16666667 45.83333333] ; [ 7.83333333 86.16666667],0
a8,1,0.074324,3.184856,[ 9 35] ; [ 8 78],[ 5.75384615 38.24615385] ; [11.24615385 74.75384615],0
d4,1,0.084644,2.973388,[45  6] ; [71 22],[41.08333333  9.91666667] ; [74.91666667 18.08333333],0
p2,1,0.099137,2.719367,[34 16] ; [50 43],[29.37062937 20.62937063] ; [54.62937063 38.37062937],0
v4,1,0.120303,2.413368,[47  4] ; [77 16],[43.91666667  7.08333333] ; [80.08333333 12.91666667],0
d5,1,0.134596,2.238683,[46  5] ; [75 18],[42.85416667  8.14583333] ; [78.14583333 14.85416667],0
d1,1,0.149463,2.077728,[35 16] ; [53 41],[30.95172414 20.04827586] ; [57.04827586 36.95172414],0
u1,1,0.159293,1.980926,[15 36] ; [18 76],[11.60689655 39.39310345] ; [21.39310345 72.60689655],0
p7,1,0.159849,1.975652,[29 21] ; [42 50],[25. 25.] ; [46. 46.],0
v1,1,0.177735,1.816461,[26 25] ; [37 57],[22.15862069 28.84137931] ; [40.84137931 53.15862069],0
a4,1,0.212135,1.556797,[35 16] ; [54 39],[31.52083333 19.47916667] ; [57.47916667 35.52083333],0
p5,1,0.212777,1.552429,[ 4 46] ; [ 3 89],[ 2.46478873 47.53521127] ; [ 4.53521127 87.46478873],0
s1,1,0.224381,1.476129,[ 2 48] ; [ 9 84],[ 3.84615385 46.15384615] ; [ 7.15384615 85.84615385],0
p12,1,0.240208,1.379375,[ 2 48] ; [ 1 93],[ 1.04166667 48.95833333] ; [ 1.95833333 92.04166667],0
b1,1,0.309315,1.033597,[30 21] ; [47 47],[27.08275862 23.91724138] ; [49.91724138 44.08275862],0
b4,1,0.309315,1.033597,[30 21] ; [47 47],[27.08275862 23.91724138] ; [49.91724138 44.08275862],0
n3,1,0.314618,1.011191,[14  5] ; [21 14],[12.31481481  6.68518519] ; [22.68518519 12.31481481],0
b5,1,0.394213,0.725907,[33 18] ; [54 40],[30.6 20.4] ; [56.4 37.6],0
