Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,158.80658,[130  26] ; [ 64 232],[66.95575221 89.04424779] ; [127.04424779 168.95575221],1
s6,1,0.0,67.074464,[125  30] ; [118 176],[83.88641425 71.11358575] ; [159.11358575 134.88641425],1
s7,1,0.0,49.125302,[72 83] ; [ 44 239],[ 41.05022831 113.94977169] ; [ 74.94977169 208.05022831],1
s5,1,0.0,37.681355,[67 87] ; [ 49 244],[ 39.96420582 114.03579418] ; [ 76.03579418 216.96420582],1
s4,1,2e-05,18.18728,[ 38 118] ; [ 28 268],[ 22.77876106 133.22123894] ; [ 43.22123894 252.77876106],1
a7,1,0.006292,7.464794,[131  27] ; [214  86],[119.01746725  38.98253275] ; [225.98253275  74.01746725],0
u1,1,0.009669,6.694808,[ 31 129] ; [ 32 268],[ 21.91304348 138.08695652] ; [ 41.08695652 258.91304348],0
d4,1,0.009977,6.639004,[137  21] ; [229  70],[126.53829322  31.46170678] ; [239.46170678  59.53829322],0
a6,1,0.009999,6.635063,[98 60] ; [221  79],[110.04803493  47.95196507] ; [208.95196507  91.04803493],0
p12,1,0.013221,6.139262,[ 13 144] ; [  9 288],[  7.60792952 149.39207048] ; [ 14.39207048 282.60792952],0
s1,1,0.016958,5.700669,[  9 147] ; [  5 292],[  4.82119205 151.17880795] ; [  9.17880795 287.82119205],0
p6,1,0.041241,4.166085,[ 54 100] ; [ 76 218],[ 44.6875 109.3125] ; [ 85.3125 208.6875],0
p10,1,0.044171,4.050015,[127  29] ; [215  80],[118.29711752  37.70288248] ; [223.70288248  71.29711752],0
a1,1,0.066488,3.367657,[  9 151] ; [  7 293],[  5.56521739 154.43478261] ; [ 10.43478261 289.56521739],0
a2,1,0.066817,3.359542,[ 41 119] ; [ 55 245],[ 33.39130435 126.60869565] ; [ 62.60869565 237.39130435],0
a8,1,0.087327,2.922972,[ 23 124] ; [ 27 244],[ 17.58373206 129.41626794] ; [ 32.41626794 238.58373206],0
p9,1,0.088163,2.907599,[128  24] ; [229  67],[121.125  30.875] ; [235.875  60.125],0
b4,1,0.181679,1.783834,[102  58] ; [172 128],[95.30434783 64.69565217] ; [178.69565217 121.30434783],0
p4,1,0.202503,1.624231,[91 66] ; [153 143],[84.56512141 72.43487859] ; [159.43487859 136.56512141],0
v4,1,0.217362,1.5217,[157   3] ; [286  12],[154.75982533   5.24017467] ; [288.24017467   9.75982533],0
n2,1,0.21786,1.518413,[26  4] ; [53 17],[23.7  6.3] ; [55.3 14.7],0
u2,1,0.221702,1.493321,[32 22] ; [52 54],[28.35 25.65] ; [55.65 50.35],0
r1,1,0.289199,1.123349,[135  24] ; [242  57],[130.87991266  28.12008734] ; [246.12008734  52.87991266],0
n5,1,0.302244,1.064265,[115  43] ; [203  95],[110.18421053  47.81578947] ; [207.81578947  90.18421053],0
v3,1,0.316653,1.00272,[57 98] ; [ 92 195],[ 52.25113122 102.74886878] ; [ 96.74886878 190.25113122],0
p8,1,0.346228,0.887235,[70 85] ; [147 148],[74.74444444 80.25555556] ; [142.25555556 152.74444444],0
p7,1,0.347388,0.882977,[95 56] ; [172 123],[90.39686099 60.60313901] ; [176.60313901 118.39686099],0
n4,1,0.349806,0.874162,[120  40] ; [212  87],[115.72984749  44.27015251] ; [216.27015251  82.72984749],0
r2,1,0.362959,0.827628,[157   3] ; [288  10],[155.45851528   4.54148472] ; [289.54148472   8.45851528],0
d1,1,0.371197,0.799654,[87 73] ; [150 150],[82.43478261 77.56521739] ; [154.56521739 145.43478261],0
b1,1,0.371509,0.798611,[ 60 100] ; [100 200],[ 55.65217391 104.34782609] ; [104.34782609 195.65217391],0
d3,1,0.379779,0.771417,[111  46] ; [200 100],[106.84245077  50.15754923] ; [204.15754923  95.84245077],0
d2,1,0.423751,0.63989,[69 89] ; [119 180],[64.99781182 93.00218818] ; [123.00218818 175.99781182],0
a4,1,0.443829,0.586363,[71 88] ; [122 176],[67.1487965 91.8512035] ; [125.8512035 172.1487965],0
u3,1,0.45889,0.5486,[32 21] ; [58 49],[29.8125 23.1875] ; [60.1875 46.8125],0
n1,1,0.548437,0.360124,[ 9 21] ; [25 44],[10.3030303 19.6969697] ; [23.6969697 45.3030303],0
p5,1,0.557391,0.344242,[ 14 143] ; [ 22 277],[ 12.39473684 144.60526316] ; [ 23.60526316 275.39473684],0
p3,1,0.585723,0.297073,[65 91] ; [133 167],[67.73684211 88.26315789] ; [130.26315789 169.73684211],0
a5,1,0.587546,0.294193,[111  48] ; [202  98],[108.4248366  50.5751634] ; [204.5751634  95.4248366],0
r3,1,0.639171,0.219828,[155   3] ; [296   4],[155.58515284   2.41484716] ; [295.41484716   4.58515284],0
d5,1,0.668541,0.183313,[121  37] ; [235  65],[122.81222707  35.18777293] ; [233.18777293  66.81222707],0
p11,1,0.669116,0.182638,[122  38] ; [234  66],[123.82608696  36.17391304] ; [232.17391304  67.82608696],0
b5,1,0.674877,0.17595,[96 64] ; [186 114],[98.08695652 61.91304348] ; [183.91304348 116.08695652],0
u4,1,0.679907,0.17023,[  1 159] ; [  3 297],[  1.39130435 158.60869565] ; [  2.60869565 297.39130435],0
p2,1,0.687134,0.162205,[130  27] ; [243  56],[128.42324561  28.57675439] ; [244.57675439  54.42324561],0
n3,1,0.690635,0.158399,[24  7] ; [55 13],[24.73737374  6.26262626] ; [54.26262626 13.73737374],0
n6,1,0.73797,0.111919,[130  28] ; [243  57],[128.6768559  29.3231441] ; [244.3231441  55.6768559],0
v2,1,0.784736,0.074612,[80 74] ; [153 134],[81.36507937 72.63492063] ; [151.63492063 135.36507937],0
a3,1,0.785577,0.074016,[105  54] ; [193 105],[103.68052516  55.31947484] ; [194.31947484 103.68052516],0
b2,1,0.829043,0.046625,[25 59] ; [ 51 113],[25.74193548 58.25806452] ; [ 50.25806452 113.74193548],0
b3,1,0.829043,0.046625,[25 59] ; [ 51 113],[25.74193548 58.25806452] ; [ 50.25806452 113.74193548],0
p1,1,0.869004,0.0272,[ 11 147] ; [ 22 276],[ 11.43421053 146.56578947] ; [ 21.56578947 276.43421053],0
v1,1,0.869006,0.027199,[74 82] ; [138 158],[73.16814159 82.83185841] ; [138.83185841 157.16814159],0
