Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,90.51911,[46 83] ; [280  65],[88.72151899 40.27848101] ; [237.27848101 107.72151899],1
d3,1,0.0,50.145547,[72 57] ; [298  48],[100.48421053  28.51578947] ; [269.51578947  76.48421053],1
a2,1,0.0,28.54145,[ 12 117] ; [117 229],[35.03368421 93.96631579] ; [ 93.96631579 252.03368421],1
u1,1,0.0,27.618697,[  6 123] ; [ 92 254],[ 26.61473684 102.38526316] ; [ 71.38526316 274.61473684],1
b5,1,9.5e-05,15.238634,[58 71] ; [224 122],[76.58526316 52.41473684] ; [205.41473684 140.58526316],1
v4,1,0.0011,10.651795,[118  11] ; [334   7],[124.05957447   4.94042553] ; [327.94042553  13.05957447],0
r2,1,0.002362,9.244469,[114  13] ; [328  11],[120.45922747   6.54077253] ; [321.54077253  17.45922747],0
s5,1,0.008593,6.905578,[62 63] ; [121 214],[49.72826087 75.27173913] ; [133.27173913 201.72826087],0
d1,1,0.009967,6.640714,[79 50] ; [254  92],[90.43578947 38.56421053] ; [242.56421053 103.43578947],0
b1,1,0.031018,4.651953,[61 68] ; [126 220],[50.78526316 78.21473684] ; [136.21473684 209.78526316],0
a8,1,0.032369,4.57887,[ 14 111] ; [ 60 243],[ 21.61214953 103.38785047] ; [ 52.38785047 250.61214953],0
r1,1,0.03405,4.492191,[101  28] ; [296  47],[108.50211864  20.49788136] ; [288.49788136  54.50211864],0
p4,1,0.064797,3.410132,[81 46] ; [251  95],[89.14164905 37.85835095] ; [242.85835095 103.14164905],0
p12,1,0.095502,2.779101,[  6 120] ; [ 33 313],[ 10.41101695 115.58898305] ; [ 28.58898305 317.41101695],0
s4,1,0.099282,2.717035,[ 28 101] ; [ 52 288],[ 22.00426439 106.99573561] ; [ 57.99573561 282.00426439],0
b4,1,0.100788,2.693032,[66 63] ; [206 140],[73.86947368 55.13052632] ; [198.13052632 147.86947368],0
v3,1,0.10721,2.59488,[63 65] ; [135 195],[55.33624454 72.66375546] ; [142.66375546 187.33624454],0
r4,1,0.12825,2.313559,[115  14] ; [323  23],[118.95157895  10.04842105] ; [319.04842105  26.95157895],0
n1,1,0.173427,1.853068,[11 16] ; [16 45],[ 8.28409091 18.71590909] ; [18.71590909 42.28409091],0
r3,1,0.187641,1.736046,[123   6] ; [334   8],[125.1656051   3.8343949] ; [331.8343949  10.1656051],0
s8,1,0.188034,1.732954,[69 59] ; [162 182],[62.6440678 65.3559322] ; [168.3559322 175.6440678],0
p2,1,0.216009,1.53069,[112  15] ; [317  28],[115.43008475  11.56991525] ; [313.56991525  31.43008475],0
b3,1,0.260375,1.266763,[38 46] ; [ 82 133],[33.71237458 50.28762542] ; [ 86.28762542 128.71237458],0
b2,1,0.260375,1.266763,[38 46] ; [ 82 133],[33.71237458 50.28762542] ; [ 86.28762542 128.71237458],0
s7,1,0.264879,1.243078,[73 52] ; [174 157],[67.70833333 57.29166667] ; [179.29166667 151.70833333],0
p1,1,0.269295,1.220334,[  7 122] ; [ 29 314],[  9.83898305 119.16101695] ; [ 26.16101695 316.83898305],0
v2,1,0.309981,1.030755,[74 54] ; [209 123],[78.74782609 49.25217391] ; [204.25217391 127.74782609],0
n6,1,0.346051,0.887885,[108  20] ; [299  42],[111.07889126  16.92110874] ; [295.92110874  45.07889126],0
p10,1,0.352143,0.865719,[107  20] ; [302  43],[110.04872881  16.95127119] ; [298.95127119  46.04872881],0
u4,1,0.358557,0.84294,[  4 125] ; [  6 339],[  2.72151899 126.27848101] ; [  7.27848101 337.72151899],0
d5,1,0.423719,0.639978,[111  18] ; [307  39],[113.52  15.48] ; [304.48  41.52],0
u3,1,0.430238,0.62218,[15 14] ; [44 29],[16.7745098 12.2254902] ; [42.2254902 30.7745098],0
p8,1,0.432595,0.615846,[82 44] ; [237 107],[85.51914894 40.48085106] ; [233.48085106 110.51914894],0
s6,1,0.435528,0.608036,[86 39] ; [245  93],[89.36285097 35.63714903] ; [241.63714903  96.36285097],0
n3,1,0.478523,0.502228,[19  8] ; [48 14],[20.3258427  6.6741573] ; [46.6741573 15.3258427],0
p11,1,0.480719,0.497231,[105  24] ; [291  55],[107.54526316  21.45473684] ; [288.45473684  57.54526316],0
v1,1,0.494919,0.465815,[78 48] ; [198 141],[74.78709677 51.21290323] ; [201.21290323 137.78709677],0
p9,1,0.501127,0.452548,[111  17] ; [306  38],[113.08474576  14.91525424] ; [303.91525424  40.08474576],0
a1,1,0.509022,0.436077,[ 10 119] ; [ 21 325],[  8.41894737 120.58105263] ; [ 22.58105263 323.41894737],0
a4,1,0.540345,0.3749,[58 71] ; [166 179],[60.96202532 68.03797468] ; [163.03797468 181.96202532],0
p5,1,0.548804,0.359463,[ 21 107] ; [ 49 296],[ 18.94291755 109.05708245] ; [ 51.05708245 293.94291755],0
u2,1,0.575787,0.313095,[15 13] ; [43 29],[16.24 11.76] ; [41.76 30.24],0
s1,1,0.614941,0.253043,[  3 126] ; [ 11 332],[  3.82627119 125.17372881] ; [ 10.17372881 332.82627119],0
s2,1,0.620136,0.245676,[68 61] ; [189 153],[70.38853503 58.61146497] ; [186.61146497 155.38853503],0
n4,1,0.643301,0.21445,[100  28] ; [277  69],[101.80590717  26.19409283] ; [275.19409283  70.80590717],0
s3,1,0.757445,0.095381,[77 51] ; [198 140],[75.53648069 52.46351931] ; [199.46351931 138.53648069],0
n5,1,0.787966,0.072335,[99 29] ; [262  82],[97.89830508 30.10169492] ; [263.10169492  80.89830508],0
d2,1,0.863213,0.029682,[69 60] ; [182 164],[68.16631579 60.83368421] ; [182.83368421 163.16631579],0
