Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.000393,12.565579,[53 16] ; [12 18],[45.3030303 23.6969697] ; [19.6969697 10.3030303],1
d1,1,0.002739,8.973423,[41 28] ; [ 8 22],[34.15151515 34.84848485] ; [14.84848485 15.15151515],0
d2,1,0.013135,6.150872,[32 37] ; [ 6 24],[26.48484848 42.51515152] ; [11.51515152 18.48484848],0
p4,1,0.031458,4.627778,[34 34] ; [ 8 22],[29.14285714 38.85714286] ; [12.85714286 17.14285714],0
r4,1,0.031897,4.604018,[59 10] ; [20 10],[55.06060606 13.93939394] ; [23.93939394  6.06060606],0
r1,1,0.036883,4.355813,[57 12] ; [19 11],[52.96969697 16.03030303] ; [23.03030303  6.96969697],0
p8,1,0.043166,4.088904,[33 35] ; [ 8 22],[28.44897959 39.55102041] ; [12.55102041 17.44897959],0
u2,1,0.048796,3.882353,[8 8] ; [14  3],[10.66666667  5.33333333] ; [11.33333333  5.66666667],0
d5,1,0.051744,3.784042,[58 11] ; [20 10],[54.36363636 14.63636364] ; [23.63636364  6.36363636],0
a6,1,0.061255,3.503077,[46 23] ; [14 16],[41.81818182 27.18181818] ; [18.18181818 11.81818182],0
n2,1,0.061369,3.5,[15  3] ; [5 5],[12.85714286  5.14285714] ; [7.14285714 2.85714286],0
u1,1,0.077306,3.120652,[11 58] ; [ 1 29],[ 8.36363636 60.63636364] ; [ 3.63636364 26.36363636],0
v2,1,0.115891,2.471997,[45 22] ; [14 14],[41.61052632 25.38947368] ; [17.38947368 10.61052632],0
n4,1,0.128438,2.311279,[32 37] ; [ 9 21],[28.57575758 40.42424242] ; [12.42424242 17.57575758],0
p3,1,0.132474,2.26327,[31 36] ; [ 9 21],[27.62886598 39.37113402] ; [12.37113402 17.62886598],0
a4,1,0.155609,2.016386,[36 33] ; [11 19],[32.75757576 36.24242424] ; [14.24242424 15.75757576],0
n6,1,0.163931,1.937582,[42 26] ; [14 16],[38.85714286 29.14285714] ; [17.14285714 12.85714286],0
s7,1,0.16939,1.888334,[30 35] ; [ 9 20],[26.96808511 38.03191489] ; [12.03191489 16.96808511],0
r3,1,0.206079,1.598758,[65  4] ; [26  4],[63.42424242  5.57575758] ; [27.57575758  2.42424242],0
p2,1,0.237987,1.392479,[53 15] ; [20 10],[50.65306122 17.34693878] ; [22.34693878  7.65306122],0
s2,1,0.276527,1.184078,[33 35] ; [11 19],[30.53061224 37.46938776] ; [13.46938776 16.53061224],0
a1,1,0.278728,1.173282,[ 3 66] ; [ 3 27],[ 4.18181818 64.81818182] ; [ 1.81818182 28.18181818],0
a7,1,0.287787,1.129944,[51 18] ; [19 11],[48.78787879 20.21212121] ; [21.21212121  8.78787879],0
d3,1,0.287787,1.129944,[51 18] ; [19 11],[48.78787879 20.21212121] ; [21.21212121  8.78787879],0
p9,1,0.30517,1.051466,[47 21] ; [23  6],[49.07216495 18.92783505] ; [20.92783505  8.07216495],0
p7,1,0.327252,0.959743,[34 33] ; [12 18],[31.77319588 35.22680412] ; [14.22680412 15.77319588],0
p12,1,0.455607,0.556665,[ 5 62] ; [ 1 28],[ 4.1875 62.8125] ; [ 1.8125 27.1875],0
r2,1,0.461193,0.542997,[62  6] ; [25  4],[60.98969072  7.01030928] ; [26.01030928  2.98969072],0
p11,1,0.542346,0.37121,[48 21] ; [19 11],[46.6969697 22.3030303] ; [20.3030303  9.6969697],0
u3,1,0.545285,0.365832,[10  6] ; [13  5],[10.82352941  5.17647059] ; [12.17647059  5.82352941],0
p6,1,0.573935,0.316142,[21 45] ; [ 7 20],[19.87096774 46.12903226] ; [ 8.12903226 18.87096774],0
b2,1,0.599734,0.275398,[17 24] ; [6 6],[17.79245283 23.20754717] ; [5.20754717 6.79245283],0
b3,1,0.599734,0.275398,[17 24] ; [6 6],[17.79245283 23.20754717] ; [5.20754717 6.79245283],0
s6,1,0.613418,0.255228,[42 25] ; [16 12],[40.90526316 26.09473684] ; [17.09473684 10.90526316],0
d4,1,0.614194,0.254112,[57 12] ; [26  4],[57.84848485 11.15151515] ; [25.15151515  4.84848485],0
b1,1,0.617294,0.249689,[29 40] ; [11 19],[27.87878788 41.12121212] ; [12.12121212 17.87878788],0
s8,1,0.642699,0.215229,[26 42] ; [10 20],[24.97959184 43.02040816] ; [11.02040816 18.97959184],0
p5,1,0.652225,0.203106,[ 3 64] ; [ 2 28],[ 3.45360825 63.54639175] ; [ 1.54639175 28.45360825],0
a8,1,0.682589,0.167226,[ 5 57] ; [ 3 25],[ 5.51111111 56.48888889] ; [ 2.48888889 25.51111111],0
v4,1,0.704904,0.143421,[61  6] ; [28  2],[61.4742268  5.5257732] ; [27.5257732  2.4742268],0
p10,1,0.714926,0.133407,[41 27] ; [18 10],[41.79166667 26.20833333] ; [17.20833333 10.79166667],0
n1,1,0.724263,0.124444,[ 6 12] ; [4 6],[ 6.42857143 11.57142857] ; [3.57142857 6.42857143],0
s1,1,0.73354,0.115886,[ 6 63] ; [ 2 28],[ 5.57575758 63.42424242] ; [ 2.42424242 27.57575758],0
b5,1,0.748221,0.103032,[46 23] ; [19 11],[45.3030303 23.6969697] ; [19.6969697 10.3030303],0
s5,1,0.796636,0.066411,[21 45] ; [ 9 17],[21.52173913 44.47826087] ; [ 8.47826087 17.52173913],0
p1,1,0.798676,0.065056,[ 8 60] ; [ 3 27],[ 7.63265306 60.36734694] ; [ 3.36734694 26.63265306],0
v3,1,0.84959,0.035964,[26 39] ; [11 18],[25.58510638 39.41489362] ; [11.41489362 17.58510638],0
n3,1,0.856395,0.032749,[12  6] ; [7 3],[12.21428571  5.78571429] ; [6.78571429 3.21428571],0
s3,1,0.89323,0.018015,[33 35] ; [15 15],[33.30612245 34.69387755] ; [14.69387755 15.30612245],0
s4,1,0.929988,0.007719,[12 57] ; [ 5 25],[11.84848485 57.15151515] ; [ 5.15151515 24.84848485],0
b4,1,0.956919,0.002918,[41 28] ; [18 12],[41.12121212 27.87878788] ; [17.87878788 12.12121212],0
