Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,27.899039,[39 58] ; [ 12 110],[22.5890411 74.4109589] ; [28.4109589 93.5890411],1
p4,1,0.262678,1.25459,[46 56] ; [46 76],[41.89285714 60.10714286] ; [50.10714286 71.89285714],0
p1,1,0.285007,1.143057,[ 4 97] ; [  9 114],[ 5.86160714 95.13839286] ; [  7.13839286 115.86160714],0
a4,1,0.288193,1.128043,[34 68] ; [33 90],[30.37333333 71.62666667] ; [36.62666667 86.37333333],0
n6,1,0.3348,0.930244,[68 32] ; [76 47],[64.57399103 35.42600897] ; [79.42600897 43.57399103],0
a8,1,0.358315,0.84379,[ 3 90] ; [  7 111],[ 4.40758294 88.59241706] ; [  5.59241706 112.40758294],0
u2,1,0.41894,0.653287,[15 18] ; [32 27],[16.85869565 16.14130435] ; [30.14130435 28.85869565],0
s4,1,0.459772,0.546451,[23 79] ; [33 90],[25.38666667 76.61333333] ; [30.61333333 92.38666667],0
s1,1,0.469393,0.523404,[ 3 98] ; [  6 117],[ 4.05803571 96.94196429] ; [  4.94196429 118.05803571],0
s7,1,0.47872,0.501779,[32 68] ; [32 84],[29.62962963 70.37037037] ; [34.37037037 81.62962963],0
n1,1,0.503757,0.447012,[ 7 27] ; [14 38],[ 8.30232558 25.69767442] ; [12.69767442 39.30232558],0
p7,1,0.540571,0.374483,[55 45] ; [60 58],[52.75229358 47.24770642] ; [62.24770642 55.75229358],0
b5,1,0.563185,0.334219,[60 42] ; [77 46],[62.10666667 39.89333333] ; [74.89333333 48.10666667],0
p3,1,0.566429,0.328694,[34 67] ; [37 86],[32.01339286 68.98660714] ; [38.98660714 84.01339286],0
d2,1,0.610924,0.258832,[34 68] ; [45 78],[35.81333333 66.18666667] ; [43.18666667 79.81333333],0
a1,1,0.65041,0.205384,[ 3 99] ; [  5 118],[ 3.62666667 98.37333333] ; [  4.37333333 118.62666667],0
u3,1,0.656569,0.197718,[18 15] ; [35 24],[19.01086957 13.98913043] ; [33.98913043 25.01086957],0
b3,1,0.662109,0.190972,[13 31] ; [17 49],[12. 32.] ; [18. 48.],0
b2,1,0.662109,0.190972,[13 31] ; [17 49],[12. 32.] ; [18. 48.],0
p2,1,0.664763,0.18779,[74 28] ; [86 37],[72.53333333 29.46666667] ; [87.46666667 35.53333333],0
s8,1,0.69531,0.153397,[30 72] ; [33 89],[28.6875 73.3125] ; [34.3125 87.6875],0
p6,1,0.735968,0.113702,[24 75] ; [27 94],[22.95 76.05] ; [28.05 92.95],0
n2,1,0.802948,0.062267,[22 12] ; [35 17],[22.53488372 11.46511628] ; [34.46511628 17.53488372],0
n5,1,0.849508,0.036003,[36 65] ; [42 80],[35.32735426 65.67264574] ; [42.67264574 79.32735426],0
n3,1,0.873536,0.025335,[21 13] ; [33 19],[21.34883721 12.65116279] ; [32.65116279 19.34883721],0
