Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,87.493077,[280   8] ; [29 22],[262.51327434  25.48672566] ; [46.48672566  4.51327434],1
r2,1,0.0,31.501929,[279   6] ; [38 10],[271.30630631  13.69369369] ; [45.69369369  2.30630631],1
a5,1,0.000124,14.726665,[237  50] ; [30 21],[226.71301775  60.28698225] ; [40.28698225 10.71301775],1
v4,1,0.00013,14.637087,[277   9] ; [42  8],[271.5297619  14.4702381] ; [47.4702381  2.5297619],1
u1,1,0.00033,12.89187,[ 78 210] ; [ 2 49],[ 67.96460177 220.03539823] ; [12.03539823 38.96460177],1
a6,1,0.001648,9.905243,[208  77] ; [26 25],[198.48214286  86.51785714] ; [35.51785714 15.48214286],0
a2,1,0.00192,9.624679,[ 89 199] ; [ 5 46],[ 79.85840708 208.14159292] ; [14.14159292 36.85840708],0
a7,1,0.007816,7.075073,[228  58] ; [32 19],[220.65281899  65.34718101] ; [39.34718101 11.65281899],0
p10,1,0.013612,6.087764,[249  36] ; [37 13],[243.31343284  41.68656716] ; [42.68656716  7.31343284],0
s8,1,0.014165,6.017436,[170 115] ; [21 30],[162.00892857 122.99107143] ; [28.99107143 22.00892857],0
a4,1,0.036239,4.385829,[135 151] ; [16 35],[128.14836795 157.85163205] ; [22.85163205 28.14836795],0
r3,1,0.03861,4.277965,[282   4] ; [48  3],[280.05934718   5.94065282] ; [49.94065282  1.05934718],0
a8,1,0.055564,3.665078,[ 45 208] ; [ 3 43],[ 40.61538462 212.38461538] ; [ 7.38461538 38.61538462],0
b1,1,0.059967,3.538304,[ 91 197] ; [23 28],[ 96.84955752 191.15044248] ; [17.15044248 33.84955752],0
s7,1,0.087413,2.921384,[186  92] ; [26 22],[180.78527607  97.21472393] ; [31.21472393 16.78527607],0
a3,1,0.103918,2.644358,[221  65] ; [34 17],[216.40949555  69.59050445] ; [38.59050445 12.40949555],0
d2,1,0.11031,2.549781,[158 128] ; [22 29],[152.75964392 133.24035608] ; [27.24035608 23.75964392],0
a1,1,0.124952,2.354119,[ 17 271] ; [ 6 45],[ 19.53982301 268.46017699] ; [ 3.46017699 47.53982301],0
u3,1,0.12497,2.353905,[45 22] ; [8 9],[42.27380952 24.72619048] ; [10.72619048  6.27380952],0
u2,1,0.145599,2.117769,[42 24] ; [7 9],[39.43902439 26.56097561] ; [9.56097561 6.43902439],0
s3,1,0.186653,1.743839,[197  84] ; [31 20],[192.97590361  88.02409639] ; [35.02409639 15.97590361],0
p9,1,0.219507,1.507591,[255  28] ; [43  8],[252.49700599  30.50299401] ; [45.50299401  5.49700599],0
n6,1,0.23529,1.408592,[250  33] ; [42  9],[247.41317365  35.58682635] ; [44.58682635  6.41317365],0
v3,1,0.281271,1.16094,[158 123] ; [24 26],[154.50755287 126.49244713] ; [27.49244713 22.50755287],0
n4,1,0.299037,1.078485,[232  55] ; [38 13],[229.26035503  57.73964497] ; [40.73964497 10.26035503],0
p1,1,0.300965,1.069912,[ 23 263] ; [ 2 49],[ 21.21661721 264.78338279] ; [ 3.78338279 47.21661721],0
b4,1,0.30746,1.041556,[176 112] ; [35 16],[179.25663717 108.74336283] ; [31.74336283 19.25663717],0
p2,1,0.330164,0.948255,[241  46] ; [40 11],[238.60059172  48.39940828] ; [42.39940828  8.60059172],0
s2,1,0.333251,0.936223,[193  92] ; [31 20],[190.  95.] ; [34. 17.],0
s5,1,0.33365,0.93468,[128 151] ; [18 29],[124.95092025 154.04907975] ; [21.04907975 25.95092025],0
b2,1,0.333689,0.934527,[ 63 111] ; [10 26],[ 60.48571429 113.51428571] ; [12.51428571 23.48571429],0
b3,1,0.333689,0.934527,[ 63 111] ; [10 26],[ 60.48571429 113.51428571] ; [12.51428571 23.48571429],0
n5,1,0.341594,0.904439,[229  56] ; [38 13],[226.47321429  58.52678571] ; [40.52678571 10.47321429],0
n2,1,0.369305,0.806,[41  8] ; [11  4],[39.8125  9.1875] ; [12.1875  2.8125],0
p6,1,0.391083,0.735572,[120 163] ; [24 25],[122.74698795 160.25301205] ; [21.25301205 27.74698795],0
p8,1,0.40829,0.683776,[155 125] ; [24 25],[152.34042553 127.65957447] ; [26.65957447 22.34042553],0
d1,1,0.473458,0.513893,[190  98] ; [31 20],[187.75221239 100.24778761] ; [33.24778761 17.75221239],0
p11,1,0.496227,0.462995,[225  63] ; [42  9],[226.83185841  61.16814159] ; [40.16814159 10.83185841],0
n3,1,0.497419,0.460439,[37 12] ; [10  5],[35.984375 13.015625] ; [11.015625  3.984375],0
p4,1,0.51889,0.416099,[192  93] ; [32 19],[190.  95.] ; [34. 17.],0
d4,1,0.532587,0.389453,[249  37] ; [46  5],[250.35608309  35.64391691] ; [44.64391691  6.35608309],0
v1,1,0.54264,0.370668,[189  93] ; [35 14],[190.83987915  91.16012085] ; [33.16012085 15.83987915],0
p12,1,0.57535,0.313812,[ 36 250] ; [ 5 46],[ 34.79525223 251.20474777] ; [ 6.20474777 44.79525223],0
d5,1,0.638782,0.220338,[249  38] ; [43  8],[247.9408284  39.0591716] ; [44.0591716  6.9408284],0
p5,1,0.638782,0.220338,[ 38 249] ; [ 8 43],[ 39.0591716 247.9408284] ; [ 6.9408284 44.0591716],0
u4,1,0.65061,0.205132,[  9 279] ; [ 1 50],[  8.49557522 279.50442478] ; [ 1.50442478 49.49557522],0
p7,1,0.667296,0.184782,[192  86] ; [33 17],[190.70121951  87.29878049] ; [34.29878049 15.70121951],0
p3,1,0.668606,0.183236,[159 127] ; [30 21],[160.39762611 125.60237389] ; [28.60237389 22.39762611],0
b5,1,0.799818,0.064304,[181 107] ; [33 18],[181.80530973 106.19469027] ; [32.19469027 18.80530973],0
