Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,36.975858,[28 37] ; [58  4],[44.01574803 20.98425197] ; [41.98425197 20.01574803],1
d2,1,0.0,32.482069,[ 9 56] ; [39 23],[24.56692913 40.43307087] ; [23.43307087 38.56692913],1
d5,1,0.0,26.434384,[38 27] ; [60  2],[50.15748031 14.84251969] ; [47.84251969 14.15748031],1
a2,1,0.000405,12.506793,[ 4 61] ; [19 44],[11.6796875 53.3203125] ; [11.3203125 51.6796875],1
u1,1,0.002004,9.545793,[ 1 64] ; [11 52],[ 6.09375 58.90625] ; [ 5.90625 57.09375],0
a4,1,0.02057,5.36288,[19 46] ; [31 32],[25.390625 39.609375] ; [24.609375 38.390625],0
a8,1,0.026216,4.941743,[10 52] ; [ 2 53],[ 6.35897436 55.64102564] ; [ 5.64102564 49.35897436],0
s6,1,0.040018,4.21713,[28 37] ; [38 24],[33.77952756 31.22047244] ; [32.22047244 29.77952756],0
v2,1,0.052282,3.766714,[24 35] ; [34 24],[29.24786325 29.75213675] ; [28.75213675 29.24786325],0
p9,1,0.054973,3.682905,[35 28] ; [44 17],[40.13709677 22.86290323] ; [38.86290323 22.13709677],0
n2,1,0.064721,3.412087,[17  4] ; [12 10],[14.1627907  6.8372093] ; [14.8372093  7.1627907],0
s8,1,0.064958,3.406055,[15 50] ; [24 39],[19.8046875 45.1953125] ; [19.1953125 43.8046875],0
p4,1,0.0757,3.154885,[22 42] ; [31 31],[26.92063492 37.07936508] ; [26.07936508 35.92063492],0
a7,1,0.107075,2.596869,[41 24] ; [48 15],[45.1953125 19.8046875] ; [43.8046875 19.1953125],0
r2,1,0.127805,2.318967,[57  8] ; [60  3],[59.4140625  5.5859375] ; [57.5859375  5.4140625],0
u2,1,0.130709,2.284059,[17  8] ; [15  2],[19.04761905  5.95238095] ; [12.95238095  4.04761905],0
p10,1,0.135548,2.22779,[33 30] ; [40 21],[37.08870968 25.91129032] ; [35.91129032 25.08870968],0
a3,1,0.14802,2.092536,[39 25] ; [46 17],[42.83464567 21.16535433] ; [42.16535433 20.83464567],0
p5,1,0.154305,2.029169,[ 1 63] ; [ 4 57],[ 2.56 61.44] ; [ 2.44 58.56],0
s2,1,0.192022,1.702032,[22 43] ; [28 34],[25.59055118 39.40944882] ; [24.40944882 37.59055118],0
a5,1,0.236265,1.402745,[40 25] ; [45 18],[43.1640625 21.8359375] ; [41.8359375 21.1640625],0
b4,1,0.262692,1.254516,[36 29] ; [41 22],[39.1015625 25.8984375] ; [37.8984375 25.1015625],0
v4,1,0.284154,1.147114,[55  9] ; [57  5],[56.88888889  7.11111111] ; [55.11111111  6.88888889],0
p11,1,0.295576,1.094049,[41 24] ; [34 29],[38.0859375 26.9140625] ; [36.9140625 26.0859375],0
p7,1,0.313752,1.014817,[29 33] ; [33 26],[31.76859504 30.23140496] ; [30.23140496 28.76859504],0
p2,1,0.322651,0.978172,[43 22] ; [46 16],[45.5511811 19.4488189] ; [43.4488189 18.5511811],0
a1,1,0.324933,0.968987,[ 3 62] ; [ 1 62],[ 2.03125 62.96875] ; [ 1.96875 61.03125],0
s5,1,0.338476,0.916197,[10 51] ; [14 46],[12.09917355 48.90082645] ; [11.90082645 48.09917355],0
b5,1,0.34437,0.894096,[37 28] ; [41 22],[39.609375 25.390625] ; [38.390625 24.609375],0
p6,1,0.444319,0.585102,[11 51] ; [14 46],[12.70491803 49.29508197] ; [12.29508197 47.70491803],0
v1,1,0.484557,0.488591,[27 37] ; [30 32],[28.95238095 35.04761905] ; [28.04761905 33.95238095],0
