Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.000212,13.721788,[17 37] ; [53 30],[27.59124088 26.40875912] ; [42.40875912 40.59124088],1
a6,1,0.000265,13.303294,[20 34] ; [57 26],[30.35036496 23.64963504] ; [46.64963504 36.35036496],1
a2,1,0.000719,11.439205,[ 1 53] ; [19 65],[ 7.82608696 46.17391304] ; [12.17391304 71.82608696],1
a5,1,0.008132,7.004141,[23 31] ; [55 29],[30.52173913 23.47826087] ; [47.47826087 36.52173913],0
r1,1,0.009849,6.662069,[24 30] ; [56 28],[31.30434783 22.69565217] ; [48.69565217 35.30434783],0
b5,1,0.010082,6.620338,[22 32] ; [53 31],[29.34782609 24.65217391] ; [45.65217391 38.34782609],0
p10,1,0.010923,6.477858,[16 37] ; [43 39],[23.16296296 29.83703704] ; [35.83703704 46.16296296],0
a3,1,0.012431,6.248267,[26 28] ; [57 25],[32.95588235 21.04411765] ; [50.04411765 31.95588235],0
u1,1,0.014672,5.955399,[ 1 53] ; [12 72],[ 5.08695652 48.91304348] ; [ 7.91304348 76.08695652],0
v4,1,0.016676,5.730113,[33 21] ; [67 17],[39.13043478 14.86956522] ; [60.86956522 23.13043478],0
d5,1,0.024164,5.082858,[26 28] ; [56 27],[32.32116788 21.67883212] ; [49.67883212 33.32116788],0
r4,1,0.024751,5.041256,[27 27] ; [58 26],[33.26086957 20.73913043] ; [51.73913043 32.26086957],0
p9,1,0.026469,4.925103,[17 34] ; [43 38],[23.18181818 27.81818182] ; [36.81818182 44.18181818],0
d1,1,0.031868,4.605593,[17 37] ; [42 42],[23.08695652 30.91304348] ; [35.91304348 48.08695652],0
r3,1,0.045146,4.013183,[34 20] ; [66 18],[39.13043478 14.86956522] ; [60.86956522 23.13043478],0
v3,1,0.081635,3.032038,[10 40] ; [28 54],[14.39393939 35.60606061] ; [23.60606061 58.39393939],0
a8,1,0.085481,2.957485,[ 2 51] ; [10 70],[ 4.78195489 48.21804511] ; [ 7.21804511 72.78195489],0
d4,1,0.091872,2.841256,[33 21] ; [62 21],[37.44525547 16.55474453] ; [57.55474453 25.44525547],0
v2,1,0.121226,2.401405,[16 34] ; [37 44],[20.22900763 29.77099237] ; [32.77099237 48.22900763],0
v1,1,0.191371,1.707033,[12 42] ; [27 56],[15.37226277 38.62773723] ; [23.62773723 59.37226277],0
s6,1,0.226754,1.461106,[16 38] ; [33 50],[19.31386861 34.68613139] ; [29.68613139 53.31386861],0
p6,1,0.236603,1.400719,[ 4 48] ; [12 71],[ 6.16296296 45.83703704] ; [ 9.83703704 73.16296296],0
b4,1,0.241071,1.374321,[26 28] ; [49 35],[29.34782609 24.65217391] ; [45.65217391 38.34782609],0
u2,1,0.267938,1.227273,[ 9 18] ; [13 14],[11. 16.] ; [11. 16.],0
r2,1,0.295584,1.094013,[40 12] ; [69 13],[42.29850746  9.70149254] ; [66.70149254 15.29850746],0
a4,1,0.296403,1.090308,[17 36] ; [34 49],[19.875 33.125] ; [31.125 51.875],0
s7,1,0.308973,1.035059,[ 6 44] ; [15 65],[ 8.07692308 41.92307692] ; [12.92307692 67.07692308],0
p7,1,0.330997,0.944995,[12 39] ; [26 57],[14.46268657 36.53731343] ; [23.53731343 59.46268657],0
n4,1,0.339619,0.911868,[29 25] ; [52 32],[31.69565217 22.30434783] ; [49.30434783 34.69565217],0
u3,1,0.349453,0.875441,[11 17] ; [14 13],[12.72727273 15.27272727] ; [12.27272727 14.72727273],0
d2,1,0.356177,0.851327,[19 33] ; [37 46],[21.57037037 30.42962963] ; [34.42962963 48.57037037],0
p3,1,0.384394,0.756602,[12 42] ; [24 59],[14.18978102 39.81021898] ; [21.81021898 61.18978102],0
b1,1,0.410996,0.675918,[27 27] ; [36 48],[24.65217391 29.34782609] ; [38.34782609 45.65217391],0
