Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,29.342095,[499  37] ; [32 14],[489.03092784  46.96907216] ; [41.96907216  4.03092784],1
n4,1,5.5e-05,16.269885,[487  49] ; [33 13],[478.90034364  57.09965636] ; [41.09965636  4.90034364],1
b1,1,0.000446,12.327073,[197 339] ; [29 17],[208.13745704 327.86254296] ; [17.86254296 28.13745704],1
p3,1,0.002694,9.003981,[308 226] ; [16 30],[298.30344828 235.69655172] ; [25.69655172 20.30344828],0
a5,1,0.002739,8.973687,[419 117] ; [27 19],[410.74914089 125.25085911] ; [35.25085911 10.74914089],0
s5,1,0.003805,8.374431,[200 314] ; [ 8 38],[190.91428571 323.08571429] ; [17.08571429 28.91428571],0
s7,1,0.004539,8.054638,[286 222] ; [15 29],[277.00724638 230.99275362] ; [23.99275362 20.00724638],0
d4,1,0.005888,7.584214,[447  88] ; [31 15],[440.15490534  94.84509466] ; [37.84509466  8.15490534],0
r2,1,0.006721,7.345969,[508  23] ; [38  6],[504.21913043  26.78086957] ; [41.78086957  2.21913043],0
d1,1,0.011139,6.443055,[335 201] ; [20 26],[326.94158076 209.05841924] ; [28.05841924 17.94158076],0
b3,1,0.031102,4.647327,[138 191] ; [ 5 20],[132.90112994 196.09887006] ; [10.09887006 14.90112994],0
b2,1,0.031102,4.647327,[138 191] ; [ 5 20],[132.90112994 196.09887006] ; [10.09887006 14.90112994],0
d2,1,0.031456,4.627911,[274 260] ; [16 30],[267. 267.] ; [23. 23.],0
v3,1,0.032836,4.554323,[237 283] ; [12 30],[230.39145907 289.60854093] ; [18.60854093 23.39145907],0
r1,1,0.038644,4.276428,[438  96] ; [32 14],[432.72413793 101.27586207] ; [37.27586207  8.72413793],0
u2,1,0.040396,4.201167,[70 64] ; [12  3],[73.74496644 60.25503356] ; [8.25503356 6.74496644],0
a2,1,0.04441,4.040899,[142 394] ; [ 6 40],[136.3024055 399.6975945] ; [11.6975945 34.3024055],0
a4,1,0.052304,3.766019,[254 281] ; [15 31],[247.70223752 287.29776248] ; [21.29776248 24.70223752],0
u1,1,0.052428,3.762051,[110 426] ; [ 4 42],[104.98969072 431.01030928] ; [ 9.01030928 36.98969072],0
d5,1,0.056107,3.648873,[444  91] ; [33 13],[439.23407917  95.76592083] ; [37.76592083  8.23407917],0
p2,1,0.059895,3.540299,[468  66] ; [35 10],[463.90673575  70.09326425] ; [39.09326425  5.90673575],0
s6,1,0.060243,3.530692,[375 147] ; [27 19],[369.44366197 152.55633803] ; [32.55633803 13.44366197],0
p12,1,0.064787,3.410395,[ 57 476] ; [ 1 45],[ 53.39205527 479.60794473] ; [ 4.60794473 41.39205527],0
p9,1,0.069018,3.306223,[509  25] ; [41  5],[506.37931034  27.62068966] ; [43.62068966  2.37931034],0
p4,1,0.125906,2.34227,[361 173] ; [26 20],[356.30689655 177.69310345] ; [30.69310345 15.30689655],0
r3,1,0.152244,2.049625,[510  22] ; [42  4],[508.06920415  23.93079585] ; [43.93079585  2.06920415],0
p1,1,0.205123,1.605521,[ 54 481] ; [ 2 44],[ 51.56626506 483.43373494] ; [ 4.43373494 41.56626506],0
p8,1,0.210891,1.5653,[314 214] ; [23 23],[309.99303136 218.00696864] ; [27.00696864 18.99303136],0
d3,1,0.211044,1.56425,[370 166] ; [27 18],[366.25129088 169.74870912] ; [30.74870912 14.25129088],0
p6,1,0.221053,1.497522,[219 312] ; [14 30],[215.17043478 315.82956522] ; [17.82956522 26.17043478],0
p5,1,0.228583,1.449654,[ 81 450] ; [ 4 42],[ 78.22357019 452.77642981] ; [ 6.77642981 39.22357019],0
a3,1,0.237856,1.393257,[402 132] ; [31 15],[398.65862069 135.34137931] ; [34.34137931 11.65862069],0
s8,1,0.242653,1.365114,[268 265] ; [19 27],[264.19861831 268.80138169] ; [22.80138169 23.19861831],0
