Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,0.005321,7.766858,[23  5] ; [3 6],[19.67567568  8.32432432] ; [6.32432432 2.67567568],0
b1,1,0.005495,7.708763,[10 18] ; [8 1],[13.62162162 14.37837838] ; [4.37837838 4.62162162],0
a4,1,0.022739,5.188301,[ 7 21] ; [6 3],[ 9.83783784 18.16216216] ; [3.16216216 5.83783784],0
p2,1,0.040369,4.202307,[20  8] ; [3 6],[17.40540541 10.59459459] ; [5.59459459 3.40540541],0
a2,1,0.045573,3.997321,[ 2 26] ; [3 6],[ 3.78378378 24.21621622] ; [1.21621622 7.78378378],0
p10,1,0.048398,3.896104,[19  8] ; [3 6],[16.5 10.5] ; [5.5 3.5],0
n6,1,0.102992,2.658588,[18 10] ; [3 6],[15.89189189 12.10810811] ; [5.10810811 3.89189189],0
n3,1,0.121335,2.4,[8 2] ; [2 3],[6.66666667 3.33333333] ; [3.33333333 1.66666667],0
p9,1,0.160814,1.966555,[19  8] ; [4 5],[17.25  9.75] ; [5.75 3.25],0
a1,1,0.205029,1.606181,[ 2 26] ; [2 7],[ 3.02702703 24.97297297] ; [0.97297297 8.02702703],0
s8,1,0.216484,1.527528,[ 9 19] ; [1 8],[ 7.56756757 20.43243243] ; [2.43243243 6.56756757],0
a6,1,0.266831,1.232969,[16 12] ; [7 2],[17.40540541 10.59459459] ; [5.59459459 3.40540541],0
d2,1,0.266899,1.232615,[ 7 21] ; [4 5],[ 8.32432432 19.67567568] ; [2.67567568 6.32432432],0
v3,1,0.326535,0.962592,[ 5 23] ; [3 6],[ 6.05405405 21.94594595] ; [1.94594595 7.05405405],0
b3,1,0.357197,0.847724,[ 3 10] ; [3 4],[3.9 9.1] ; [2.1 4.9],0
b2,1,0.357197,0.847724,[ 3 10] ; [3 4],[3.9 9.1] ; [2.1 4.9],0
p8,1,0.360865,0.834879,[12 16] ; [2 6],[10.88888889 17.11111111] ; [3.11111111 4.88888889],0
v1,1,0.376204,0.783069,[ 8 20] ; [4 5],[ 9.08108108 18.91891892] ; [2.91891892 6.08108108],0
s4,1,0.379676,0.771751,[ 3 25] ; [2 7],[ 3.78378378 24.21621622] ; [1.21621622 7.78378378],0
s6,1,0.382777,0.761765,[14 14] ; [3 6],[12.86486486 15.13513514] ; [4.13513514 4.86486486],0
n5,1,0.382777,0.761765,[14 14] ; [6 3],[15.13513514 12.86486486] ; [4.86486486 4.13513514],0
s1,1,0.384206,0.7572,[ 1 27] ; [1 8],[ 1.51351351 26.48648649] ; [0.48648649 8.51351351],0
n1,1,0.408961,0.681818,[2 8] ; [2 3],[2.66666667 7.33333333] ; [1.33333333 3.66666667],0
u3,1,0.410117,0.678462,[5 8] ; [3 2],[5.77777778 7.22222222] ; [2.22222222 2.77777778],0
s7,1,0.455522,0.556875,[ 5 19] ; [3 6],[ 5.81818182 18.18181818] ; [2.18181818 6.81818182],0
n2,1,0.464214,0.535714,[6 4] ; [2 3],[5.33333333 4.66666667] ; [2.66666667 2.33333333],0
v4,1,0.501273,0.452241,[19  9] ; [5 4],[18.16216216  9.83783784] ; [5.83783784 3.16216216],0
d1,1,0.501273,0.452241,[ 9 19] ; [4 5],[ 9.83783784 18.16216216] ; [3.16216216 5.83783784],0
