Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,35.893323,[18 30] ; [91 16],[33.75483871 14.24516129] ; [75.24516129 31.75483871],1
n6,1,0.000275,13.236558,[28 19] ; [92 15],[36.62337662 10.37662338] ; [83.37662338 23.62337662],1
s6,1,0.005217,7.802775,[21 26] ; [72 33],[28.75657895 18.24342105] ; [64.24342105 40.75657895],0
v1,1,0.005685,7.647664,[14 31] ; [58 46],[21.74496644 23.25503356] ; [50.25503356 53.74496644],0
p9,1,0.00618,7.497084,[29 19] ; [86 20],[35.84415584 12.15584416] ; [79.15584416 26.84415584],0
p10,1,0.006956,7.284329,[28 20] ; [84 22],[34.90909091 13.09090909] ; [77.09090909 28.90909091],0
d5,1,0.00839,6.948203,[22 25] ; [74 33],[29.2987013 17.7012987] ; [66.7012987 40.2987013],0
s7,1,0.01345,6.10898,[12 33] ; [49 52],[18.80136986 26.19863014] ; [42.19863014 58.80136986],0
v3,1,0.01785,5.610829,[ 9 37] ; [42 65],[15.33333333 30.66666667] ; [35.66666667 71.33333333],0
p3,1,0.021491,5.28652,[16 32] ; [57 50],[22.60645161 25.39354839] ; [50.39354839 56.60645161],0
p5,1,0.028443,4.801026,[ 2 46] ; [18 88],[ 6.23376623 41.76623377] ; [13.76623377 92.23376623],0
r4,1,0.033613,4.514303,[35 13] ; [93 14],[39.63870968  8.36129032] ; [88.36129032 18.63870968],0
p1,1,0.041792,4.143593,[ 1 47] ; [13 93],[ 4.36363636 43.63636364] ; [ 9.63636364 96.36363636],0
d1,1,0.058903,3.567996,[ 9 39] ; [36 71],[13.93548387 34.06451613] ; [31.06451613 75.93548387],0
s8,1,0.060432,3.525487,[11 37] ; [41 66],[16.10322581 31.89677419] ; [35.89677419 71.10322581],0
d3,1,0.062611,3.466838,[20 26] ; [64 43],[25.25490196 20.74509804] ; [58.74509804 48.25490196],0
p4,1,0.063167,3.452213,[21 27] ; [64 43],[26.32258065 21.67741935] ; [58.67741935 48.32258065],0
s3,1,0.074517,3.180609,[23 25] ; [67 39],[28.05194805 19.94805195] ; [61.94805195 44.05194805],0
v2,1,0.076263,3.14279,[18 29] ; [55 47],[23.02684564 23.97315436] ; [49.97315436 52.02684564],0
r1,1,0.077908,3.108013,[27 21] ; [75 31],[31.79220779 16.20779221] ; [70.20779221 35.79220779],0
a8,1,0.095038,2.7869,[ 3 42] ; [17 83],[ 6.20689655 38.79310345] ; [13.79310345 86.20689655],0
r3,1,0.10357,2.649699,[43  5] ; [102   4],[45.19480519  2.80519481] ; [99.80519481  6.19480519],0
p11,1,0.145076,2.123278,[34 14] ; [87 20],[37.47096774 10.52903226] ; [83.52903226 23.47096774],0
a1,1,0.153503,2.037091,[ 3 45] ; [  2 105],[ 1.5483871 46.4516129] ; [  3.4516129 103.5483871],0
u2,1,0.164676,1.930754,[19  9] ; [28 26],[16.04878049 11.95121951] ; [30.95121951 23.04878049],0
b2,1,0.171726,1.867808,[ 3 23] ; [17 53],[ 5.41666667 20.58333333] ; [14.58333333 55.41666667],0
b3,1,0.171726,1.867808,[ 3 23] ; [17 53],[ 5.41666667 20.58333333] ; [14.58333333 55.41666667],0
a6,1,0.173191,1.8551,[19 29] ; [55 52],[22.91612903 25.08387097] ; [51.08387097 55.91612903],0
p8,1,0.177817,1.815778,[25 23] ; [68 39],[28.8 19.2] ; [64.2 42.8],0
s5,1,0.303772,1.057563,[ 9 38] ; [28 76],[11.51655629 35.48344371] ; [25.48344371 78.51655629],0
a3,1,0.323354,0.975332,[19 28] ; [52 54],[21.81045752 25.18954248] ; [49.18954248 56.81045752],0
