Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,50.016711,[128  24] ; [42 59],[102.13438735  49.86561265] ; [67.86561265 33.13438735],1
s2,1,1e-05,19.559869,[132  26] ; [62 43],[116.54752852  41.45247148] ; [77.45247148 27.54752852],1
s3,1,0.000178,14.049517,[124  33] ; [59 44],[110.50384615  46.49615385] ; [72.49615385 30.50384615],1
v3,1,0.000194,13.885554,[82 74] ; [30 73],[67.45945946 88.54054054] ; [44.54054054 58.45945946],1
a5,1,0.000616,11.72607,[141  19] ; [75 30],[130.41509434  29.58490566] ; [85.58490566 19.41509434],1
v1,1,0.000858,11.112372,[112  46] ; [52 51],[99.27969349 58.72030651] ; [64.72030651 38.27969349],1
a3,1,0.003784,8.384631,[134  25] ; [72 32],[124.53992395  34.46007605] ; [81.46007605 22.53992395],0
s6,1,0.004466,8.084098,[147  11] ; [84 19],[139.83908046  18.16091954] ; [91.16091954 11.83908046],0
d1,1,0.005394,7.742234,[115  45] ; [58 47],[104.45283019  55.54716981] ; [68.54716981 36.45283019],0
p7,1,0.011416,6.399343,[127  29] ; [69 33],[118.51162791  37.48837209] ; [77.48837209 24.51162791],0
d2,1,0.019642,5.443475,[92 68] ; [45 60],[82.71698113 77.28301887] ; [54.28301887 50.71698113],0
d5,1,0.020136,5.400101,[141  18] ; [82 23],[134.30681818  24.69318182] ; [88.69318182 16.30681818],0
n5,1,0.028643,4.788929,[133  25] ; [76 28],[126.03816794  31.96183206] ; [82.96183206 21.03816794],0
r1,1,0.029407,4.743599,[139  19] ; [81 23],[132.67175573  25.32824427] ; [87.32824427 16.67175573],0
p6,1,0.033957,4.496844,[87 72] ; [43 61],[78.59315589 80.40684411] ; [51.40684411 52.59315589],0
b1,1,0.035708,4.411008,[66 94] ; [30 75],[ 57.96226415 102.03773585] ; [38.03773585 66.96226415],0
u1,1,0.044139,4.051252,[ 41 119] ; [16 89],[ 34.41509434 125.58490566] ; [22.58490566 82.41509434],0
n1,1,0.05094,3.810234,[22 19] ; [ 4 12],[18.70175439 22.29824561] ; [7.29824561 8.70175439],0
r4,1,0.053594,3.725296,[154   6] ; [95 10],[150.33962264   9.66037736] ; [98.66037736  6.33962264],0
p8,1,0.073085,3.212335,[104  54] ; [57 47],[97.09160305 60.90839695] ; [63.90839695 40.09160305],0
a6,1,0.082412,3.01668,[109  50] ; [61 44],[102.38636364  56.61363636] ; [67.61363636 37.38636364],0
b3,1,0.092952,2.822484,[50 50] ; [21 37],[44.93670886 55.06329114] ; [26.06329114 31.93670886],0
b2,1,0.092952,2.822484,[50 50] ; [21 37],[44.93670886 55.06329114] ; [26.06329114 31.93670886],0
v2,1,0.121622,2.396313,[99 57] ; [56 48],[93. 63.] ; [62. 42.],0
b4,1,0.134312,2.241949,[92 68] ; [70 35],[97.81132075 62.18867925] ; [64.18867925 40.81132075],0
p4,1,0.143263,2.142552,[115  44] ; [67 38],[109.61363636  49.38636364] ; [72.38636364 32.61363636],0
a8,1,0.14379,2.136918,[ 23 123] ; [ 9 88],[ 19.22633745 126.77366255] ; [12.77366255 84.22633745],0
a2,1,0.145563,2.118138,[ 48 112] ; [23 82],[ 42.86792453 117.13207547] ; [28.13207547 76.86792453],0
v4,1,0.167933,1.901299,[156   3] ; [97  5],[154.12643678   4.87356322] ; [98.87356322  3.12643678],0
b5,1,0.220467,1.501327,[90 70] ; [51 54],[85.13207547 74.86792453] ; [55.86792453 49.13207547],0
r3,1,0.285641,1.140054,[155   5] ; [97  6],[153.30798479   6.69201521] ; [98.69201521  4.30798479],0
d3,1,0.303007,1.060915,[119  41] ; [72 33],[115.32075472  44.67924528] ; [75.67924528 29.32075472],0
u3,1,0.315061,1.00934,[19  7] ; [20 13],[17.18644068  8.81355932] ; [21.81355932 11.18644068],0
p2,1,0.386751,0.749133,[139  21] ; [94 10],[141.21212121  18.78787879] ; [91.78787879 12.21212121],0
u2,1,0.412279,0.672218,[15 11] ; [15 17],[13.44827586 12.55172414] ; [16.55172414 15.44827586],0
n4,1,0.416358,0.660573,[127  31] ; [80 25],[124.35741445  33.64258555] ; [82.64258555 22.35741445],0
n2,1,0.416528,0.660091,[32  9] ; [14  2],[33.0877193  7.9122807] ; [12.9122807  3.0877193],0
