Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.008125,7.005765,[58 14] ; [6 7],[54.21176471 17.78823529] ; [9.78823529 3.21176471],0
p10,1,0.008504,6.924205,[54 18] ; [5 8],[49.97647059 22.02352941] ; [9.02352941 3.97647059],0
s1,1,0.011837,6.335058,[ 1 71] ; [ 2 11],[ 2.54117647 69.45882353] ; [ 0.45882353 12.54117647],0
d5,1,0.01357,6.09325,[52 19] ; [5 8],[48.17857143 22.82142857] ; [8.82142857 4.17857143],0
s7,1,0.066757,3.361015,[36 31] ; [3 9],[33.07594937 33.92405063] ; [5.92405063 6.07594937],0
s5,1,0.080037,3.064145,[23 46] ; [ 1 11],[20.44444444 48.55555556] ; [3.55555556 8.44444444],0
p4,1,0.081425,3.036226,[51 21] ; [6 7],[48.28235294 23.71764706] ; [8.71764706 4.28235294],0
p7,1,0.097264,2.749849,[62  9] ; [9 4],[60.01190476 10.98809524] ; [10.98809524  2.01190476],0
u2,1,0.097543,2.745263,[19 15] ; [7 1],[21.04761905 12.95238095] ; [4.95238095 3.04761905],0
b1,1,0.105056,2.62706,[27 45] ; [8 5],[29.64705882 42.35294118] ; [5.35294118 7.64705882],0
d3,1,0.150138,2.070849,[42 28] ; [5 8],[39.63855422 30.36144578] ; [7.36144578 5.63855422],0
v1,1,0.156952,2.003354,[37 34] ; [4 9],[34.6547619 36.3452381] ; [6.3452381 6.6547619],0
n5,1,0.167876,1.901812,[57 15] ; [8 5],[55.05882353 16.94117647] ; [9.94117647 3.05882353],0
n4,1,0.185706,1.751357,[52 20] ; [7 6],[49.97647059 22.02352941] ; [9.02352941 3.97647059],0
s4,1,0.213415,1.548111,[16 54] ; [ 1 12],[14.3373494 55.6626506] ; [ 2.6626506 10.3373494],0
s3,1,0.218378,1.515001,[41 31] ; [5 8],[38.96470588 33.03529412] ; [7.03529412 5.96470588],0
d1,1,0.263405,1.250774,[22 50] ; [ 2 11],[20.32941176 51.67058824] ; [3.67058824 9.32941176],0
v2,1,0.31051,1.028505,[38 34] ; [4 7],[36.43373494 35.56626506] ; [5.56626506 5.43373494],0
a3,1,0.317949,0.997367,[38 33] ; [5 8],[36.3452381 34.6547619] ; [6.6547619 6.3452381],0
r1,1,0.319951,0.989146,[49 23] ; [7 6],[47.43529412 24.56470588] ; [8.56470588 4.43529412],0
p8,1,0.319951,0.989146,[49 23] ; [7 6],[47.43529412 24.56470588] ; [8.56470588 4.43529412],0
s6,1,0.328638,0.954256,[44 26] ; [10  3],[45.54216867 24.45783133] ; [8.45783133 4.54216867],0
p5,1,0.353849,0.859607,[13 59] ; [ 1 12],[11.85882353 60.14117647] ; [ 2.14117647 10.85882353],0
b5,1,0.36161,0.832294,[46 26] ; [10  3],[47.43529412 24.56470588] ; [8.56470588 4.43529412],0
d4,1,0.373478,0.792061,[53 19] ; [8 5],[51.67058824 20.32941176] ; [9.32941176 3.67058824],0
s2,1,0.390881,0.7362,[37 35] ; [5 8],[35.57647059 36.42352941] ; [6.42352941 6.57647059],0
v3,1,0.393513,0.728061,[25 46] ; [ 3 10],[23.66666667 47.33333333] ; [4.33333333 8.66666667],0
b2,1,0.394879,0.723864,[18 26] ; [2 6],[16.92307692 27.07692308] ; [3.07692308 4.92307692],0
b3,1,0.394879,0.723864,[18 26] ; [2 6],[16.92307692 27.07692308] ; [3.07692308 4.92307692],0
p1,1,0.408013,0.684583,[12 60] ; [ 1 12],[11.01176471 60.98823529] ; [ 1.98823529 11.01176471],0
a7,1,0.413368,0.669094,[46 24] ; [7 6],[44.69879518 25.30120482] ; [8.30120482 4.69879518],0
p11,1,0.4287,0.626342,[57 15] ; [9 4],[55.90588235 16.09411765] ; [10.09411765  2.90588235],0
n3,1,0.470027,0.521912,[17  6] ; [1 1],[16.56  6.44] ; [1.44 0.56],0
d2,1,0.503728,0.447074,[16 56] ; [4 9],[16.94117647 55.05882353] ; [3.05882353 9.94117647],0
u3,1,0.524169,0.405682,[17 17] ; [5 3],[17.80952381 16.19047619] ; [4.19047619 3.80952381],0
v4,1,0.580623,0.305229,[69  3] ; [12  1],[68.61176471  3.38823529] ; [12.38823529  0.61176471],0
n6,1,0.601311,0.273023,[54 17] ; [9 4],[53.25 17.75] ; [9.75 3.25],0
r4,1,0.775504,0.081329,[63  9] ; [11  2],[62.68235294  9.31764706] ; [11.31764706  1.68235294],0
r2,1,0.817553,0.053219,[65  7] ; [12  1],[65.22352941  6.77647059] ; [11.77647059  1.22352941],0
a8,1,0.826383,0.048111,[12 55] ; [ 2 11],[11.725 55.275] ; [ 2.275 10.725],0
a4,1,0.855403,0.033207,[15 57] ; [ 3 10],[15.24705882 56.75294118] ; [ 2.75294118 10.24705882],0
n1,1,0.858552,0.031762,[13 10] ; [1 1],[12.88 10.12] ; [1.12 0.88],0
p3,1,0.870373,0.026629,[35 37] ; [6 7],[34.72941176 37.27058824] ; [6.27058824 6.72941176],0
a6,1,0.870373,0.026629,[37 35] ; [7 6],[37.27058824 34.72941176] ; [6.72941176 6.27058824],0
p12,1,0.938322,0.005988,[ 6 66] ; [ 1 12],[ 5.92941176 66.07058824] ; [ 1.07058824 11.92941176],0
s8,1,0.976786,0.000847,[28 44] ; [5 8],[27.95294118 44.04705882] ; [5.04705882 7.95294118],0
b4,1,0.982971,0.000456,[39 33] ; [7 6],[38.96470588 33.03529412] ; [7.03529412 5.96470588],0
