Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.0,28.011354,[ 21 151] ; [34 48],[ 37.24409449 134.75590551] ; [17.75590551 64.24409449],1
p7,1,0.0,26.963781,[ 54 113] ; [55 27],[73.10441767 93.89558233] ; [35.89558233 46.10441767],1
s8,1,3e-06,21.960763,[ 34 138] ; [40 43],[ 49.91372549 122.08627451] ; [24.08627451 58.91372549],1
p10,1,6.3e-05,16.013378,[95 76] ; [66 15],[109.25  61.75] ; [51.75 29.25],1
p2,1,7.3e-05,15.735102,[107  65] ; [71 11],[120.53543307  51.46456693] ; [57.46456693 24.53543307],1
s6,1,0.000272,13.251168,[75 96] ; [56 26],[88.54150198 82.45849802] ; [42.45849802 39.54150198],1
v4,1,0.001058,10.722392,[139  32] ; [80  3],[147.43700787  23.56299213] ; [71.56299213 11.43700787],0
p8,1,0.003618,8.466079,[ 49 124] ; [38 43],[ 59.25590551 113.74409449] ; [27.74409449 53.25590551],0
s7,1,0.00362,8.465315,[ 45 121] ; [37 44],[ 55.10931174 110.89068826] ; [26.89068826 54.10931174],0
p9,1,0.004124,8.228521,[105  62] ; [67 16],[114.896  52.104] ; [57.104 25.896],0
s2,1,0.005739,7.630346,[ 54 118] ; [40 41],[ 63.90513834 108.09486166] ; [30.09486166 50.90513834],0
r4,1,0.009004,6.822102,[122  51] ; [71 12],[130.42578125  42.57421875] ; [62.57421875 20.42578125],0
a5,1,0.01337,6.119547,[95 78] ; [59 24],[104.0703125  68.9296875] ; [49.9296875 33.0703125],0
b2,1,0.01561,5.846323,[28 68] ; [26 27],[34.79194631 61.20805369] ; [19.20805369 33.79194631],0
b3,1,0.01561,5.846323,[28 68] ; [26 27],[34.79194631 61.20805369] ; [19.20805369 33.79194631],0
v1,1,0.015635,5.843425,[ 47 124] ; [35 47],[ 55.4229249 115.5770751] ; [26.5770751 55.4229249],0
p11,1,0.022167,5.232612,[104  69] ; [62 21],[112.1796875  60.8203125] ; [53.8203125 29.1796875],0
s3,1,0.032558,4.568873,[71 99] ; [46 36],[78.92857143 91.07142857] ; [38.07142857 43.92857143],0
a4,1,0.045982,3.982259,[ 59 112] ; [39 43],[ 66.23715415 104.76284585] ; [31.76284585 50.23715415],0
s5,1,0.051315,3.797959,[ 35 137] ; [25 54],[ 41.11553785 130.88446215] ; [18.88446215 60.11553785],0
n6,1,0.052013,3.775364,[119  53] ; [67 16],[125.45882353  46.54117647] ; [60.54117647 22.45882353],0
d1,1,0.058946,3.566789,[ 64 109] ; [41 42],[ 70.95703125 102.04296875] ; [34.04296875 48.95703125],0
r3,1,0.059801,3.542894,[137  35] ; [74  9],[142.32156863  29.67843137] ; [68.67843137 14.32156863],0
r2,1,0.061089,3.507574,[144  27] ; [76  6],[148.69565217  22.30434783] ; [71.30434783 10.69565217],0
d3,1,0.067599,3.340387,[90 80] ; [54 29],[96.75889328 73.24110672] ; [47.24110672 35.75889328],0
r1,1,0.070667,3.267454,[106  66] ; [60 22],[112.40944882  59.59055118] ; [53.59055118 28.40944882],0
u3,1,0.079272,3.079774,[32 42] ; [17 10],[35.9009901 38.0990099] ; [13.0990099 13.9009901],0
n5,1,0.109932,2.555199,[112  61] ; [62 21],[117.5859375  55.4140625] ; [56.4140625 26.5859375],0
