Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,107.408438,[ 41 143] ; [230  99],[97.20077973 86.79922027] ; [173.79922027 155.20077973],1
p6,1,0.0,65.574213,[ 29 151] ; [173 154],[ 71.71597633 108.28402367] ; [130.28402367 196.71597633],1
p2,1,0.0,57.403694,[125  59] ; [308  22],[155.00389105  28.99610895] ; [277.99610895  52.00389105],1
p8,1,0.0,46.548235,[ 60 119] ; [213 114],[96.57509881 82.42490119] ; [176.42490119 150.57509881],1
p7,1,0.0,27.285889,[87 89] ; [238  89],[113.71769384  62.28230616] ; [211.28230616 115.71769384],1
p10,1,2e-06,22.977804,[131  51] ; [291  37],[150.59607843  31.40392157] ; [271.40392157  56.59607843],1
v1,1,5e-06,20.740823,[ 75 101] ; [206 117],[99.11022044 76.88977956] ; [181.88977956 141.11022044],1
r4,1,1.3e-05,18.968008,[157  27] ; [317  13],[169.68093385  14.31906615] ; [304.31906615  25.68093385],1
d1,1,2.6e-05,17.667756,[97 87] ; [235  95],[118.84824903  65.15175097] ; [213.15175097 116.84824903],1
s6,1,5.7e-05,16.198391,[103  79] ; [237  83],[123.26693227  58.73306773] ; [216.73306773 103.26693227],1
n6,1,6.2e-05,16.038101,[148  35] ; [304  24],[161.87084149  21.12915851] ; [290.12915851  37.87084149],1
p11,1,6.4e-05,15.985714,[131  53] ; [283  47],[148.20233463  35.79766537] ; [265.79766537  64.20233463],1
p9,1,0.000128,14.666009,[137  41] ; [294  34],[151.61660079  26.38339921] ; [279.38339921  48.61660079],1
p5,1,0.000226,13.604322,[ 10 173] ; [ 55 272],[ 23.32352941 159.67647059] ; [ 41.67647059 285.32352941],1
a5,1,0.000618,11.71987,[131  53] ; [277  53],[146.05447471  37.94552529] ; [261.94552529  68.05447471],1
s2,1,0.000886,11.051701,[ 77 106] ; [185 137],[94.94257426 88.05742574] ; [167.05742574 154.94257426],1
s7,1,0.000921,10.980466,[ 71 105] ; [173 136],[88.5443299 87.4556701] ; [155.4556701 153.5443299],1
s8,1,0.001677,9.872886,[ 64 119] ; [161 165],[ 80.89390963 102.10609037] ; [144.10609037 181.89390963],0
u1,1,0.002034,9.518352,[ 31 153] ; [ 96 234],[ 45.46303502 138.53696498] ; [ 81.53696498 248.46303502],0
r1,1,0.004377,8.120332,[141  41] ; [286  42],[152.38039216  29.61960784] ; [274.61960784  53.38039216],0
d5,1,0.004727,7.981034,[145  38] ; [292  38],[155.88888889  27.11111111] ; [281.11111111  48.88888889],0
v4,1,0.005354,7.755789,[168  15] ; [318   9],[174.38823529   8.61176471] ; [311.61176471  15.38823529],0
s5,1,0.006188,7.494754,[ 42 132] ; [114 201],[ 55.50920245 118.49079755] ; [100.49079755 214.50920245],0
d3,1,0.006253,7.476017,[130  53] ; [269  61],[142.33333333  40.66666667] ; [256.66666667  73.33333333],0
d2,1,0.006322,7.456235,[ 81 102] ; [187 142],[95.7890625 87.2109375] ; [172.2109375 156.7890625],0
r3,1,0.010121,6.613467,[168  14] ; [318   9],[173.77603143   8.22396857] ; [312.22396857  14.77603143],0
n5,1,0.011825,6.336941,[146  36] ; [290  38],[155.59215686  26.40784314] ; [280.40784314  47.59215686],0
p12,1,0.014377,5.991308,[  9 172] ; [ 38 292],[ 16.64774951 164.35225049] ; [ 30.35225049 299.64774951],0
a8,1,0.014545,5.970757,[ 40 129] ; [ 42 246],[ 30.3238512 138.6761488] ; [ 51.6761488 236.3238512],0
p1,1,0.047481,3.928255,[ 12 170] ; [ 40 290],[ 18.484375 163.515625] ; [ 33.515625 296.484375],0
s4,1,0.062042,3.481927,[ 18 164] ; [ 51 271],[ 24.91666667 157.08333333] ; [ 44.08333333 277.91666667],0
a6,1,0.062648,3.465868,[135  47] ; [268  62],[143.25390625  38.74609375] ; [259.74609375  70.25390625],0
d4,1,0.0655,3.392346,[148  35] ; [287  43],[155.1754386  27.8245614] ; [279.8245614  50.1754386],0
a2,1,0.084481,2.976518,[ 51 133] ; [116 214],[ 59.78210117 124.21789883] ; [107.21789883 222.78210117],0
v3,1,0.152349,2.048573,[ 67 113] ; [138 177],[ 74.54545455 105.45454545] ; [130.45454545 184.54545455],0
s3,1,0.210965,1.564791,[95 86] ; [187 134],[101.67729084  79.32270916] ; [180.32270916 140.67729084],0
a4,1,0.23579,1.405589,[84 99] ; [169 160],[90.42773438 92.57226562] ; [162.57226562 166.42773438],0
v2,1,0.264475,1.245182,[96 76] ; [197 126],[101.81010101  70.18989899] ; [191.18989899 131.81010101],0
r2,1,0.26808,1.226543,[170   9] ; [316  10],[172.26534653   6.73465347] ; [313.73465347  12.26534653],0
u3,1,0.331051,0.944782,[29 23] ; [52 29],[31.66917293 20.33082707] ; [49.33082707 31.66917293],0
u2,1,0.382839,0.761567,[26 24] ; [49 33],[28.40909091 21.59090909] ; [46.59090909 35.40909091],0
b2,1,0.437082,0.603933,[33 68] ; [ 81 137],[36.09404389 64.90595611] ; [ 77.90595611 140.09404389],0
b3,1,0.437082,0.603933,[33 68] ; [ 81 137],[36.09404389 64.90595611] ; [ 77.90595611 140.09404389],0
n2,1,0.507589,0.439034,[40  9] ; [35 11],[38.68421053 10.31578947] ; [36.31578947  9.68421053],0
b5,1,0.515069,0.423756,[124  60] ; [213 117],[120.6381323  63.3618677] ; [216.3618677 113.6381323],0
a3,1,0.543249,0.369551,[132  49] ; [248  81],[134.8627451  46.1372549] ; [245.1372549  83.8627451],0
u4,1,0.547959,0.360986,[  3 181] ; [  8 321],[  3.9454191 180.0545809] ; [  7.0545809 321.9454191],0
n1,1,0.592979,0.285716,[22 25] ; [19 27],[20.72043011 26.27956989] ; [20.27956989 25.72043011],0
a1,1,0.671513,0.179838,[ 10 174] ; [ 21 309],[ 11.09727626 172.90272374] ; [ 19.90272374 310.09727626],0
n3,1,0.70895,0.139328,[36 12] ; [36 10],[36.76595745 11.23404255] ; [35.23404255 10.76595745],0
s1,1,0.715609,0.132739,[  6 174] ; [ 13 314],[  6.74556213 173.25443787] ; [ 12.25443787 314.74556213],0
b4,1,0.743459,0.10711,[112  72] ; [196 134],[110.25680934  73.74319066] ; [197.74319066 132.25680934],0
b1,1,0.997633,9e-06,[ 68 116] ; [122 208],[ 68.0155642 115.9844358] ; [121.9844358 208.0155642],0
