Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,1.4e-05,18.835832,[178 154] ; [10 39],[163.82152231 168.17847769] ; [24.17847769 24.82152231],1
s7,1,2e-05,18.147108,[243  90] ; [21 28],[230.13612565 102.86387435] ; [33.86387435 15.13612565],1
s8,1,5.8e-05,16.181855,[227 119] ; [19 33],[213.85929648 132.14070352] ; [32.14070352 19.85929648],1
s3,1,7.4e-05,15.695427,[308  37] ; [36 16],[298.94206549  46.05793451] ; [45.05793451  6.94206549],1
r4,1,0.000468,12.24059,[324  23] ; [41 11],[317.43107769  29.56892231] ; [47.56892231  4.43107769],1
p4,1,0.001386,10.223907,[241 105] ; [24 27],[230.95717884 115.04282116] ; [34.04282116 16.95717884],0
n6,1,0.001506,10.071574,[300  43] ; [36 15],[292.50761421  50.49238579] ; [43.49238579  7.50761421],0
d5,1,0.002474,9.159921,[307  40] ; [38 14],[300.03759398  46.96240602] ; [44.96240602  7.03759398],0
d1,1,0.026579,4.917974,[258  89] ; [31 21],[251.3358396  95.6641604] ; [37.6641604 14.3358396],0
r3,1,0.035363,4.427549,[336   8] ; [48  4],[333.57575758  10.42424242] ; [50.42424242  1.57575758],0
a2,1,0.041259,4.165332,[108 239] ; [ 9 43],[101.7518797 245.2481203] ; [15.2481203 36.7518797],0
p5,1,0.052359,3.764268,[ 48 296] ; [ 2 47],[ 43.76590331 300.23409669] ; [ 6.23409669 42.76590331],0
v4,1,0.054138,3.708433,[337   9] ; [48  4],[334.69849246  11.30150754] ; [50.30150754  1.69849246],0
p8,1,0.057042,3.621374,[189 152] ; [21 30],[182.67857143 158.32142857] ; [27.32142857 23.67857143],0
a5,1,0.068492,3.318786,[273  74] ; [35 17],[267.85964912  79.14035088] ; [40.14035088 11.85964912],0
b5,1,0.094223,2.800709,[222 125] ; [27 25],[216.54887218 130.45112782] ; [32.45112782 19.54887218],0
p6,1,0.103746,2.646986,[155 186] ; [17 34],[149.62244898 191.37755102] ; [22.37755102 28.62244898],0
r1,1,0.117441,2.451122,[290  56] ; [39 13],[286.01507538  59.98492462] ; [42.98492462  9.01507538],0
a3,1,0.118631,2.435307,[273  73] ; [36 16],[268.6281407  77.3718593] ; [40.3718593 11.6281407],0
p9,1,0.159536,1.978621,[304  37] ; [42  9],[300.98469388  40.01530612] ; [45.01530612  5.98469388],0
p2,1,0.168,1.900703,[297  49] ; [40 11],[293.70780856  52.29219144] ; [43.29219144  7.70780856],0
s4,1,0.169135,1.89059,[ 82 260] ; [ 8 44],[ 78.12182741 263.87817259] ; [11.87817259 40.12182741],0
p1,1,0.190552,1.713348,[ 32 312] ; [ 2 50],[ 29.53535354 314.46464646] ; [ 4.46464646 47.53535354],0
b2,1,0.193032,1.694327,[ 87 127] ; [15 13],[ 90.19834711 123.80165289] ; [11.80165289 16.19834711],0
b3,1,0.193032,1.694327,[ 87 127] ; [15 13],[ 90.19834711 123.80165289] ; [11.80165289 16.19834711],0
a4,1,0.198225,1.655404,[180 167] ; [22 30],[175.67418546 171.32581454] ; [26.32581454 25.67418546],0
d2,1,0.200824,1.636371,[199 147] ; [25 27],[194.73366834 151.26633166] ; [29.26633166 22.73366834],0
p3,1,0.20621,1.597838,[196 151] ; [24 27],[191.80904523 155.19095477] ; [28.19095477 22.80904523],0
n1,1,0.219209,1.50954,[32 41] ; [3 9],[30.05882353 42.94117647] ; [4.94117647 7.05882353],0
s1,1,0.246892,1.340807,[ 14 328] ; [ 4 48],[ 15.62436548 326.37563452] ; [ 2.37563452 49.62436548],0
p7,1,0.310663,1.027855,[224 109] ; [30 20],[220.84073107 112.15926893] ; [33.15926893 16.84073107],0
u1,1,0.359804,0.838576,[ 87 260] ; [10 42],[ 84.35839599 262.64160401] ; [12.64160401 39.35839599],0
p12,1,0.370913,0.800604,[ 42 304] ; [ 4 47],[ 40.0906801 305.9093199] ; [ 5.9093199 45.0906801],0
n2,1,0.387619,0.7464,[57 16] ; [8 4],[55.82352941 17.17647059] ; [9.17647059 2.82352941],0
b4,1,0.404284,0.695546,[208 139] ; [28 24],[205.24310777 141.75689223] ; [30.75689223 21.24310777],0
a1,1,0.431634,0.618423,[ 23 324] ; [ 5 47],[ 24.35087719 322.64912281] ; [ 3.64912281 48.35087719],0
a6,1,0.432783,0.615344,[232 114] ; [32 20],[229.50753769 116.49246231] ; [34.49246231 17.50753769],0
u4,1,0.455361,0.557272,[ 14 333] ; [ 1 51],[ 13.04511278 333.95488722] ; [ 1.95488722 50.04511278],0
a8,1,0.457756,0.551376,[ 45 276] ; [ 9 41],[ 46.72237197 274.27762803] ; [ 7.27762803 42.72237197],0
n5,1,0.461519,0.542207,[268  77] ; [38 14],[265.91939547  79.08060453] ; [40.08060453 11.91939547],0
d3,1,0.477934,0.503573,[269  78] ; [38 14],[266.98997494  80.01002506] ; [40.01002506 11.98997494],0
v2,1,0.492521,0.471015,[201 128] ; [28 22],[198.78891821 130.21108179] ; [30.21108179 19.78891821],0
r2,1,0.551684,0.354309,[330  14] ; [48  3],[329.19493671  14.80506329] ; [48.80506329  2.19493671],0
n3,1,0.621996,0.243072,[50 23] ; [8 5],[49.23255814 23.76744186] ; [8.76744186 4.23255814],0
a7,1,0.651305,0.204258,[256  90] ; [40 12],[257.32663317  88.67336683] ; [38.67336683 13.32663317],0
v3,1,0.718294,0.130133,[143 189] ; [22 26],[144.15789474 187.84210526] ; [20.84210526 27.15789474],0
u3,1,0.780575,0.077601,[52 20] ; [11  5],[51.54545455 20.45454545] ; [11.45454545  4.54545455],0
p10,1,0.800925,0.06358,[293  52] ; [44  7],[293.59848485  51.40151515] ; [43.40151515  7.59848485],0
v1,1,0.831899,0.045057,[199 135] ; [29 21],[198.3125 135.6875] ; [29.6875 20.3125],0
p11,1,0.848869,0.036314,[271  76] ; [40 12],[270.46867168  76.53132832] ; [40.53132832 11.46867168],0
u2,1,0.929469,0.007835,[48 23] ; [11  5],[48.14942529 22.85057471] ; [10.85057471  5.14942529],0
n4,1,0.992693,8.4e-05,[273  73] ; [41 11],[272.97487437  73.02512563] ; [41.02512563 10.97487437],0
b1,1,0.995757,2.8e-05,[140 207] ; [21 31],[140.01754386 206.98245614] ; [20.98245614 31.01754386],0
