Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b1,1,0.00826,6.976193,[ 55 126] ; [6 2],[ 58.41798942 122.58201058] ; [2.58201058 5.41798942],0
p8,1,0.078042,3.105209,[ 58 121] ; [5 3],[ 60.30481283 118.69518717] ; [2.69518717 5.30481283],0
p4,1,0.161685,1.958399,[90 91] ; [6 2],[91.93650794 89.06349206] ; [4.06349206 3.93650794],0
p11,1,0.191706,1.704459,[147  34] ; [5 3],[145.56613757  35.43386243] ; [6.43386243 1.56613757],0
p3,1,0.858877,0.031614,[ 62 118] ; [3 5],[ 62.23404255 117.76595745] ; [2.76595745 5.23404255],0
