Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n2,1,0.006657,7.36337,[12  2] ; [1 4],[9.57894737 4.42105263] ; [3.42105263 1.57894737],0
n1,1,0.006657,7.36337,[12  2] ; [1 4],[9.57894737 4.42105263] ; [3.42105263 1.57894737],0
r4,1,0.011319,6.414545,[9 9] ; [ 2 16],[ 5.5 12.5] ; [ 5.5 12.5],0
u2,1,0.022822,5.182041,[1 6] ; [4 1],[2.91666667 4.08333333] ; [2.08333333 2.91666667],0
p5,1,0.042438,4.117647,[ 6 12] ; [ 1 16],[ 3.6 14.4] ; [ 3.4 13.6],0
v4,1,0.054292,3.703704,[16  2] ; [11  7],[13.5  4.5] ; [13.5  4.5],0
n6,1,0.06345,3.444829,[12  6] ; [ 6 11],[9.25714286 8.74285714] ; [8.74285714 8.25714286],0
s7,1,0.09223,2.83502,[9 7] ; [ 5 13],[6.58823529 9.41176471] ; [ 7.41176471 10.58823529],0
b2,1,0.126858,2.330532,[ 3 11] ; [6 6],[4.84615385 9.15384615] ; [4.15384615 7.84615385],0
b3,1,0.126858,2.330532,[ 3 11] ; [6 6],[4.84615385 9.15384615] ; [4.15384615 7.84615385],0
s1,1,0.148235,2.090323,[ 1 17] ; [ 4 14],[ 2.5 15.5] ; [ 2.5 15.5],0
b4,1,0.157299,2.0,[14  4] ; [10  8],[12.  6.] ; [12.  6.],0
p8,1,0.169327,1.888889,[10  7] ; [ 6 11],[8. 9.] ; [8. 9.],0
p10,1,0.182422,1.777778,[11  7] ; [ 7 11],[9. 9.] ; [9. 9.],0
u3,1,0.198211,1.65551,[3 4] ; [4 1],[4.08333333 2.91666667] ; [2.91666667 2.08333333],0
s4,1,0.206463,1.596059,[ 2 16] ; [ 5 13],[ 3.5 14.5] ; [ 3.5 14.5],0
r2,1,0.207596,1.58811,[15  3] ; [11  6],[13.37142857  4.62857143] ; [12.62857143  4.37142857],0
p3,1,0.297891,1.083612,[ 8 10] ; [ 5 13],[ 6.5 11.5] ; [ 6.5 11.5],0
d2,1,0.316563,1.003096,[ 7 11] ; [10  8],[8.5 9.5] ; [8.5 9.5],0
a1,1,0.371093,0.8,[ 2 16] ; [ 4 14],[ 3. 15.] ; [ 3. 15.],0
s8,1,0.392227,0.732026,[ 6 11] ; [ 4 14],[ 4.85714286 12.14285714] ; [ 5.14285714 12.85714286],0
a4,1,0.394948,0.723653,[ 7 10] ; [10  8],[8.25714286 8.74285714] ; [8.74285714 9.25714286],0
v1,1,0.494125,0.467532,[ 6 12] ; [ 8 10],[ 7. 11.] ; [ 7. 11.],0
p4,1,0.494125,0.467532,[ 6 12] ; [ 8 10],[ 7. 11.] ; [ 7. 11.],0
d1,1,0.504985,0.444444,[10  8] ; [ 8 10],[9. 9.] ; [9. 9.],0
n3,1,0.509893,0.434286,[8 6] ; [2 3],[7.36842105 6.63157895] ; [2.63157895 2.36842105],0
s3,1,0.532723,0.389194,[7 9] ; [ 6 12],[6.11764706 9.88235294] ; [ 6.88235294 11.11764706],0
s6,1,0.631259,0.230358,[ 7 10] ; [ 6 12],[ 6.31428571 10.68571429] ; [ 6.68571429 11.31428571],0
v2,1,0.700311,0.148148,[ 5 13] ; [ 4 14],[ 4.5 13.5] ; [ 4.5 13.5],0
v3,1,0.700311,0.148148,[ 4 14] ; [ 5 13],[ 4.5 13.5] ; [ 4.5 13.5],0
p6,1,0.700311,0.148148,[ 5 13] ; [ 4 14],[ 4.5 13.5] ; [ 4.5 13.5],0
a2,1,0.700311,0.148148,[ 5 13] ; [ 4 14],[ 4.5 13.5] ; [ 4.5 13.5],0
d5,1,0.717491,0.130909,[12  6] ; [13  5],[12.5  5.5] ; [12.5  5.5],0
d4,1,0.717491,0.130909,[12  6] ; [13  5],[12.5  5.5] ; [12.5  5.5],0
n5,1,0.717491,0.130909,[13  5] ; [12  6],[12.5  5.5] ; [12.5  5.5],0
b1,1,0.7286,0.120401,[12  6] ; [11  7],[11.5  6.5] ; [11.5  6.5],0
n4,1,0.7286,0.120401,[11  7] ; [12  6],[11.5  6.5] ; [11.5  6.5],0
a6,1,0.7286,0.120401,[11  7] ; [12  6],[11.5  6.5] ; [11.5  6.5],0
b5,1,0.7286,0.120401,[11  7] ; [12  6],[11.5  6.5] ; [11.5  6.5],0
p11,1,0.7286,0.120401,[ 7 11] ; [ 6 12],[ 6.5 11.5] ; [ 6.5 11.5],0
s5,1,0.773795,0.082607,[ 5 13] ; [ 4 13],[ 4.62857143 13.37142857] ; [ 4.37142857 12.62857143],0
a3,1,0.824479,0.04919,[11  5] ; [13  5],[11.29411765  4.70588235] ; [12.70588235  5.29411765],0
p9,1,0.890186,0.019063,[10  7] ; [11  7],[10.2  6.8] ; [10.8  7.2],0
a8,1,0.964716,0.001957,[ 1 15] ; [ 1 16],[ 0.96969697 15.03030303] ; [ 1.03030303 15.96969697],0
s2,1,1.0,0.0,[ 5 13] ; [ 5 13],[ 5. 13.] ; [ 5. 13.],0
u1,1,1.0,0.0,[ 2 16] ; [ 2 16],[ 2. 16.] ; [ 2. 16.],0
p1,1,1.0,0.0,[ 3 15] ; [ 3 15],[ 3. 15.] ; [ 3. 15.],0
p2,1,1.0,0.0,[ 8 10] ; [ 8 10],[ 8. 10.] ; [ 8. 10.],0
d3,1,1.0,0.0,[12  6] ; [12  6],[12.  6.] ; [12.  6.],0
a5,1,1.0,0.0,[13  5] ; [13  5],[13.  5.] ; [13.  5.],0
p7,1,1.0,0.0,[ 6 11] ; [ 6 11],[ 6. 11.] ; [ 6. 11.],0
