Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,30.705117,[26 45] ; [64 15],[42.6 28.4] ; [47.4 31.6],1
a3,1,4.8e-05,16.532153,[25 44] ; [55 24],[37.2972973 31.7027027] ; [42.7027027 36.2972973],1
r1,1,8.4e-05,15.457301,[36 35] ; [64 15],[47.33333333 23.66666667] ; [52.66666667 26.33333333],1
s7,1,0.000343,12.822261,[20 49] ; [44 31],[30.66666667 38.33333333] ; [33.33333333 41.66666667],1
p3,1,0.00089,11.043375,[18 53] ; [41 38],[27.92666667 43.07333333] ; [31.07333333 47.92666667],1
a7,1,0.004105,8.236943,[35 36] ; [57 22],[43.54666667 27.45333333] ; [48.45333333 30.54666667],0
p8,1,0.007615,7.121781,[29 41] ; [50 29],[37.11409396 32.88590604] ; [41.88590604 37.11409396],0
r4,1,0.008107,7.009713,[52 19] ; [71  8],[58.22 12.78] ; [64.78 14.22],0
b3,1,0.012465,6.243485,[10 33] ; [22 23],[15.63636364 27.36363636] ; [16.36363636 28.63636364],0
b2,1,0.012465,6.243485,[10 33] ; [22 23],[15.63636364 27.36363636] ; [16.36363636 28.63636364],0
v2,1,0.015251,5.887202,[21 45] ; [40 37],[28.15384615 37.84615385] ; [32.84615385 44.15384615],0
a4,1,0.015879,5.816272,[ 9 61] ; [23 56],[15.03355705 54.96644295] ; [16.96644295 62.03355705],0
p10,1,0.017091,5.686963,[56 15] ; [73  6],[61.06  9.94] ; [67.94 11.06],0
v3,1,0.0188,5.520037,[15 54] ; [31 47],[21.59183673 47.40816327] ; [24.40816327 53.59183673],0
d2,1,0.026513,4.922222,[10 61] ; [23 56],[15.62 55.38] ; [17.38 61.62],0
r3,1,0.026976,4.892346,[61 10] ; [75  3],[64.80536913  6.19463087] ; [71.19463087  6.80536913],0
p6,1,0.032197,4.587989,[15 54] ; [30 49],[20.97972973 48.02027027] ; [24.02027027 54.97972973],0
s2,1,0.032808,4.555785,[25 45] ; [41 36],[31.42857143 38.57142857] ; [34.57142857 42.42857143],0
d1,1,0.04255,4.113202,[ 1 70] ; [ 7 72],[ 3.78666667 67.21333333] ; [ 4.21333333 74.78666667],0
s5,1,0.060198,3.531918,[14 53] ; [27 50],[19.07638889 47.92361111] ; [21.92361111 55.07638889],0
p11,1,0.076798,3.1314,[53 18] ; [68 11],[57.27333333 13.72666667] ; [63.72666667 15.27333333],0
u3,1,0.078406,3.097643,[20 25] ; [16  8],[23.47826087 21.52173913] ; [12.52173913 11.47826087],0
n5,1,0.082141,3.022031,[45 25] ; [61 18],[49.79865772 20.20134228] ; [56.20134228 22.79865772],0
p12,1,0.086181,2.944306,[ 4 67] ; [11 67],[ 7.14765101 63.85234899] ; [ 7.85234899 70.14765101],0
b1,1,0.11026,2.550484,[25 46] ; [38 41],[29.82 41.18] ; [33.18 45.82],0
p4,1,0.117728,2.447287,[30 40] ; [44 35],[34.76510067 35.23489933] ; [39.23489933 39.76510067],0
n4,1,0.131721,2.272104,[42 29] ; [56 23],[46.38666667 24.61333333] ; [51.61333333 27.38666667],0
d3,1,0.148883,2.083659,[25 46] ; [37 42],[29.34666667 41.65333333] ; [32.65333333 46.34666667],0
s8,1,0.171086,1.873399,[22 49] ; [33 46],[26.03333333 44.96666667] ; [28.96666667 50.03333333],0
p2,1,0.182098,1.780418,[52 19] ; [65 14],[55.38 15.62] ; [61.62 17.38],0
n6,1,0.192067,1.701687,[53 18] ; [65 13],[56.22818792 14.77181208] ; [61.77181208 16.22818792],0
u1,1,0.213112,1.550156,[ 1 70] ; [ 4 75],[ 2.36666667 68.63333333] ; [ 2.63333333 76.36666667],0
b4,1,0.215452,1.534408,[36 35] ; [48 31],[39.76 31.24] ; [44.24 34.76],0
s6,1,0.292266,1.109154,[38 32] ; [49 29],[41.14864865 28.85135135] ; [45.85135135 32.14864865],0
d4,1,0.339177,0.913539,[34 37] ; [44 35],[36.92 34.08] ; [41.08 37.92],0
p1,1,0.360556,0.835955,[ 8 63] ; [13 66],[ 9.94 61.06] ; [11.06 67.94],0
v1,1,0.386224,0.750798,[30 39] ; [39 38],[32.60958904 36.39041096] ; [36.39041096 40.60958904],0
p5,1,0.501471,0.451823,[ 8 62] ; [12 67],[ 9.39597315 60.60402685] ; [10.60402685 68.39597315],0
s3,1,0.564478,0.332011,[36 32] ; [45 33],[37.7260274 30.2739726] ; [43.2739726 34.7260274],0
a8,1,0.578402,0.308825,[ 7 59] ; [10 63],[ 8.07194245 57.92805755] ; [ 8.92805755 64.07194245],0
s1,1,0.592971,0.285728,[ 4 66] ; [ 3 75],[ 3.31081081 66.68918919] ; [ 3.68918919 74.31081081],0
s4,1,0.598875,0.276696,[12 59] ; [16 63],[13.25333333 57.74666667] ; [14.74666667 64.25333333],0
u2,1,0.676202,0.174433,[22 23] ; [13 11],[22.82608696 22.17391304] ; [12.17391304 11.82608696],0
p7,1,0.738076,0.111825,[36 32] ; [44 35],[37.00680272 30.99319728] ; [42.99319728 36.00680272],0
n1,1,0.760705,0.092754,[ 6 14] ; [3 9],[ 5.625 14.375] ; [3.375 8.625],0
n2,1,0.760705,0.092754,[14  6] ; [9 3],[14.375  5.625] ; [8.625 3.375],0
a1,1,0.876615,0.024106,[ 4 67] ; [ 4 75],[ 3.78666667 67.21333333] ; [ 4.21333333 74.78666667],0
b5,1,0.893779,0.017828,[43 28] ; [47 32],[42.6 28.4] ; [47.4 31.6],0
v4,1,0.916117,0.011094,[65  5] ; [73  6],[64.83221477  5.16778523] ; [73.16778523  5.83221477],0
n3,1,0.923441,0.009235,[13  7] ; [8 4],[13.125  6.875] ; [7.875 4.125],0
r2,1,0.971019,0.00132,[61  9] ; [69 10],[61.0738255  8.9261745] ; [68.9261745 10.0738255],0
