Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,98.675182,[269  46] ; [61 89],[223.5483871  91.4516129] ; [106.4516129  43.5483871],1
n3,1,0.13431,2.241965,[50 30] ; [39 13],[53.93939394 26.06060606] ; [35.06060606 16.93939394],0
p3,1,0.135488,2.228468,[135 180] ; [53 96],[127.62931034 187.37068966] ; [60.37068966 88.62931034],0
a4,1,0.141445,2.162169,[133 180] ; [53 97],[125.74082073 187.25917927] ; [60.25917927 89.74082073],0
r1,1,0.178056,1.813771,[233  80] ; [102  47],[226.95887446  86.04112554] ; [108.04112554  40.95887446],0
p12,1,0.185212,1.755302,[ 17 296] ; [  4 145],[ 14.22727273 298.77272727] ; [  6.77272727 142.22727273],0
d5,1,0.194245,1.685121,[243  73] ; [107  43],[237.33905579  78.66094421] ; [112.66094421  37.33905579],0
p11,1,0.223802,1.479822,[238  78] ; [105  45],[232.59227468  83.40772532] ; [110.40772532  39.59227468],0
p2,1,0.226159,1.464859,[252  62] ; [113  37],[247.00431034  66.99568966] ; [117.99568966  32.00431034],0
p1,1,0.283404,1.150694,[ 23 291] ; [  7 142],[ 20.34557235 293.65442765] ; [  9.65442765 139.34557235],0
s5,1,0.335707,0.926759,[ 83 229] ; [ 32 111],[ 78.85714286 233.14285714] ; [ 36.14285714 106.85714286],0
v4,1,0.351088,0.869521,[283  31] ; [130  19],[280.09071274  33.90928726] ; [132.90928726  16.09071274],0
n2,1,0.421491,0.646155,[59 23] ; [34 18],[56.91044776 25.08955224] ; [36.08955224 15.91044776],0
a7,1,0.431392,0.619073,[214 102] ; [107  43],[217.67381974  98.32618026] ; [103.32618026  46.67381974],0
r3,1,0.541233,0.37326,[282  33] ; [137  13],[283.83870968  31.16129032] ; [135.16129032  14.83870968],0
u4,1,0.557523,0.344012,[  4 312] ; [  1 149],[  3.39055794 312.60944206] ; [  1.60944206 148.39055794],0
p7,1,0.557658,0.343775,[179 130] ; [82 67],[176.08951965 132.91048035] ; [84.91048035 64.08951965],0
d3,1,0.67414,0.176798,[191 124] ; [94 56],[193.06451613 121.93548387] ; [91.93548387 58.06451613],0
d4,1,0.712405,0.135886,[243  72] ; [118  32],[244.5483871  70.4516129] ; [116.4516129  33.5483871],0
v2,1,0.859997,0.031109,[121 185] ; [59 87],[121.85840708 184.14159292] ; [58.14159292 87.85840708],0
b4,1,0.900788,0.015541,[181 135] ; [85 65],[180.3776824 135.6223176] ; [85.6223176 64.3776824],0
u2,1,0.903897,0.014578,[50 47] ; [31 28],[50.36538462 46.63461538] ; [30.63461538 28.36538462],0
a1,1,0.908543,0.013197,[ 14 302] ; [  7 143],[ 14.24034335 301.75965665] ; [  6.75965665 143.24034335],0
u3,1,0.918074,0.01058,[49 49] ; [29 30],[48.68789809 49.31210191] ; [29.31210191 29.68789809],0
b1,1,0.934092,0.006839,[134 182] ; [63 87],[133.58798283 182.41201717] ; [63.41201717 86.58798283],0
b5,1,0.974439,0.001027,[187 129] ; [89 61],[187.15879828 128.84120172] ; [88.84120172 61.15879828],0
