Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,122.46506,[245  42] ; [103 156],[182.92307692 104.07692308] ; [165.07692308  93.92307692],1
p6,1,0.0,42.383835,[146 139] ; [ 62 196],[109.17127072 175.82872928] ; [ 98.82872928 159.17127072],1
p7,1,0.0,42.371286,[225  59] ; [131 118],[189.68855535  94.31144465] ; [166.31144465  82.68855535],1
p8,1,0.0,34.911179,[195  91] ; [109 145],[161.00740741 124.99259259] ; [142.99259259 111.00740741],1
p5,1,8e-06,20.022221,[ 54 230] ; [ 16 244],[ 36.54411765 247.45588235] ; [ 33.45588235 226.54411765],1
v1,1,8e-06,19.962599,[180  98] ; [114 137],[154.50283554 123.49716446] ; [139.49716446 111.50283554],1
u1,1,1.3e-05,18.946224,[ 84 203] ; [ 36 224],[ 62.96160878 224.03839122] ; [ 57.03839122 202.96160878],1
n4,1,0.000151,14.361832,[240  47] ; [182  78],[221.41499086  65.58500914] ; [200.58500914  59.41499086],1
p12,1,0.00044,12.353335,[ 40 247] ; [ 13 246],[ 27.85897436 259.14102564] ; [ 25.14102564 233.85897436],1
a2,1,0.000461,12.268067,[102 185] ; [ 57 203],[ 83.42413163 203.57586837] ; [ 75.57586837 184.42413163],1
n5,1,0.000621,11.710641,[235  51] ; [179  78],[218.05524862  67.94475138] ; [195.94475138  61.05524862],1
s7,1,0.000844,11.141283,[151 115] ; [107 147],[131.97692308 134.02307692] ; [126.02307692 127.97692308],1
v3,1,0.001336,10.291592,[130 146] ; [ 83 166],[111.97714286 164.02285714] ; [101.02285714 147.97714286],0
d2,1,0.002175,9.395667,[154 133] ; [105 154],[136.14102564 150.85897436] ; [122.85897436 136.14102564],0
a4,1,0.002337,9.264355,[146 140] ; [ 99 161],[128.33333333 157.66666667] ; [116.66666667 143.33333333],0
r4,1,0.002352,9.252018,[274  13] ; [230  30],[264.43875686  22.56124314] ; [239.56124314  20.43875686],0
d1,1,0.002625,9.051141,[200  87] ; [149 111],[183.11334552 103.88665448] ; [165.88665448  94.11334552],0
b1,1,0.003019,8.795846,[114 173] ; [ 72 188],[ 97.5904936 189.4095064] ; [ 88.4095064 171.5904936],0
p1,1,0.003419,8.569425,[ 36 249] ; [ 14 246],[ 26.14678899 258.85321101] ; [ 23.85321101 236.14678899],0
a3,1,0.007542,7.139035,[218  67] ; [172  88],[203.94495413  81.05504587] ; [186.05504587  73.94495413],0
r2,1,0.009041,6.814726,[279   6] ; [239  17],[272.88354898  12.11645102] ; [245.11645102  10.88354898],0
d5,1,0.009562,6.714708,[251  36] ; [206  54],[239.77879342  47.22120658] ; [217.22120658  42.77879342],0
s5,1,0.010519,6.544861,[110 165] ; [ 74 178],[ 96.01518027 178.98481973] ; [ 87.98481973 164.01518027],0
p9,1,0.010898,6.481924,[278   9] ; [238  21],[271.23076923  15.76923077] ; [244.76923077  14.23076923],0
a1,1,0.011382,6.404753,[ 18 269] ; [  5 255],[ 12.06764168 274.93235832] ; [ 10.93235832 249.06764168],0
a5,1,0.013936,6.046193,[232  55] ; [187  73],[219.84095064  67.15904936] ; [199.15904936  60.84095064],0
n6,1,0.016599,5.738273,[258  28] ; [214  43],[248.60405157  37.39594843] ; [223.39594843  33.60405157],0
p11,1,0.017773,5.618378,[251  36] ; [208  52],[240.82815356  46.17184644] ; [218.17184644  41.82815356],0
v2,1,0.021567,5.280375,[182  97] ; [134 108],[169.22072937 109.77927063] ; [146.77927063  95.22072937],0
