Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,117.871911,[376  31] ; [29 40],[346.29201681  60.70798319] ; [58.70798319 10.29201681],1
r4,1,0.00031,13.010213,[383  25] ; [56 13],[375.49685535  32.50314465] ; [63.50314465  5.49685535],1
p11,1,0.001021,10.788831,[349  59] ; [48 21],[339.57232704  68.42767296] ; [57.42767296 11.57232704],0
d5,1,0.001107,10.639896,[352  55] ; [49 20],[342.87184874  64.12815126] ; [58.12815126 10.87184874],0
v3,1,0.002361,9.244928,[183 212] ; [17 48],[171.73913043 223.26086957] ; [28.26086957 36.73913043],0
r1,1,0.002584,9.080226,[344  63] ; [48 21],[335.17647059  71.82352941] ; [56.82352941 12.17647059],0
d1,1,0.002678,9.015067,[277 131] ; [34 35],[266.01257862 141.98742138] ; [44.98742138 24.01257862],0
p10,1,0.003686,8.432354,[361  44] ; [52 16],[353.62579281  51.37420719] ; [59.37420719  8.62579281],0
p2,1,0.004489,8.074582,[374  33] ; [55 13],[367.58526316  39.41473684] ; [61.41473684  6.58526316],0
p9,1,0.006106,7.518843,[368  38] ; [54 14],[361.45991561  44.54008439] ; [60.54008439  7.45991561],0
d2,1,0.007394,7.174701,[230 177] ; [27 42],[219.74579832 187.25420168] ; [37.25420168 31.74579832],0
p6,1,0.0091,6.803047,[215 189] ; [25 44],[204.98942918 199.01057082] ; [35.01057082 33.98942918],0
u1,1,0.010094,6.618223,[ 98 310] ; [ 7 62],[ 89.81132075 318.18867925] ; [15.18867925 53.81132075],0
a5,1,0.014126,6.022303,[326  82] ; [46 23],[318.18867925  89.81132075] ; [53.81132075 15.18867925],0
a4,1,0.021209,5.309569,[208 198] ; [25 44],[199.15368421 206.84631579] ; [33.84631579 35.15368421],0
s4,1,0.023947,5.09847,[ 65 335] ; [19 50],[ 71.64179104 328.35820896] ; [12.35820896 56.64179104],0
a2,1,0.029947,4.712323,[116 292] ; [11 58],[108.62893082 299.37106918] ; [18.37106918 50.62893082],0
s6,1,0.033,4.545779,[300  95] ; [44 25],[292.84482759 102.15517241] ; [51.15517241 17.84482759],0
s8,1,0.03356,4.517,[214 190] ; [27 42],[205.8435518 198.1564482] ; [35.1564482 33.8435518],0
s2,1,0.058242,3.58675,[235 166] ; [32 37],[227.80212766 173.19787234] ; [39.19787234 29.80212766],0
s3,1,0.061476,3.497107,[243 158] ; [33 35],[235.98294243 165.01705757] ; [40.01705757 27.98294243],0
r3,1,0.062499,3.469806,[390  15] ; [63  6],[387.05696203  17.94303797] ; [65.94303797  3.05696203],0
p5,1,0.066961,3.355999,[ 78 326] ; [ 7 62],[ 72.60042283 331.39957717] ; [12.39957717 56.60042283],0
r2,1,0.087884,2.912711,[382  20] ; [62  7],[378.95541401  23.04458599] ; [65.04458599  3.95541401],0
v1,1,0.088351,2.904162,[249 149] ; [34 32],[242.74568966 155.25431034] ; [40.25431034 25.74568966],0
a6,1,0.101756,2.677802,[283 125] ; [41 28],[277.13207547 130.86792453] ; [46.86792453 22.13207547],0
s7,1,0.121464,2.398341,[229 156] ; [32 33],[223.3 161.7] ; [37.7 27.3],0
u3,1,0.133108,2.255882,[57 46] ; [16  6],[60.152 42.848] ; [12.848  9.152],0
d4,1,0.140167,2.17612,[347  60] ; [54 15],[342.87184874  64.12815126] ; [58.12815126 10.87184874],0
p3,1,0.146265,2.110778,[289 118] ; [43 26],[283.87394958 123.12605042] ; [48.12605042 20.87394958],0
a8,1,0.146709,2.106139,[ 54 312] ; [ 5 58],[ 50.33566434 315.66433566] ; [ 8.66433566 54.33566434],0
a3,1,0.162298,1.952687,[304 103] ; [46 23],[299.26470588 107.73529412] ; [50.73529412 18.26470588],0
n1,1,0.179305,1.803378,[27 35] ; [ 6 16],[24.35714286 37.64285714] ; [ 8.64285714 13.35714286],0
b2,1,0.181861,1.782353,[110 163] ; [ 9 23],[106.5147541 166.4852459] ; [12.4852459 19.5147541],0
b3,1,0.181861,1.782353,[110 163] ; [ 9 23],[106.5147541 166.4852459] ; [12.4852459 19.5147541],0
v2,1,0.22012,1.503589,[237 161] ; [34 32],[232.45258621 165.54741379] ; [38.54741379 27.45258621],0
b1,1,0.261896,1.258707,[159 249] ; [22 47],[154.81761006 253.18238994] ; [26.18238994 42.81761006],0
b5,1,0.299767,1.075231,[233 175] ; [44 25],[236.93081761 171.06918239] ; [40.06918239 28.93081761],0
n2,1,0.304754,1.053275,[43 19] ; [17  4],[44.81927711 17.18072289] ; [15.18072289  5.81927711],0
a1,1,0.312621,1.019572,[ 24 384] ; [ 2 67],[ 22.23899371 385.76100629] ; [ 3.76100629 65.23899371],0
p12,1,0.339831,0.911069,[ 45 362] ; [ 5 64],[ 42.75210084 364.24789916] ; [ 7.24789916 61.75210084],0
u4,1,0.427651,0.629195,[ 13 394] ; [ 1 68],[ 11.97058824 395.02941176] ; [ 2.02941176 66.97058824],0
p8,1,0.447292,0.577505,[265 139] ; [42 27],[262.21564482 141.78435518] ; [44.78435518 24.21564482],0
s5,1,0.50779,0.438619,[156 233] ; [24 43],[153.55263158 235.44736842] ; [26.44736842 40.55263158],0
p1,1,0.508933,0.436259,[ 47 360] ; [ 6 62],[ 45.41263158 361.58736842] ; [ 7.58736842 60.41263158],0
n3,1,0.510214,0.433627,[46 15] ; [15  7],[44.8313253 16.1686747] ; [16.1686747  5.8313253],0
a7,1,0.525626,0.402841,[304 103] ; [54 15],[306.10504202 100.89495798] ; [51.89495798 17.10504202],0
d3,1,0.622985,0.241694,[302 106] ; [53 16],[303.64779874 104.35220126] ; [51.35220126 17.64779874],0
b4,1,0.664548,0.188046,[237 171] ; [42 27],[238.64150943 169.35849057] ; [40.35849057 28.64150943],0
v4,1,0.709982,0.138295,[392  14] ; [66  3],[391.46947368  14.53052632] ; [66.53052632  2.46947368],0
s1,1,0.812394,0.05633,[ 14 391] ; [ 2 67],[ 13.67088608 391.32911392] ; [ 2.32911392 66.67088608],0
p7,1,0.869015,0.027195,[295 109] ; [49 19],[294.44067797 109.55932203] ; [49.55932203 18.44067797],0
u2,1,0.921964,0.009596,[55 48] ; [12 10],[55.208 47.792] ; [11.792 10.208],0
