Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,34.056576,[302  26] ; [49 24],[287.10224439  40.89775561] ; [63.89775561  9.10224439],1
u3,1,0.14826,2.09006,[52 23] ; [11 10],[49.21875 25.78125] ; [13.78125  7.21875],0
p3,1,0.156765,2.005153,[186 144] ; [35 39],[180.51980198 149.48019802] ; [40.48019802 33.51980198],0
p5,1,0.197576,1.660201,[ 50 278] ; [ 7 67],[ 46.50746269 281.49253731] ; [10.49253731 63.50746269],0
v3,1,0.198245,1.655259,[168 154] ; [32 41],[163.03797468 158.96202532] ; [36.96202532 36.03797468],0
s7,1,0.22777,1.454733,[170 150] ; [41 26],[174.47028424 145.52971576] ; [36.52971576 30.47028424],0
p12,1,0.278713,1.173355,[ 36 292] ; [ 5 69],[ 33.45273632 294.54726368] ; [ 7.54726368 66.45273632],0
n2,1,0.294766,1.097726,[40  8] ; [19  7],[38.27027027  9.72972973] ; [20.72972973  5.27027027],0
s4,1,0.313378,1.016384,[ 46 281] ; [14 61],[ 48.80597015 278.19402985] ; [11.19402985 63.80597015],0
a2,1,0.388498,0.743637,[ 93 240] ; [25 51],[ 96.07334963 236.92665037] ; [21.92665037 54.07334963],0
a6,1,0.401016,0.705277,[234  97] ; [50 26],[230.96805897 100.03194103] ; [53.03194103 22.96805897],0
b5,1,0.420396,0.649207,[207 126] ; [51 25],[210.05867971 122.94132029] ; [47.94132029 28.05867971],0
n3,1,0.452273,0.564948,[35 13] ; [21  5],[36.32432432 11.67567568] ; [19.67567568  6.32432432],0
s2,1,0.462833,0.539034,[176 150] ; [44 31],[178.85286783 147.14713217] ; [41.14713217 33.85286783],0
a4,1,0.479978,0.498913,[166 165] ; [41 34],[168.76108374 162.23891626] ; [38.23891626 36.76108374],0
s8,1,0.50956,0.434971,[174 155] ; [36 38],[171.43920596 157.56079404] ; [38.56079404 35.43920596],0
a3,1,0.530735,0.392985,[258  74] ; [55 19],[255.95073892  76.04926108] ; [57.04926108 16.95073892],0
d1,1,0.541197,0.373326,[214 119] ; [46 30],[211.68704156 121.31295844] ; [48.31295844 27.68704156],0
d5,1,0.604254,0.268627,[275  56] ; [65 11],[276.51105651  54.48894349] ; [63.48894349 12.51105651],0
a1,1,0.607325,0.264089,[ 17 316] ; [ 5 71],[ 17.91198044 315.08801956] ; [ 4.08801956 71.91198044],0
v2,1,0.611303,0.258282,[223  99] ; [49 25],[221.17171717 100.82828283] ; [50.82828283 23.17171717],0
p6,1,0.621174,0.244221,[143 180] ; [30 43],[141.10858586 181.89141414] ; [31.89141414 41.10858586],0
d2,1,0.71906,0.129395,[171 160] ; [41 35],[172.41277641 158.58722359] ; [39.58722359 36.41277641],0
b4,1,0.728443,0.120546,[200 133] ; [44 32],[198.6601467 134.3398533] ; [45.3398533 30.6601467],0
a8,1,0.735452,0.114164,[ 51 247] ; [10 55],[ 50.07713499 247.92286501] ; [10.92286501 54.07713499],0
u1,1,0.738762,0.111218,[ 76 257] ; [16 60],[ 74.90464548 258.09535452] ; [17.09535452 58.90464548],0
d3,1,0.765634,0.088858,[239  93] ; [56 20],[240.04901961  91.95098039] ; [54.95098039 21.04901961],0
r2,1,0.785273,0.074231,[323   7] ; [74  2],[322.68472906   7.31527094] ; [74.31527094  1.68472906],0
p1,1,0.793229,0.068707,[ 32 299] ; [ 8 67],[ 32.61083744 298.38916256] ; [ 7.38916256 67.61083744],0
d4,1,0.828105,0.047147,[282  49] ; [64 12],[281.39066339  49.60933661] ; [64.60933661 11.39066339],0
s5,1,0.84704,0.037209,[129 195] ; [27 43],[128.28426396 195.71573604] ; [27.71573604 42.28426396],0
u4,1,0.862548,0.029974,[ 10 323] ; [ 2 74],[  9.77017115 323.22982885] ; [ 2.22982885 73.77017115],0
a7,1,0.88829,0.019731,[242  90] ; [56 20],[242.49019608  89.50980392] ; [55.50980392 20.49019608],0
s3,1,0.900979,0.015482,[184 140] ; [42 33],[183.51879699 140.48120301] ; [42.48120301 32.51879699],0
n1,1,0.978929,0.000698,[22 26] ; [12 14],[22.05405405 25.94594595] ; [11.94594595 14.05405405],0
