Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,73.456358,[370   6] ; [54 20],[354.27555556  21.72444444] ; [69.72444444  4.27555556],1
n4,1,0.000264,13.312923,[305  70] ; [46 28],[293.15144766  81.84855234] ; [57.84855234 16.15144766],1
u1,1,0.000402,12.521388,[ 96 280] ; [ 5 69],[ 84.39111111 291.60888889] ; [16.60888889 57.39111111],1
a2,1,0.000485,12.172541,[115 261] ; [ 8 66],[102.77333333 273.22666667] ; [20.22666667 53.77333333],1
s3,1,0.000592,11.802454,[335  37] ; [56 18],[326.12556054  45.87443946] ; [64.87443946  9.12556054],1
r3,1,0.000609,11.748854,[367   7] ; [67  7],[362.3125  11.6875] ; [71.6875  2.3125],1
a3,1,0.000898,11.026478,[291  83] ; [44 30],[279.66517857  94.33482143] ; [55.33482143 18.66517857],1
d1,1,0.0019,9.643761,[254 122] ; [36 38],[242.31111111 133.68888889] ; [47.68888889 26.31111111],0
a4,1,0.002749,8.966696,[193 182] ; [24 50],[181.23608018 193.76391982] ; [35.76391982 38.23608018],0
d2,1,0.003169,8.707366,[211 162] ; [28 46],[199.43400447 173.56599553] ; [39.56599553 34.43400447],0
n5,1,0.006945,7.287056,[300  73] ; [49 25],[291.22371365  81.77628635] ; [57.77628635 16.22371365],0
v4,1,0.007883,7.059913,[370   6] ; [68  5],[366.78841871   9.21158129] ; [71.21158129  1.78841871],0
a5,1,0.008699,6.883536,[292  83] ; [47 27],[283.12917595  91.87082405] ; [55.87082405 18.12917595],0
d4,1,0.013517,6.100155,[327  45] ; [57 17],[320.28699552  51.71300448] ; [63.71300448 10.28699552],0
s6,1,0.013835,6.059082,[327  44] ; [54 16],[320.52380952  50.47619048] ; [60.47619048  9.52380952],0
p7,1,0.014721,5.949497,[246 113] ; [38 33],[237.10697674 121.89302326] ; [46.89302326 24.10697674],0
p4,1,0.01651,5.747698,[245 126] ; [38 36],[235.93932584 135.06067416] ; [47.06067416 26.93932584],0
a6,1,0.017058,5.690413,[250 122] ; [39 35],[241.04932735 130.95067265] ; [47.95067265 26.04932735],0
s7,1,0.020136,5.400042,[261  97] ; [42 29],[252.85314685 105.14685315] ; [50.14685315 20.85314685],0
v3,1,0.024895,5.031174,[165 194] ; [22 48],[156.48717949 202.51282051] ; [30.51282051 39.48717949],0
d3,1,0.029653,4.729323,[272 101] ; [44 29],[264.27802691 108.72197309] ; [51.72197309 21.27802691],0
s4,1,0.032853,4.553404,[ 82 288] ; [25 49],[ 89.16666667 280.83333333] ; [17.83333333 56.16666667],0
a1,1,0.042354,4.120992,[ 18 358] ; [ 8 66],[ 21.72444444 354.27555556] ; [ 4.27555556 69.72444444],0
a7,1,0.05077,3.815846,[282  92] ; [47 26],[275.27069351  98.72930649] ; [53.72930649 19.27069351],0
v2,1,0.058844,3.569678,[218 141] ; [34 36],[210.88111888 148.11888112] ; [41.11888112 28.88111888],0
n3,1,0.068894,3.309167,[58 17] ; [14 10],[54.54545455 20.45454545] ; [17.45454545  6.54545455],0
b3,1,0.069976,3.283574,[ 95 132] ; [13 34],[ 89.47445255 137.52554745] ; [18.52554745 28.47445255],0
b2,1,0.069976,3.283574,[ 95 132] ; [13 34],[ 89.47445255 137.52554745] ; [18.52554745 28.47445255],0
p12,1,0.102201,2.670854,[ 44 327] ; [ 4 70],[ 40.01797753 330.98202247] ; [ 7.98202247 66.01797753],0
d5,1,0.142581,2.149883,[317  56] ; [57 16],[312.78475336  60.21524664] ; [61.21524664 11.78475336],0
v1,1,0.158405,1.989387,[218 147] ; [36 35],[212.63761468 152.36238532] ; [41.36238532 29.63761468],0
b4,1,0.173808,1.849792,[217 159] ; [49 25],[222.25777778 153.74222222] ; [43.74222222 30.25777778],0
n6,1,0.174905,1.840392,[323  48] ; [60 14],[319.31011236  51.68988764] ; [63.68988764 10.31011236],0
a8,1,0.182462,1.77746,[ 56 288] ; [ 7 63],[ 52.34782609 291.65217391] ; [10.65217391 59.34782609],0
u2,1,0.183976,1.765208,[53 30] ; [15 15],[49.94690265 33.05309735] ; [18.05309735 11.94690265],0
p2,1,0.184411,1.761712,[314  58] ; [57 16],[310.13932584  61.86067416] ; [60.86067416 12.13932584],0
p8,1,0.193266,1.692542,[200 169] ; [33 39],[194.95918367 174.04081633] ; [38.04081633 33.95918367],0
n1,1,0.228237,1.451815,[33 41] ; [ 7 16],[30.51546392 43.48453608] ; [ 9.48453608 13.51546392],0
s8,1,0.229914,1.441396,[235 139] ; [41 33],[230.41071429 143.58928571] ; [45.58928571 28.41071429],0
b5,1,0.266633,1.233988,[223 153] ; [49 25],[227.27111111 148.72888889] ; [44.72888889 29.27111111],0
u4,1,0.298766,1.079693,[ 14 362] ; [ 1 73],[ 12.53333333 363.46666667] ; [ 2.46666667 71.53333333],0
p11,1,0.382,0.764256,[292  84] ; [54 20],[289.10222222  86.89777778] ; [56.89777778 17.10222222],0
p5,1,0.407004,0.687535,[ 49 320] ; [ 7 65],[ 46.85714286 322.14285714] ; [ 9.14285714 62.85714286],0
u3,1,0.509559,0.434972,[58 25] ; [19 11],[56.55752212 26.44247788] ; [20.44247788  9.55752212],0
p3,1,0.56686,0.327965,[199 172] ; [37 37],[196.75505618 174.24494382] ; [39.24494382 34.75505618],0
n2,1,0.600714,0.27392,[58 16] ; [20  4],[58.89795918 15.10204082] ; [19.10204082  4.89795918],0
p6,1,0.675905,0.174773,[161 207] ; [30 43],[159.38321995 208.61678005] ; [31.61678005 41.38321995],0
s5,1,0.716737,0.13164,[174 186] ; [34 33],[175.36299766 184.63700234] ; [32.63700234 34.36299766],0
b1,1,0.84284,0.039308,[152 224] ; [29 45],[151.23555556 224.76444444] ; [29.76444444 44.23555556],0
p9,1,0.882371,0.021894,[324  43] ; [64  9],[323.62727273  43.37272727] ; [64.37272727  8.62727273],0
p10,1,0.916709,0.010937,[316  54] ; [62 11],[315.71106095  54.28893905] ; [62.28893905 10.71106095],0
s1,1,0.919711,0.01016,[ 19 352] ; [ 4 70],[ 19.1752809 351.8247191] ; [ 3.8247191 70.1752809],0
p1,1,0.981357,0.000546,[ 36 336] ; [ 7 66],[ 35.94606742 336.05393258] ; [ 7.05393258 65.94606742],0
