Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,2.7e-05,17.627059,[33 26] ; [26 84],[20.59763314 38.40236686] ; [38.40236686 71.59763314],1
s3,1,0.000349,12.789862,[38 21] ; [38 69],[27.01204819 31.98795181] ; [48.98795181 58.01204819],1
s2,1,0.000978,10.869103,[32 27] ; [31 78],[22.125 36.875] ; [40.875 68.125],1
s6,1,0.002799,8.93419,[41 18] ; [49 59],[31.79640719 27.20359281] ; [58.20359281 49.79640719],0
d2,1,0.00345,8.552907,[30 29] ; [31 79],[21.29585799 37.70414201] ; [39.70414201 70.29585799],0
s4,1,0.00436,8.127393,[15 44] ; [ 10 100],[ 8.72781065 50.27218935] ; [16.27218935 93.72781065],0
a3,1,0.007635,7.117153,[45 14] ; [61 49],[37.00591716 21.99408284] ; [68.99408284 41.00591716],0
u3,1,0.009662,6.696196,[13  1] ; [27 22],[8.88888889 5.11111111] ; [31.11111111 17.88888889],0
a2,1,0.012185,6.283729,[12 47] ; [  8 102],[ 6.98224852 52.01775148] ; [13.01775148 96.98224852],0
u2,1,0.027638,4.850526,[12  2] ; [26 23],[8.44444444 5.55555556] ; [29.55555556 19.44444444],0
n4,1,0.035911,4.401349,[33 26] ; [43 67],[26.53254438 32.46745562] ; [49.46745562 60.53254438],0
a5,1,0.045462,4.001423,[43 16] ; [63 47],[37.00591716 21.99408284] ; [68.99408284 41.00591716],0
d5,1,0.048682,3.886295,[49 10] ; [76 34],[43.63905325 15.36094675] ; [81.36094675 28.63905325],0
a8,1,0.063545,3.442351,[ 9 46] ; [ 7 94],[ 5.64102564 49.35897436] ; [10.35897436 90.64102564],0
p7,1,0.065294,3.397522,[40 18] ; [58 49],[34.44848485 23.55151515] ; [63.55151515 43.44848485],0
p6,1,0.071366,3.251325,[21 35] ; [26 82],[16.04878049 39.95121951] ; [30.95121951 77.04878049],0
p4,1,0.092921,2.823028,[31 28] ; [43 67],[25.83431953 33.16568047] ; [48.16568047 61.83431953],0
u1,1,0.100096,2.704015,[ 9 50] ; [  8 102],[ 5.93491124 53.06508876] ; [11.06508876 98.93491124],0
p3,1,0.100981,2.689979,[28 31] ; [38 72],[23.04142012 35.95857988] ; [42.95857988 67.04142012],0
d3,1,0.117309,2.452887,[45 14] ; [71 39],[40.49704142 18.50295858] ; [75.50295858 34.49704142],0
p12,1,0.123709,2.369718,[ 1 58] ; [  8 102],[ 3.14201183 55.85798817] ; [  5.85798817 104.14201183],0
s5,1,0.149284,2.079556,[19 38] ; [24 81],[15.12962963 41.87037037] ; [27.87037037 77.12962963],0
