Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,27.529864,[168 154] ; [ 71 166],[137.67084079 184.32915921] ; [101.32915921 135.67084079],1
v2,1,2e-06,22.902276,[223  99] ; [114 118],[195.87364621 126.12635379] ; [141.12635379  90.87364621],1
p6,1,0.000196,13.873346,[143 180] ; [ 70 172],[121.76814159 201.23185841] ; [ 91.23185841 150.76814159],1
n5,1,0.000196,13.864615,[278  54] ; [169  70],[259.90192644  72.09807356] ; [187.09807356  51.90192644],1
s8,1,0.000237,13.515743,[174 155] ; [ 90 151],[152.37894737 176.62105263] ; [111.62105263 129.37894737],1
p9,1,0.000273,13.248653,[302  26] ; [195  43],[288.01413428  39.98586572] ; [208.98586572  29.01413428],1
p4,1,0.000439,12.356643,[227 102] ; [131 109],[206.99824253 122.00175747] ; [151.00175747  88.99824253],1
p8,1,0.002874,8.88596,[206 118] ; [122 117],[188.76021314 135.23978686] ; [139.23978686  99.76021314],0
b2,1,0.003043,8.781393,[103 124] ; [40 95],[ 89.67127072 137.32872928] ; [53.32872928 81.67127072],0
b3,1,0.003043,8.781393,[103 124] ; [40 95],[ 89.67127072 137.32872928] ; [53.32872928 81.67127072],0
p10,1,0.009709,6.687539,[293  35] ; [197  44],[282.46045694  45.53954306] ; [207.53954306  33.46045694],0
b5,1,0.010116,6.614289,[207 126] ; [125 118],[191.9375 141.0625] ; [140.0625 102.9375],0
a3,1,0.010453,6.556091,[258  74] ; [165  77],[244.66202091  87.33797909] ; [178.33797909  63.66202091],0
a5,1,0.010606,6.530096,[272  61] ; [176  66],[259.45043478  73.54956522] ; [188.54956522  53.45043478],0
p3,1,0.014914,5.926551,[186 144] ; [111 130],[171.64623468 158.35376532] ; [125.35376532 115.64623468],0
u4,1,0.024819,5.036487,[ 10 323] ; [  1 242],[  6.359375 326.640625] ; [  4.640625 238.359375],0
s5,1,0.02563,4.980826,[129 195] ; [ 72 163],[116.50089445 207.49910555] ; [ 84.49910555 150.50089445],0
v4,1,0.02874,4.783115,[326   5] ; [230  11],[321.74125874   9.25874126] ; [234.25874126   6.74125874],0
p5,1,0.028839,4.777219,[ 50 278] ; [ 22 220],[ 41.43157895 286.56842105] ; [ 30.56842105 211.43157895],0
n4,1,0.040853,4.182109,[281  52] ; [188  54],[271.61217391  61.38782609] ; [197.38782609  44.61217391],0
n1,1,0.04904,3.873976,[22 26] ; [14 38],[17.28 30.72] ; [18.72 33.28],0
n2,1,0.056444,3.638919,[40  8] ; [34 17],[35.87878788 12.12121212] ; [38.12121212 12.87878788],0
p7,1,0.057082,3.620199,[232  88] ; [154  83],[221.75942549  98.24057451] ; [164.24057451  72.75942549],0
a4,1,0.057927,3.595776,[166 165] ; [102 140],[154.81326353 176.18673647] ; [113.18673647 128.81326353],0
s2,1,0.068809,3.311207,[176 150] ; [111 129],[165.30388693 160.69611307] ; [121.69611307 118.30388693],0
u1,1,0.079601,3.073024,[ 76 257] ; [ 41 202],[ 67.640625 265.359375] ; [ 49.359375 193.640625],0
p2,1,0.087826,2.91378,[293  37] ; [203  39],[286.15384615  43.84615385] ; [209.84615385  32.15384615],0
u3,1,0.098374,2.7317,[52 23] ; [44 34],[47.05882353 27.94117647] ; [48.94117647 29.05882353],0
d1,1,0.105283,2.623633,[214 119] ; [140 103],[204.65625 128.34375] ; [149.34375  93.65625],0
a2,1,0.120862,2.406119,[ 93 240] ; [ 54 189],[ 84.984375 248.015625] ; [ 62.015625 180.984375],0
s7,1,0.13992,2.178833,[170 150] ; [108 123],[161.45190563 158.54809437] ; [116.54809437 114.45190563],0
d2,1,0.142089,2.155184,[171 160] ; [110 132],[162.32286213 168.67713787] ; [118.67713787 123.32286213],0
p1,1,0.142446,2.151332,[ 32 299] ; [ 15 225],[ 27.24518389 303.75481611] ; [ 19.75481611 220.24518389],0
a8,1,0.157209,2.000865,[ 51 247] ; [ 28 194],[ 45.27307692 252.72692308] ; [ 33.72692308 188.27307692],0
