Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.001631,9.924407,[7 2] ; [ 71 177],[2.73151751 6.26848249] ; [ 75.26848249 172.73151751],0
p1,1,0.004848,7.935124,[3 6] ; [ 19 243],[0.73062731 8.26937269] ; [ 21.26937269 240.73062731],0
s1,1,0.004981,7.886184,[2 7] ; [  9 253],[0.36531365 8.63468635] ; [ 10.63468635 251.36531365],0
s8,1,0.005441,7.726777,[6 3] ; [ 66 197],[2.38235294 6.61764706] ; [ 69.61764706 193.38235294],0
p8,1,0.029212,4.755062,[5 4] ; [ 62 200],[2.22509225 6.77490775] ; [ 64.77490775 197.22509225],0
a6,1,0.042232,4.125873,[3 6] ; [174  89],[5.85661765 3.14338235] ; [171.14338235  91.85661765],0
s3,1,0.090599,2.863697,[6 3] ; [100 159],[3.55970149 5.44029851] ; [102.44029851 156.55970149],0
n5,1,0.163976,1.937168,[8 1] ; [175  87],[6.07749077 2.92250923] ; [176.92250923  85.07749077],0
v2,1,0.16586,1.919971,[2 7] ; [114 136],[4.03088803 4.96911197] ; [111.96911197 138.03088803],0
p3,1,0.175799,1.832788,[4 5] ; [ 64 197],[2.26666667 6.73333333] ; [ 65.73333333 195.26666667],0
p4,1,0.214655,1.539753,[5 4] ; [ 93 170],[3.24264706 5.75735294] ; [ 94.75735294 168.24264706],0
s6,1,0.21721,1.52271,[6 3] ; [120 142],[4.18450185 4.81549815] ; [121.81549815 140.18450185],0
n2,1,0.294102,1.100747,[1 2] ; [60 35],[1.86734694 1.13265306] ; [59.13265306 35.86734694],0
p10,1,0.299025,1.078538,[7 2] ; [157 102],[5.50746269 3.49253731] ; [158.49253731 100.50746269],0
d3,1,0.304636,1.053789,[7 2] ; [160 103],[5.52573529 3.47426471] ; [161.47426471 101.52573529],0
n6,1,0.304877,1.052738,[8 1] ; [193  69],[6.67527675 2.32472325] ; [194.32472325  67.67527675],0
u3,1,0.307632,1.040816,[1 3] ; [50 48],[2. 2.] ; [49. 49.],0
n3,1,0.329763,0.949827,[1 2] ; [57 36],[1.8125 1.1875] ; [56.1875 36.8125],0
u2,1,0.378271,0.776312,[1 3] ; [46 51],[1.86138614 2.13861386] ; [45.13861386 51.86138614],0
p2,1,0.403981,0.696445,[7 2] ; [169  94],[5.82352941 3.17647059] ; [170.17647059  92.82352941],0
a5,1,0.428687,0.626378,[7 2] ; [171  92],[5.88970588 3.11029412] ; [172.11029412  90.88970588],0
u1,1,0.443042,0.588391,[2 7] ; [ 35 228],[1.22426471 7.77573529] ; [ 35.77573529 227.22426471],0
p11,1,0.52595,0.402211,[5 4] ; [173  90],[5.88970588 3.11029412] ; [172.11029412  90.88970588],0
d2,1,0.529847,0.394685,[3 6] ; [115 147],[3.91881919 5.08118081] ; [114.08118081 147.91881919],0
v1,1,0.539027,0.377347,[4 4] ; [100 155],[3.1634981 4.8365019] ; [100.8365019 154.1634981],0
r1,1,0.582711,0.301872,[7 2] ; [182  81],[6.25367647 2.74632353] ; [182.74632353  80.25367647],0
n4,1,0.614125,0.254212,[7 2] ; [184  79],[6.31985294 2.68014706] ; [184.68014706  78.31985294],0
b1,1,0.627013,0.236134,[4 5] ; [ 96 167],[3.30882353 5.69117647] ; [ 96.69117647 166.30882353],0
a3,1,0.639752,0.219067,[5 4] ; [165  96],[5.66666667 3.33333333] ; [164.33333333  96.66666667],0
d5,1,0.654736,0.199981,[6 3] ; [193  70],[6.58455882 2.41544118] ; [192.41544118  70.58455882],0
a4,1,0.677975,0.172414,[3 6] ; [105 156],[3.6 5.4] ; [104.4 156.6],0
d1,1,0.717777,0.130633,[5 4] ; [130 133],[4.46691176 4.53308824] ; [130.53308824 132.46691176],0
b4,1,0.741223,0.109055,[6 3] ; [161 102],[5.52573529 3.47426471] ; [161.47426471 101.52573529],0
d4,1,0.768918,0.086313,[7 2] ; [193  70],[6.61764706 2.38235294] ; [193.38235294  69.61764706],0
r4,1,0.787486,0.072671,[7 2] ; [194  69],[6.65073529 2.34926471] ; [194.34926471  68.65073529],0
r3,1,0.821288,0.051026,[8 1] ; [226  36],[7.77121771 1.22878229] ; [226.22878229  35.77121771],0
b5,1,0.821447,0.050933,[5 4] ; [156 107],[5.32720588 3.67279412] ; [155.67279412 107.32720588],0
b2,1,0.852867,0.034396,[2 4] ; [53 90],[2.2147651 3.7852349] ; [52.7852349 90.2147651],0
b3,1,0.852867,0.034396,[2 4] ; [53 90],[2.2147651 3.7852349] ; [52.7852349 90.2147651],0
v3,1,0.865302,0.028774,[3 6] ; [ 77 174],[2.76923077 6.23076923] ; [ 77.23076923 173.76923077],0
r2,1,0.866408,0.028299,[8 1] ; [227  34],[7.83333333 1.16666667] ; [227.16666667  33.83333333],0
s2,1,0.915559,0.011242,[3 6] ; [ 82 177],[2.85447761 6.14552239] ; [ 82.14552239 176.85447761],0
p6,1,0.91756,0.010714,[1 8] ; [ 32 229],[1.1 7.9] ; [ 31.9 229.1],0
a7,1,0.929736,0.007775,[6 3] ; [179  84],[6.12132353 2.87867647] ; [178.87867647  84.12132353],0
