Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,61.094839,[44 13] ; [17 92],[20.94578313 36.05421687] ; [40.05421687 68.94578313],1
d4,1,0.0,50.359019,[57  1] ; [46 63],[35.77245509 22.22754491] ; [67.22754491 41.77245509],1
d3,1,0.0,46.402536,[49  9] ; [31 76],[28.12121212 29.87878788] ; [51.87878788 55.12121212],1
d5,1,0.0,42.52695,[56  2] ; [49 59],[36.68674699 21.31325301] ; [68.31325301 39.68674699],1
a5,1,6e-06,20.340219,[42 16] ; [39 70],[28.13173653 29.86826347] ; [52.86826347 56.13173653],1
a3,1,3.2e-05,17.267468,[45 13] ; [48 61],[32.2994012 25.7005988] ; [60.7005988 48.2994012],1
a4,1,8.1e-05,15.529353,[27 30] ; [20 89],[16.13855422 40.86144578] ; [30.86144578 78.13855422],1
v2,1,0.000158,14.26954,[30 26] ; [26 82],[19.12195122 36.87804878] ; [36.87804878 71.12195122],1
a2,1,0.001051,10.735378,[12 46] ; [  5 104],[ 5.90419162 52.09580838] ; [11.09580838 97.90419162],0
u1,1,0.010876,6.48549,[ 5 53] ; [  1 108],[ 2.08383234 55.91616766] ; [  3.91616766 105.08383234],0
v3,1,0.029116,4.760712,[21 36] ; [23 86],[15.10843373 41.89156627] ; [28.89156627 80.10843373],0
n1,1,0.051873,3.779868,[ 5 18] ; [16 18],[ 8.47368421 14.52631579] ; [12.52631579 21.47368421],0
b4,1,0.074864,3.17301,[35 23] ; [50 59],[29.52095808 28.47904192] ; [55.47904192 53.52095808],0
n3,1,0.096799,2.757502,[13 10] ; [27  8],[15.86206897  7.13793103] ; [24.13793103 10.86206897],0
a7,1,0.111788,2.528756,[37 21] ; [55 53],[32.14457831 25.85542169] ; [59.85542169 48.14457831],0
p11,1,0.125605,2.346003,[43 15] ; [68 41],[38.5508982 19.4491018] ; [72.4491018 36.5508982],0
r3,1,0.157513,1.997944,[49  9] ; [81 27],[45.42168675 12.57831325] ; [84.57831325 23.42168675],0
n4,1,0.157705,1.996092,[41 17] ; [65 44],[36.81437126 21.18562874] ; [69.18562874 39.81437126],0
