Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,57.997244,[55 12] ; [18 70],[31.55483871 35.44516129] ; [41.44516129 46.55483871],1
d3,1,0.0,39.198304,[58 11] ; [30 58],[38.67515924 30.32484076] ; [49.32484076 38.67515924],1
d5,1,0.0,38.488247,[65  4] ; [42 46],[47.02547771 21.97452229] ; [59.97452229 28.02547771],1
d4,1,0.0,37.458307,[65  2] ; [46 42],[47.98064516 19.01935484] ; [63.01935484 24.98064516],1
a2,1,5e-06,20.918928,[22 47] ; [ 4 84],[11.42675159 57.57324841] ; [14.57324841 73.42675159],1
a4,1,1.3e-05,18.95949,[37 31] ; [18 69],[24.12903226 43.87096774] ; [30.87096774 56.12903226],1
a5,1,0.000159,14.259306,[52 17] ; [40 48],[40.43312102 28.56687898] ; [51.56687898 36.43312102],1
u1,1,0.000162,14.223983,[16 53] ; [ 3 85],[ 8.35031847 60.64968153] ; [10.64968153 77.35031847],1
a7,1,0.000984,10.8567,[52 16] ; [44 43],[42.11612903 25.88387097] ; [53.88387097 33.11612903],1
a6,1,0.001932,9.61325,[52 17] ; [45 43],[42.63057325 26.36942675] ; [54.36942675 33.63057325],0
a3,1,0.002705,8.996387,[49 20] ; [41 46],[39.80769231 29.19230769] ; [50.19230769 36.80769231],0
n3,1,0.02383,5.106993,[11 15] ; [21  8],[15.12727273 10.87272727] ; [16.87272727 12.12727273],0
s1,1,0.045821,3.988147,[ 2 66] ; [10 76],[ 5.2987013 62.7012987] ; [ 6.7012987 79.2987013],0
v2,1,0.0515,3.791929,[35 32] ; [31 54],[29.09210526 37.90789474] ; [36.90789474 48.09210526],0
n1,1,0.052435,3.761842,[ 6 20] ; [14 15],[ 9.45454545 16.54545455] ; [10.54545455 18.45454545],0
p6,1,0.085119,2.964349,[ 8 58] ; [20 67],[12.07843137 53.92156863] ; [15.92156863 71.07843137],0
p8,1,0.099912,2.706942,[25 44] ; [21 66],[20.34615385 48.65384615] ; [25.65384615 61.34615385],0
n2,1,0.105315,2.623146,[13 13] ; [22  9],[15.96491228 10.03508772] ; [19.03508772 11.96491228],0
p7,1,0.127977,2.316872,[26 41] ; [44 42],[30.65359477 36.34640523] ; [39.34640523 46.65359477],0
u3,1,0.141432,2.162312,[12  8] ; [19 28],[ 9.25373134 10.74626866] ; [21.74626866 25.25373134],0
n5,1,0.142419,2.151623,[43 26] ; [44 43],[38.48076923 30.51923077] ; [48.51923077 38.48076923],0
b4,1,0.148197,2.090707,[47 22] ; [50 38],[42.63057325 26.36942675] ; [54.36942675 33.63057325],0
p2,1,0.156728,2.005512,[40 29] ; [41 47],[35.59872611 33.40127389] ; [45.40127389 42.59872611],0
r2,1,0.159387,1.980035,[61  7] ; [71 16],[57.90967742 10.09032258] ; [74.09032258 12.90967742],0
r3,1,0.167088,1.908874,[59  9] ; [68 19],[55.71612903 12.28387097] ; [71.28387097 15.71612903],0
n6,1,0.178655,1.80878,[47 21] ; [51 36],[42.99354839 25.00645161] ; [55.00645161 31.99354839],0
