Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,88.724461,[225  98] ; [ 46 132],[174.71656687 148.28343313] ; [96.28343313 81.71656687],1
p6,1,0.0,50.778285,[166 158] ; [ 33 144],[128.69461078 195.30538922] ; [ 70.30538922 106.69461078],1
p3,1,0.0,42.396349,[208 117] ; [ 60 118],[173.1610338 151.8389662] ; [94.8389662 83.1610338],1
p2,1,0.0,36.286951,[298  28] ; [127  52],[274.35643564  51.64356436] ; [150.64356436  28.35643564],1
p4,1,0.0,27.285889,[238  87] ; [89 89],[211.28230616 113.71769384] ; [115.71769384  62.28230616],1
p10,1,3.6e-05,17.096757,[286  39] ; [130  47],[269.32270916  55.67729084] ; [146.67729084  30.32270916],1
p9,1,8.6e-05,15.428605,[290  33] ; [135  41],[275.1002004  47.8997996] ; [149.8997996  26.1002004],1
r3,1,0.001097,10.65564,[315   7] ; [163  15],[307.832  14.168] ; [170.168   7.832],0
p11,1,0.001117,10.622544,[276  50] ; [130  49],[262.09108911  63.90891089] ; [143.90891089  35.09108911],0
v4,1,0.001189,10.507154,[314   8] ; [163  16],[306.5748503  15.4251497] ; [170.4251497   8.5748503],0
s5,1,0.003162,8.711431,[116 200] ; [ 39 127],[101.61825726 214.38174274] ; [ 53.38174274 112.61825726],0
s6,1,0.006714,7.348047,[227  90] ; [105  71],[213.47667343 103.52332657] ; [118.52332657  57.47667343],0
p5,1,0.007378,7.17856,[ 51 274] ; [ 13 164],[ 41.43426295 283.56573705] ; [ 22.56573705 154.43426295],0
v1,1,0.007629,7.118443,[193 126] ; [82 89],[179.03061224 139.96938776] ; [95.96938776 75.03061224],0
r4,1,0.007913,7.052984,[309  17] ; [158  21],[301.46930693  24.53069307] ; [165.53069307  13.46930693],0
s7,1,0.010525,6.543847,[168 142] ; [70 97],[154.67505241 155.32494759] ; [83.32494759 83.67505241],0
r1,1,0.028308,4.809212,[278  44] ; [141  38],[269.29740519  52.70259481] ; [149.70259481  29.29740519],0
s8,1,0.037537,4.325882,[153 169] ; [ 67 110],[141.96392786 180.03607214] ; [78.03607214 98.96392786],0
r2,1,0.038631,4.277038,[312   8] ; [166  11],[307.7665996  12.2334004] ; [170.2334004   6.7665996],0
v2,1,0.04413,4.051566,[197 118] ; [92 81],[186.54713115 128.45286885] ; [102.45286885  70.54713115],0
a8,1,0.053677,3.722707,[ 60 227] ; [ 22 140],[ 52.4142539 234.5857461] ; [ 29.5857461 132.4142539],0
a6,1,0.054203,3.706424,[262  61] ; [132  47],[253.50996016  69.49003984] ; [140.49003984  38.50996016],0
a3,1,0.059933,3.539249,[250  74] ; [123  54],[241.22155689  82.77844311] ; [131.77844311  45.22155689],0
d5,1,0.070551,3.270153,[282  42] ; [145  34],[275.04572565  48.95427435] ; [151.95427435  27.04572565],0
d1,1,0.096262,2.76641,[219 107] ; [107  72],[210.44752475 115.55247525] ; [115.55247525  63.44752475],0
b4,1,0.146579,2.1075,[186 140] ; [114  65],[193.66336634 132.33663366] ; [106.33663366  72.66336634],0
n1,1,0.168948,1.89225,[19 31] ; [21 19],[22.22222222 27.77777778] ; [17.77777778 22.22222222],0
n6,1,0.173574,1.851806,[290  32] ; [154  25],[285.36526946  36.63473054] ; [158.63473054  20.36526946],0
a2,1,0.200604,1.637968,[111 215] ; [ 51 128],[104.57821782 221.42178218] ; [ 57.42178218 121.57821782],0
d2,1,0.20766,1.587665,[163 161] ; [100  78],[169.74501992 154.25498008] ; [93.25498008 84.74501992],0
n2,1,0.211182,1.563303,[43  8] ; [31 11],[40.58064516 10.41935484] ; [33.41935484  8.58064516],0
s3,1,0.212652,1.553281,[186 134] ; [91 83],[179.43319838 140.56680162] ; [97.56680162 76.43319838],0
v3,1,0.298804,1.079525,[135 179] ; [ 66 107],[129.59753593 184.40246407] ; [ 71.40246407 101.59753593],0
n5,1,0.322287,0.979642,[280  44] ; [148  30],[276.23904382  47.76095618] ; [151.76095618  26.23904382],0
s2,1,0.331488,0.943076,[172 150] ; [85 89],[166.84274194 155.15725806] ; [90.15725806 83.84274194],0
u4,1,0.333678,0.934572,[  5 320] ; [  5 174],[  6.4484127 318.5515873] ; [  3.5515873 175.4484127],0
s1,1,0.410547,0.677216,[ 10 312] ; [  8 168],[ 11.63855422 310.36144578] ; [  6.36144578 169.63855422],0
d3,1,0.432005,0.617428,[256  68] ; [136  43],[252.50099404  71.49900596] ; [139.49900596  39.50099404],0
b5,1,0.471865,0.517606,[210 116] ; [121  58],[213.67524752 112.32475248] ; [117.32475248  61.67524752],0
s4,1,0.503681,0.447172,[ 42 277] ; [ 27 149],[ 44.46666667 274.53333333] ; [ 24.53333333 151.46666667],0
n3,1,0.580429,0.305542,[41 10] ; [31 10],[39.91304348 11.08695652] ; [32.08695652  8.91304348],0
a4,1,0.628705,0.233821,[157 168] ; [90 88],[159.59244533 165.40755467] ; [87.40755467 90.59244533],0
b1,1,0.660045,0.193469,[123 203] ; [ 64 115],[120.71683168 205.28316832] ; [ 66.28316832 112.71683168],0
b2,1,0.66801,0.183939,[ 80 135] ; [34 64],[ 78.30670927 136.69329073] ; [35.69329073 62.30670927],0
b3,1,0.66801,0.183939,[ 80 135] ; [34 64],[ 78.30670927 136.69329073] ; [35.69329073 62.30670927],0
u1,1,0.673024,0.178085,[ 82 244] ; [ 42 137],[ 80.04752475 245.95247525] ; [ 43.95247525 135.04752475],0
u3,1,0.702263,0.146129,[45 31] ; [35 21],[46.06060606 29.93939394] ; [33.93939394 22.06060606],0
d4,1,0.731941,0.117337,[277  47] ; [151  28],[275.68986083  48.31013917] ; [152.31013917  26.68986083],0
u2,1,0.753781,0.098382,[43 31] ; [31 25],[42.12307692 31.87692308] ; [31.87692308 24.12307692],0
p12,1,0.77715,0.080109,[ 32 294] ; [ 16 161],[ 31.10934394 294.89065606] ; [ 16.89065606 160.10934394],0
p1,1,0.818526,0.052643,[ 35 290] ; [ 18 160],[ 34.2445328 290.7554672] ; [ 18.7554672 159.2445328],0
a5,1,0.842565,0.039447,[258  68] ; [143  36],[258.86336634  67.13663366] ; [142.13663366  36.86336634],0
a1,1,0.996326,2.1e-05,[ 20 306] ; [ 11 168],[ 20.01188119 305.98811881] ; [ 10.98811881 168.01188119],0
