Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,92.246971,[220  74] ; [ 6 55],[187.16619718 106.83380282] ; [38.83380282 22.16619718],1
d4,1,0.0,72.412299,[271  23] ; [30 31],[249.27887324  44.72112676] ; [51.72112676  9.27887324],1
d3,1,0.0,32.770829,[247  47] ; [31 30],[230.23098592  63.76901408] ; [47.76901408 13.23098592],1
p2,1,0.00034,12.836816,[275  17] ; [49 12],[268.01133144  23.98866856] ; [55.98866856  5.01133144],1
d2,1,0.000345,12.807135,[151 143] ; [16 45],[138.30422535 155.69577465] ; [28.69577465 32.30422535],1
a4,1,0.000406,12.505975,[136 157] ; [13 47],[123.67422096 169.32577904] ; [25.32577904 34.67422096],1
u1,1,0.00141,10.192116,[ 67 227] ; [ 3 58],[ 57.97183099 236.02816901] ; [12.02816901 48.97183099],0
a2,1,0.003519,8.516914,[ 87 207] ; [ 7 54],[ 77.84788732 216.15211268] ; [16.15211268 44.84788732],0
r3,1,0.004266,8.167073,[282   9] ; [54  7],[277.77272727  13.22727273] ; [58.22727273  2.77272727],0
a3,1,0.012415,6.250634,[217  75] ; [35 25],[209.04545455  82.95454545] ; [42.95454545 17.04545455],0
n4,1,0.014203,6.012763,[234  60] ; [39 21],[226.72881356  67.27118644] ; [46.27118644 13.72881356],0
r4,1,0.020649,5.356184,[276  18] ; [52  9],[271.63943662  22.36056338] ; [56.36056338  4.63943662],0
p9,1,0.050581,3.822101,[263  28] ; [49 11],[258.66666667  32.33333333] ; [53.33333333  6.66666667],0
p1,1,0.06404,3.429533,[ 32 258] ; [12 49],[ 36.35327635 253.64672365] ; [ 7.64672365 53.35327635],0
r1,1,0.069697,3.290137,[251  40] ; [47 14],[246.35795455  44.64204545] ; [51.64204545  9.35795455],0
a5,1,0.076884,3.129581,[233  61] ; [42 19],[227.74647887  66.25352113] ; [47.25352113 13.74647887],0
a6,1,0.077781,3.110663,[228  65] ; [41 20],[222.64689266  70.35310734] ; [46.35310734 14.64689266],0
b1,1,0.082911,3.006904,[ 96 198] ; [27 34],[101.86478873 192.13521127] ; [21.13521127 39.86478873],0
v4,1,0.091348,2.850464,[283   7] ; [57  4],[280.91168091   9.08831909] ; [59.08831909  1.91168091],0
v1,1,0.097809,2.740905,[176 110] ; [30 30],[170.27745665 115.72254335] ; [35.72254335 24.27745665],0
s1,1,0.126828,2.330909,[  8 284] ; [ 4 56],[  9.95454545 282.04545455] ; [ 2.04545455 57.95454545],0
p3,1,0.131966,2.269222,[184 109] ; [32 29],[178.77966102 114.22033898] ; [37.22033898 23.77966102],0
p12,1,0.135787,2.225065,[ 30 264] ; [10 49],[ 33.31444759 260.68555241] ; [ 6.68555241 52.31444759],0
a8,1,0.141992,2.156233,[ 43 214] ; [ 5 51],[ 39.41214058 217.58785942] ; [ 8.58785942 47.41214058],0
p6,1,0.146147,2.112012,[132 158] ; [34 27],[137.15099715 152.84900285] ; [28.84900285 32.15099715],0
s8,1,0.174039,1.847805,[137 153] ; [23 38],[132.19373219 157.80626781] ; [27.80626781 33.19373219],0
s7,1,0.224312,1.476569,[135 141] ; [34 25],[139.2358209 136.7641791] ; [29.7641791 29.2358209],0
b5,1,0.24268,1.364956,[179 115] ; [42 19],[183.02535211 110.97464789] ; [37.97464789 23.02535211],0
b3,1,0.250647,1.319692,[ 59 122] ; [13 17],[ 61.76303318 119.23696682] ; [10.23696682 19.76303318],0
b2,1,0.250647,1.319692,[ 59 122] ; [13 17],[ 61.76303318 119.23696682] ; [10.23696682 19.76303318],0
v3,1,0.258223,1.278258,[116 165] ; [30 31],[119.95906433 161.04093567] ; [26.04093567 34.95906433],0
r2,1,0.259359,1.272175,[280  10] ; [57  4],[278.43304843  11.56695157] ; [58.56695157  2.43304843],0
p11,1,0.330003,0.948885,[255  39] ; [50 11],[252.5915493  41.4084507] ; [52.4084507  8.5915493],0
s6,1,0.391641,0.733841,[199  85] ; [38 21],[196.23323615  87.76676385] ; [40.76676385 18.23323615],0
u4,1,0.422317,0.643859,[  5 288] ; [ 2 59],[  5.79378531 287.20621469] ; [ 1.20621469 59.79378531],0
n5,1,0.424022,0.63914,[228  64] ; [44 16],[225.63636364  66.36363636] ; [46.36363636 13.63636364],0
a1,1,0.429158,0.625102,[ 17 277] ; [ 2 59],[ 15.73521127 278.26478873] ; [ 3.26478873 57.73521127],0
s2,1,0.527443,0.399316,[146 143] ; [33 27],[148.22636103 140.77363897] ; [30.77363897 29.22636103],0
v2,1,0.545896,0.364722,[169 113] ; [34 27],[166.89795918 115.10204082] ; [36.10204082 24.89795918],0
p4,1,0.581715,0.303471,[216  78] ; [42 18],[214.27118644  79.72881356] ; [43.72881356 16.27118644],0
p10,1,0.58591,0.296778,[254  36] ; [51  9],[252.71428571  37.28571429] ; [52.28571429  7.71428571],0
n1,1,0.606394,0.26546,[17 31] ; [4 5],[17.68421053 30.31578947] ; [3.31578947 5.68421053],0
n6,1,0.619216,0.246971,[254  36] ; [52  9],[252.82051282  37.17948718] ; [53.17948718  7.82051282],0
