Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,178.474068,[229  77] ; [ 19 152],[159.09433962 146.90566038] ; [88.90566038 82.09433962],1
d5,1,0.0,126.250915,[303   5] ; [102  69],[260.41753653  47.58246347] ; [144.58246347  26.41753653],1
d4,1,0.0,124.255253,[304   3] ; [105  65],[263.23480084  43.76519916] ; [145.76519916  24.23480084],1
d3,1,0.0,94.934017,[268  40] ; [77 93],[222.30125523  85.69874477] ; [122.69874477  47.30125523],1
a4,1,0.0,59.513489,[182 126] ; [ 38 132],[141.75732218 166.24267782] ; [78.24267782 91.75732218],1
a2,1,0.0,53.885805,[115 194] ; [ 11 160],[ 81.1125 227.8875] ; [ 44.8875 126.1125],1
u1,1,0.0,39.04494,[ 91 218] ; [  9 162],[ 64.375 244.625] ; [ 35.625 135.375],1
a5,1,0.0,37.779011,[269  40] ; [107  63],[242.55532359  66.44467641] ; [133.44467641  36.55532359],1
a3,1,0.0,27.01586,[256  52] ; [105  65],[232.61087866  75.38912134] ; [128.38912134  41.61087866],1
a6,1,0.00061,11.74628,[232  75] ; [103  67],[215.60796646  91.39203354] ; [119.39203354  50.60796646],1
a7,1,0.003992,8.287638,[246  62] ; [115  54],[233.09853249  74.90146751] ; [127.90146751  41.09853249],0
p4,1,0.004269,8.165543,[202 101] ; [89 78],[187.60212766 115.39787234] ; [103.39787234  63.60212766],0
n4,1,0.008704,6.882638,[252  55] ; [122  48],[240.70859539  66.29140461] ; [133.29140461  36.70859539],0
s8,1,0.01117,6.438099,[158 145] ; [ 68 102],[144.77378436 158.22621564] ; [81.22621564 88.77378436],0
s2,1,0.020593,5.36094,[176 130] ; [78 90],[163.97468354 142.02531646] ; [90.02531646 77.97468354],0
p12,1,0.036724,4.363188,[ 34 270] ; [  9 158],[ 27.7537155 276.2462845] ; [ 15.2462845 151.7537155],0
u4,1,0.045574,3.997281,[ 11 298] ; [  1 170],[  7.725 301.275] ; [  4.275 166.725],0
p9,1,0.057739,3.601176,[269  34] ; [137  29],[262.29850746  40.70149254] ; [143.70149254  22.29850746],0
s7,1,0.062874,3.459905,[167 128] ; [76 84],[157.54945055 137.45054945] ; [85.45054945 74.54945055],0
n2,1,0.063817,3.435312,[38 16] ; [33  5],[41.67391304 12.32608696] ; [29.32608696  8.67391304],0
b5,1,0.084319,2.979618,[193 116] ; [93 78],[184.1125 124.8875] ; [101.8875  69.1125],0
s5,1,0.10002,2.705231,[116 175] ; [ 53 112],[107.84868421 183.15131579] ; [ 61.15131579 103.84868421],0
u2,1,0.135479,2.228571,[32 20] ; [31 34],[28. 24.] ; [35. 30.],0
r1,1,0.136057,2.222,[270  37] ; [142  29],[264.61087866  42.38912134] ; [147.38912134  23.61087866],0
p2,1,0.165545,1.922831,[261  45] ; [135  33],[255.64556962  50.35443038] ; [140.35443038  27.64556962],0
u3,1,0.166251,1.916428,[34 19] ; [34 32],[30.28571429 22.71428571] ; [37.71428571 28.28571429],0
p10,1,0.188289,1.730956,[258  46] ; [133  33],[252.90212766  51.09787234] ; [138.09787234  27.90212766],0
v3,1,0.194711,1.681606,[175 121] ; [90 80],[168.32618026 127.67381974] ; [96.67381974 73.32618026],0
p8,1,0.21234,1.555398,[169 128] ; [85 82],[162.58189655 134.41810345] ; [91.41810345 75.58189655],0
v1,1,0.225026,1.472027,[202 101] ; [102  65],[195.98297872 107.01702128] ; [108.01702128  58.98297872],0
s3,1,0.227268,1.457881,[176 125] ; [88 79],[169.79487179 131.20512821] ; [94.20512821 72.79487179],0
s6,1,0.305881,1.048376,[211  91] ; [107  57],[206.08583691  95.91416309] ; [111.91416309  52.08583691],0
p3,1,0.320179,0.988216,[173 133] ; [87 81],[167.84810127 138.15189873] ; [92.15189873 75.84810127],0
n3,1,0.425183,0.635945,[41 14] ; [31  7],[42.58064516 12.41935484] ; [29.41935484  8.58064516],0
v4,1,0.434041,0.611985,[297  10] ; [163   8],[295.43933054  11.56066946] ; [164.56066946   6.43933054],0
a8,1,0.43747,0.602909,[ 41 227] ; [ 20 139],[ 38.28571429 229.71428571] ; [ 22.71428571 136.28571429],0
n6,1,0.439155,0.59849,[265  39] ; [143  26],[262.22410148  41.77589852] ; [145.77589852  23.22410148],0
a1,1,0.503095,0.448401,[ 19 290] ; [  8 163],[ 17.38125 291.61875] ; [  9.61875 161.38125],0
b2,1,0.504904,0.444614,[ 81 119] ; [35 61],[ 78.37837838 121.62162162] ; [37.62162162 58.37837838],0
b3,1,0.504904,0.444614,[ 81 119] ; [35 61],[ 78.37837838 121.62162162] ; [37.62162162 58.37837838],0
b4,1,0.518537,0.416802,[190 119] ; [100  71],[186.6875 122.3125] ; [103.3125  67.6875],0
n1,1,0.529168,0.395989,[21 33] ; [12 25],[19.58241758 34.41758242] ; [13.41758242 23.58241758],0
