Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.045021,4.017857,[ 3 11] ; [3 1],[4.66666667 9.33333333] ; [1.33333333 2.66666667],0
a7,1,0.092987,2.821892,[ 4 10] ; [3 1],[5.44444444 8.55555556] ; [1.55555556 2.44444444],0
b3,1,0.097635,2.743764,[1 6] ; [2 1],[2.1 4.9] ; [0.9 2.1],0
b2,1,0.097635,2.743764,[1 6] ; [2 1],[2.1 4.9] ; [0.9 2.1],0
s4,1,0.129714,2.295918,[ 2 12] ; [2 2],[ 3.11111111 10.88888889] ; [0.88888889 3.11111111],0
d2,1,0.163165,1.944643,[5 9] ; [3 1],[6.22222222 7.77777778] ; [1.77777778 2.22222222],0
p4,1,0.163165,1.944643,[5 9] ; [3 1],[6.22222222 7.77777778] ; [1.77777778 2.22222222],0
p8,1,0.210209,1.569986,[ 4 10] ; [2 1],[4.94117647 9.05882353] ; [1.05882353 1.94117647],0
p11,1,0.256839,1.285714,[6 8] ; [3 1],[7. 7.] ; [2. 2.],0
b5,1,0.256839,1.285714,[8 6] ; [1 3],[7. 7.] ; [2. 2.],0
d3,1,0.256839,1.285714,[6 8] ; [3 1],[7. 7.] ; [2. 2.],0
d5,1,0.374857,0.7875,[7 7] ; [3 1],[7.77777778 6.22222222] ; [2.22222222 1.77777778],0
p3,1,0.374857,0.7875,[7 7] ; [3 1],[7.77777778 6.22222222] ; [2.22222222 1.77777778],0
r2,1,0.374857,0.7875,[7 7] ; [3 1],[7.77777778 6.22222222] ; [2.22222222 1.77777778],0
d1,1,0.422678,0.642857,[ 4 10] ; [2 2],[4.66666667 9.33333333] ; [1.33333333 2.66666667],0
a5,1,0.518217,0.41744,[8 6] ; [3 1],[8.55555556 5.44444444] ; [2.44444444 1.55555556],0
p7,1,0.605242,0.267161,[5 9] ; [2 2],[5.44444444 8.55555556] ; [1.55555556 2.44444444],0
v1,1,0.605242,0.267161,[5 9] ; [2 2],[5.44444444 8.55555556] ; [1.55555556 2.44444444],0
n4,1,0.6885,0.160714,[9 5] ; [3 1],[9.33333333 4.66666667] ; [2.66666667 1.33333333],0
n5,1,0.6885,0.160714,[9 5] ; [3 1],[9.33333333 4.66666667] ; [2.66666667 1.33333333],0
v3,1,0.6885,0.160714,[5 9] ; [1 3],[4.66666667 9.33333333] ; [1.33333333 2.66666667],0
a6,1,0.799846,0.064286,[6 8] ; [2 2],[6.22222222 7.77777778] ; [1.77777778 2.22222222],0
n6,1,0.824745,0.049038,[9 4] ; [3 1],[9.17647059 3.82352941] ; [2.82352941 1.17647059],0
r4,1,0.879563,0.022959,[ 3 11] ; [1 3],[ 3.11111111 10.88888889] ; [0.88888889 3.11111111],0
s8,1,0.879563,0.022959,[ 3 11] ; [1 3],[ 3.11111111 10.88888889] ; [0.88888889 3.11111111],0
d4,1,0.888153,0.01978,[10  4] ; [3 1],[10.11111111  3.88888889] ; [2.88888889 1.11111111],0
b1,1,1.0,0.0,[7 7] ; [2 2],[7. 7.] ; [2. 2.],0
r1,1,1.0,0.0,[7 7] ; [2 2],[7. 7.] ; [2. 2.],0
