Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s1,1,0.000559,11.907302,[2 2] ; [ 1 36],[0.29268293 3.70731707] ; [ 2.70731707 34.29268293],1
d4,1,0.015003,5.916066,[2 2] ; [34  3],[3.51219512 0.48780488] ; [32.48780488  4.51219512],0
a8,1,0.021197,5.310517,[2 2] ; [ 3 31],[0.52631579 3.47368421] ; [ 4.47368421 29.52631579],0
d1,1,0.050148,3.83652,[1 3] ; [27 10],[2.73170732 1.26829268] ; [25.26829268 11.73170732],0
v1,1,0.062034,3.482143,[1 3] ; [25 10],[2.66666667 1.33333333] ; [23.33333333 11.66666667],0
v4,1,0.152839,2.043682,[3 1] ; [35  2],[3.70731707 0.29268293] ; [34.29268293  2.70731707],0
p11,1,0.153676,2.035379,[2 2] ; [30  7],[3.12195122 0.87804878] ; [28.87804878  8.12195122],0
p8,1,0.187082,1.740452,[1 3] ; [22 15],[2.24390244 1.75609756] ; [20.75609756 16.24390244],0
s7,1,0.203628,1.616162,[1 3] ; [21 15],[2.2 1.8] ; [19.8 16.2],0
b1,1,0.269443,1.219579,[3 1] ; [17 20],[1.95121951 2.04878049] ; [18.04878049 18.95121951],0
v3,1,0.316443,1.00359,[3 1] ; [17 18],[2.05128205 1.94871795] ; [17.94871795 17.05128205],0
s8,1,0.316529,1.003234,[1 3] ; [19 18],[1.95121951 2.04878049] ; [18.04878049 18.95121951],0
d3,1,0.337412,0.920239,[2 2] ; [27 10],[2.82926829 1.17073171] ; [26.17073171 10.82926829],0
b3,1,0.350807,0.870536,[1 3] ; [13 13],[1.86666667 2.13333333] ; [12.13333333 13.86666667],0
b2,1,0.350807,0.870536,[1 3] ; [13 13],[1.86666667 2.13333333] ; [12.13333333 13.86666667],0
r3,1,0.410029,0.678716,[3 1] ; [33  4],[3.51219512 0.48780488] ; [32.48780488  4.51219512],0
r4,1,0.536939,0.381242,[3 1] ; [32  5],[3.41463415 0.58536585] ; [31.58536585  5.41463415],0
a6,1,0.544991,0.366368,[3 1] ; [22 15],[2.43902439 1.56097561] ; [22.56097561 14.43902439],0
s2,1,0.544991,0.366368,[1 3] ; [15 22],[1.56097561 2.43902439] ; [14.43902439 22.56097561],0
d2,1,0.544991,0.366368,[3 1] ; [22 15],[2.43902439 1.56097561] ; [22.56097561 14.43902439],0
a7,1,0.557645,0.343798,[2 2] ; [24 13],[2.53658537 1.46341463] ; [23.46341463 13.53658537],0
a4,1,0.612585,0.256428,[1 3] ; [14 23],[1.46341463 2.53658537] ; [13.53658537 23.46341463],0
p3,1,0.612585,0.256428,[3 1] ; [23 14],[2.53658537 1.46341463] ; [23.46341463 13.53658537],0
b4,1,0.635714,0.224392,[2 2] ; [23 14],[2.43902439 1.56097561] ; [22.56097561 14.43902439],0
r2,1,0.657388,0.196712,[3 1] ; [31  6],[3.31707317 0.68292683] ; [30.68292683  6.31707317],0
d5,1,0.657388,0.196712,[3 1] ; [31  6],[3.31707317 0.68292683] ; [30.68292683  6.31707317],0
s5,1,0.700098,0.14837,[2 2] ; [21 14],[2.35897436 1.64102564] ; [20.64102564 14.35897436],0
p4,1,0.728904,0.12012,[2 1] ; [28  9],[2.25 0.75] ; [27.75  9.25],0
n2,1,0.746886,0.104167,[1 1] ; [5 3],[1.2 0.8] ; [4.8 3.2],0
s6,1,0.818075,0.05291,[3 1] ; [25 11],[2.8 1.2] ; [25.2 10.8],0
p1,1,0.876764,0.024047,[1 3] ; [ 8 29],[0.87804878 3.12195122] ; [ 8.12195122 28.87804878],0
s3,1,0.877245,0.023859,[2 2] ; [17 20],[1.85365854 2.14634146] ; [17.14634146 19.85365854],0
p7,1,0.915946,0.011139,[2 2] ; [19 17],[2.1 1.9] ; [18.9 17.1],0
r1,1,0.930734,0.007555,[3 1] ; [27 10],[2.92682927 1.07317073] ; [27.07317073  9.92682927],0
a3,1,0.930734,0.007555,[3 1] ; [27 10],[2.92682927 1.07317073] ; [27.07317073  9.92682927],0
a5,1,0.976152,0.000894,[3 1] ; [28  9],[3.02439024 0.97560976] ; [27.97560976  9.02439024],0
n3,1,1.0,0.0,[1 1] ; [4 4],[1. 1.] ; [4. 4.],0
