Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,41.456436,[17 44] ; [38  3],[32.89215686 28.10784314] ; [22.10784314 18.89215686],1
s6,1,0.000765,11.323391,[26 36] ; [31 10],[34.31067961 27.68932039] ; [22.68932039 18.31067961],1
s5,1,0.00612,7.514521,[ 6 54] ; [13 28],[11.28712871 48.71287129] ; [ 7.71287129 33.28712871],0
s8,1,0.007201,7.222188,[17 45] ; [22 19],[23.47572816 38.52427184] ; [15.52427184 25.47572816],0
s7,1,0.016802,5.716954,[15 42] ; [20 20],[20.56701031 36.43298969] ; [14.43298969 25.56701031],0
d1,1,0.021244,5.306696,[22 40] ; [24 17],[27.68932039 34.31067961] ; [18.31067961 22.68932039],0
s4,1,0.021489,5.286691,[ 5 57] ; [10 31],[ 9.02912621 52.97087379] ; [ 5.97087379 35.02912621],0
d4,1,0.043855,4.062128,[42 20] ; [35  6],[46.34951456 15.65048544] ; [30.65048544 10.34951456],0
u3,1,0.07158,3.246419,[13  9] ; [13  2],[15.45945946  6.54054054] ; [10.54054054  4.45945946],0
p10,1,0.101597,2.680299,[40 21] ; [33  8],[43.65686275 17.34313725] ; [29.34313725 11.65686275],0
p12,1,0.152759,2.044486,[ 1 59] ; [ 3 38],[ 2.37623762 57.62376238] ; [ 1.62376238 39.37623762],0
r3,1,0.153069,2.0414,[56  6] ; [40  1],[57.78640777  4.21359223] ; [38.21359223  2.78640777],0
r2,1,0.154726,2.025025,[51 11] ; [36  3],[53.40594059  8.59405941] ; [33.59405941  5.40594059],0
b4,1,0.180081,1.796957,[31 31] ; [26 15],[34.31067961 27.68932039] ; [22.68932039 18.31067961],0
n4,1,0.183482,1.769193,[37 25] ; [19 22],[33.70873786 28.29126214] ; [22.29126214 18.70873786],0
n3,1,0.189465,1.721773,[14  4] ; [6 5],[12.4137931  5.5862069] ; [7.5862069 3.4137931],0
p2,1,0.216501,1.527415,[50 10] ; [30 11],[47.52475248 12.47524752] ; [32.47524752  8.52475248],0
p3,1,0.254941,1.296022,[20 41] ; [18 23],[22.7254902 38.2745098] ; [15.2745098 25.7254902],0
a8,1,0.29569,1.093531,[ 4 53] ; [ 5 32],[ 5.45744681 51.54255319] ; [ 3.54255319 33.45744681],0
d3,1,0.339981,0.910504,[35 27] ; [27 14],[37.32038835 24.67961165] ; [24.67961165 16.32038835],0
r1,1,0.358725,0.842351,[47 15] ; [27 13],[44.98039216 17.01960784] ; [29.01960784 10.98039216],0
p8,1,0.364908,0.820932,[30 31] ; [16 24],[27.78217822 33.21782178] ; [18.21782178 21.78217822],0
v4,1,0.378773,0.774681,[55  6] ; [38  2],[56.16831683  4.83168317] ; [36.83168317  3.16831683],0
p6,1,0.39714,0.716969,[13 45] ; [12 28],[14.79591837 43.20408163] ; [10.20408163 29.79591837],0
a4,1,0.449693,0.571425,[21 41] ; [11 30],[19.26213592 42.73786408] ; [12.73786408 28.26213592],0
p4,1,0.490092,0.476325,[28 32] ; [22 19],[29.7029703 30.2970297] ; [20.2970297 20.7029703],0
p1,1,0.515695,0.422494,[ 5 56] ; [ 2 39],[ 4.18627451 56.81372549] ; [ 2.81372549 38.18627451],0
n1,1,0.515759,0.422366,[8 9] ; [6 4],[8.81481481 8.18518519] ; [5.18518519 4.81481481],0
p7,1,0.519231,0.415421,[38 21] ; [22 16],[36.49484536 22.50515464] ; [23.50515464 14.49484536],0
n5,1,0.540034,0.375476,[26 35] ; [20 21],[27.50980392 33.49019608] ; [18.49019608 22.50980392],0
v2,1,0.560057,0.339606,[31 27] ; [18 20],[29.60416667 28.39583333] ; [19.39583333 18.60416667],0
d5,1,0.604231,0.268662,[44 18] ; [31 10],[45.14563107 16.85436893] ; [29.85436893 11.14563107],0
u2,1,0.612689,0.256277,[16  6] ; [12  3],[16.64864865  5.35135135] ; [11.35135135  3.64864865],0
a1,1,0.670948,0.180495,[ 2 60] ; [ 2 39],[ 2.40776699 59.59223301] ; [ 1.59223301 39.40776699],0
d2,1,0.692025,0.156902,[22 40] ; [13 28],[21.06796117 40.93203883] ; [13.93203883 27.06796117],0
b2,1,0.701704,0.146705,[ 8 25] ; [ 8 20],[ 8.6557377 24.3442623] ; [ 7.3442623 20.6557377],0
b3,1,0.701704,0.146705,[ 8 25] ; [ 8 20],[ 8.6557377 24.3442623] ; [ 7.3442623 20.6557377],0
r4,1,0.748852,0.102498,[50 12] ; [32  9],[49.3592233 12.6407767] ; [32.6407767  8.3592233],0
a5,1,0.759981,0.093334,[39 23] ; [27 14],[39.72815534 22.27184466] ; [26.27184466 14.72815534],0
a6,1,0.759981,0.093334,[39 23] ; [27 14],[39.72815534 22.27184466] ; [26.27184466 14.72815534],0
b1,1,0.778378,0.079205,[32 30] ; [20 21],[31.30097087 30.69902913] ; [20.69902913 20.30097087],0
s1,1,0.821631,0.050827,[ 2 59] ; [ 1 39],[ 1.81188119 59.18811881] ; [ 1.18811881 38.81188119],0
p9,1,0.831598,0.045221,[48 14] ; [31 10],[47.55339806 14.44660194] ; [31.44660194  9.55339806],0
v3,1,0.847592,0.036938,[15 46] ; [10 28],[15.4040404 45.5959596] ; [ 9.5959596 28.4040404],0
n2,1,0.86239,0.030044,[16  2] ; [10  1],[16.13793103  1.86206897] ; [9.86206897 1.13793103],0
v1,1,0.886838,0.020251,[28 33] ; [18 20],[28.34343434 32.65656566] ; [17.65656566 20.34343434],0
a2,1,0.888579,0.019629,[ 7 55] ; [ 5 36],[ 7.22330097 54.77669903] ; [ 4.77669903 36.22330097],0
u1,1,0.889662,0.019247,[ 5 57] ; [ 3 38],[ 4.81553398 57.18446602] ; [ 3.18446602 37.81553398],0
a3,1,0.909194,0.013009,[40 22] ; [26 15],[39.72815534 22.27184466] ; [26.27184466 14.72815534],0
a7,1,0.958008,0.002772,[39 23] ; [26 15],[39.12621359 22.87378641] ; [25.87378641 15.12621359],0
b5,1,0.976958,0.000834,[41 21] ; [27 14],[40.93203883 21.06796117] ; [27.06796117 13.93203883],0
