Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,1e-06,25.213537,[273  33] ; [10 10],[265.63803681  40.36196319] ; [17.36196319  2.63803681],1
p2,1,0.000285,13.164723,[284  21] ; [14  6],[279.66153846  25.33846154] ; [18.33846154  1.66153846],1
p6,1,0.001894,9.649681,[175 129] ; [ 4 15],[168.47058824 135.52941176] ; [10.52941176  8.47058824],0
b1,1,0.473715,0.513298,[128 178] ; [10 10],[129.53374233 176.46625767] ; [ 8.46625767 11.53374233],0
