Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.000642,11.649376,[ 2 24] ; [7 5],[ 6.15789474 19.84210526] ; [2.84210526 9.15789474],1
p8,1,0.002959,8.832666,[ 1 25] ; [5 7],[ 4.10526316 21.89473684] ; [ 1.89473684 10.10526316],0
s7,1,0.020153,5.398599,[ 7 16] ; [8 3],[10.14705882 12.85294118] ; [4.85294118 6.14705882],0
p3,1,0.033218,4.534517,[ 6 20] ; [7 5],[ 8.89473684 17.10526316] ; [4.10526316 7.89473684],0
s8,1,0.03722,4.340326,[ 8 18] ; [8 4],[10.94736842 15.05263158] ; [5.05263158 6.94736842],0
v2,1,0.057975,3.59439,[12 13] ; [9 2],[14.58333333 10.41666667] ; [6.41666667 4.58333333],0
s5,1,0.084695,2.972426,[ 9 13] ; [8 3],[11.33333333 10.66666667] ; [5.66666667 5.33333333],0
p4,1,0.096985,2.754438,[ 6 20] ; [6 6],[ 8.21052632 17.78947368] ; [3.78947368 8.21052632],0
p1,1,0.142343,2.152448,[ 2 24] ; [3 9],[ 3.42105263 22.57894737] ; [ 1.57894737 10.42105263],0
d4,1,0.144308,2.13141,[21  5] ; [7 5],[19.15789474  6.84210526] ; [8.84210526 3.15789474],0
p10,1,0.155808,2.014444,[15 10] ; [10  2],[16.89189189  8.10810811] ; [8.10810811 3.89189189],0
v1,1,0.168668,1.894741,[ 9 17] ; [7 5],[10.94736842 15.05263158] ; [5.05263158 6.94736842],0
s6,1,0.233614,1.418719,[18  6] ; [11  1],[19.33333333  4.66666667] ; [9.66666667 2.33333333],0
d3,1,0.253312,1.304945,[18  8] ; [6 6],[16.42105263  9.57894737] ; [7.57894737 4.42105263],0
r1,1,0.363426,0.826019,[19  7] ; [7 5],[17.78947368  8.21052632] ; [8.21052632 3.78947368],0
s3,1,0.399233,0.710635,[13 12] ; [8 4],[14.18918919 10.81081081] ; [6.81081081 5.18918919],0
p12,1,0.426763,0.631616,[ 2 23] ; [ 2 10],[ 2.7027027 22.2972973] ; [ 1.2972973 10.7027027],0
n4,1,0.456845,0.553613,[14 12] ; [8 4],[15.05263158 10.94736842] ; [6.94736842 5.05263158],0
n6,1,0.47725,0.50514,[22  4] ; [9 3],[21.21052632  4.78947368] ; [9.78947368 2.21052632],0
d1,1,0.485188,0.487179,[14 12] ; [5 7],[13. 13.] ; [6. 6.],0
b5,1,0.503083,0.448427,[16 10] ; [6 6],[15.05263158 10.94736842] ; [6.94736842 5.05263158],0
v3,1,0.530869,0.392727,[ 7 18] ; [2 9],[ 6.25 18.75] ; [2.75 8.25],0
u2,1,0.596701,0.28,[4 6] ; [1 3],[3.57142857 6.42857143] ; [1.42857143 2.57142857],0
s2,1,0.628745,0.233766,[14 10] ; [8 4],[14.66666667  9.33333333] ; [7.33333333 4.66666667],0
p11,1,0.632487,0.228704,[13 13] ; [7 5],[13.68421053 12.31578947] ; [6.31578947 5.68421053],0
b4,1,0.632487,0.228704,[13 13] ; [7 5],[13.68421053 12.31578947] ; [6.31578947 5.68421053],0
b2,1,0.632585,0.228571,[ 4 10] ; [2 8],[ 3.5 10.5] ; [2.5 7.5],0
b3,1,0.632585,0.228571,[ 4 10] ; [2 8],[ 3.5 10.5] ; [2.5 7.5],0
r4,1,0.652317,0.202991,[20  6] ; [10  2],[20.52631579  5.47368421] ; [9.47368421 2.52631579],0
s1,1,0.697502,0.151083,[ 3 22] ; [ 2 10],[ 3.37837838 21.62162162] ; [ 1.62162162 10.37837838],0
d5,1,0.715478,0.132867,[18  8] ; [9 3],[18.47368421  7.52631579] ; [8.52631579 3.47368421],0
a3,1,0.760652,0.092796,[16 10] ; [8 4],[16.42105263  9.57894737] ; [7.57894737 4.42105263],0
a5,1,0.760652,0.092796,[16 10] ; [8 4],[16.42105263  9.57894737] ; [7.57894737 4.42105263],0
a7,1,0.795953,0.066868,[14 12] ; [7 5],[14.36842105 11.63157895] ; [6.63157895 5.36842105],0
a4,1,0.795953,0.066868,[12 14] ; [5 7],[11.63157895 14.36842105] ; [5.36842105 6.63157895],0
b1,1,0.825309,0.048718,[12 14] ; [6 6],[12.31578947 13.68421053] ; [5.68421053 6.31578947],0
n5,1,0.825309,0.048718,[12 14] ; [6 6],[12.31578947 13.68421053] ; [5.68421053 6.31578947],0
a6,1,0.850962,0.035303,[10 16] ; [5 7],[10.26315789 15.73684211] ; [4.73684211 7.26315789],0
u3,1,0.851596,0.035,[7 3] ; [3 1],[7.14285714 2.85714286] ; [2.85714286 1.14285714],0
n1,1,0.911557,0.012338,[6 8] ; [2 3],[5.89473684 8.10526316] ; [2.10526316 2.89473684],0
v4,1,0.919753,0.01015,[22  4] ; [10  2],[21.89473684  4.10526316] ; [10.10526316  1.89473684],0
r2,1,0.972261,0.001209,[23  2] ; [11  1],[22.97297297  2.02702703] ; [11.02702703  0.97297297],0
d2,1,1.0,0.0,[13 13] ; [6 6],[13. 13.] ; [6. 6.],0
