Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,33.909058,[ 99 144] ; [69 21],[122.59459459 120.40540541] ; [45.40540541 44.59459459],1
p4,1,0.0,32.574553,[ 75 174] ; [59 33],[ 97.84750733 151.15249267] ; [36.15249267 55.84750733],1
s8,1,0.000144,14.449218,[ 80 171] ; [50 42],[ 95.13119534 155.86880466] ; [34.86880466 57.13119534],1
p8,1,0.000321,12.944264,[ 81 165] ; [50 42],[ 95.34319527 150.65680473] ; [35.65680473 56.34319527],1
v1,1,0.000422,12.430549,[102 143] ; [57 33],[116.28358209 128.71641791] ; [42.71641791 47.28358209],1
p2,1,0.003004,8.80486,[180  72] ; [80 12],[190.46511628  61.53488372] ; [69.53488372 22.46511628],0
s6,1,0.004132,8.224894,[144 104] ; [69 23],[155.36470588  92.63529412] ; [57.63529412 34.36470588],0
s3,1,0.005739,7.630516,[120 127] ; [59 31],[131.1958457 115.8041543] ; [47.8041543 42.1958457],0
s2,1,0.009292,6.76578,[105 143] ; [53 38],[115.58702065 132.41297935] ; [42.41297935 48.58702065],0
p9,1,0.018598,5.538882,[184  61] ; [80 12],[191.92878338  53.07121662] ; [72.07121662 19.92878338],0
v4,1,0.023346,5.142541,[222  28] ; [89  3],[227.33918129  22.66081871] ; [83.66081871  8.33918129],0
s7,1,0.034534,4.468085,[ 95 147] ; [46 42],[103.4 138.6] ; [37.6 50.4],0
r4,1,0.03701,4.349929,[200  52] ; [82 10],[206.58139535  45.41860465] ; [75.41860465 16.58139535],0
s5,1,0.041332,4.162339,[ 59 187] ; [31 57],[ 66.28742515 179.71257485] ; [23.71257485 64.28742515],0
p5,1,0.05995,3.538781,[ 11 239] ; [ 9 83],[ 14.61988304 235.38011696] ; [ 5.38011696 86.61988304],0
d3,1,0.075037,3.16924,[153  98] ; [65 26],[159.99415205  91.00584795] ; [58.00584795 32.99415205],0
v2,1,0.093974,2.804954,[105 133] ; [48 40],[111.6993865 126.3006135] ; [41.3006135 46.6993865],0
p11,1,0.122976,2.379007,[179  73] ; [73 19],[184.60465116  67.39534884] ; [67.39534884 24.60465116],0
b2,1,0.136743,2.214237,[ 50 101] ; [24 30],[54.50731707 96.49268293] ; [19.49268293 34.50731707],0
b3,1,0.136743,2.214237,[ 50 101] ; [24 30],[54.50731707 96.49268293] ; [19.49268293 34.50731707],0
n4,1,0.13844,2.195218,[204  47] ; [81 11],[208.55685131  42.44314869] ; [76.44314869 15.55685131],0
u2,1,0.140634,2.171007,[38 45] ; [19 12],[41.5 41.5] ; [15.5 15.5],0
p10,1,0.152014,2.051928,[180  68] ; [73 18],[185.08554572  62.91445428] ; [67.91445428 23.08554572],0
u1,1,0.152036,2.051706,[ 29 223] ; [16 76],[ 32.96511628 219.03488372] ; [12.03488372 79.96511628],0
r2,1,0.155119,2.021173,[221  26] ; [86  5],[224.34615385  22.65384615] ; [82.65384615  8.34615385],0
p1,1,0.167765,1.9028,[ 14 237] ; [ 9 83],[ 16.83090379 234.16909621] ; [ 6.16909621 85.83090379],0
n6,1,0.171288,1.871634,[205  46] ; [80 11],[209.16666667  41.83333333] ; [75.83333333 15.16666667],0
d5,1,0.175575,1.834686,[181  70] ; [73 19],[185.87172012  65.12827988] ; [68.12827988 23.87172012],0
b5,1,0.184121,1.764046,[150 102] ; [62 30],[155.30232558  96.69767442] ; [56.69767442 35.30232558],0
d4,1,0.186933,1.741625,[186  63] ; [75 17],[190.58357771  58.41642229] ; [70.41642229 21.58357771],0
d1,1,0.188435,1.729808,[125 127] ; [53 39],[130.39534884 121.60465116] ; [47.60465116 44.39534884],0
a4,1,0.238181,1.391326,[103 147] ; [44 47],[107.771261 142.228739] ; [39.228739 51.771261],0
r1,1,0.24521,1.350388,[183  67] ; [73 19],[187.13450292  62.86549708] ; [68.86549708 23.13450292],0
r3,1,0.294943,1.096921,[218  32] ; [84  8],[220.76023392  29.23976608] ; [81.23976608 10.76023392],0
n3,1,0.383809,0.758467,[54 32] ; [16  6],[55.74074074 30.25925926] ; [14.25925926  7.74074074],0
p12,1,0.418664,0.654064,[ 11 240] ; [ 6 86],[ 12.44023324 238.55976676] ; [ 4.55976676 87.44023324],0
b4,1,0.42265,0.642934,[144 108] ; [57 35],[147.24418605 104.75581395] ; [53.75581395 38.24418605],0
s1,1,0.428599,0.626616,[  9 237] ; [ 5 84],[ 10.28059701 235.71940299] ; [ 3.71940299 85.28059701],0
