Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.0,30.409748,[28  3] ; [37 71],[14.49640288 16.50359712] ; [50.50359712 57.49640288],1
s7,1,2.3e-05,17.898983,[18 10] ; [22 77],[ 8.81889764 19.18110236] ; [31.18110236 67.81889764],1
s4,1,0.000159,14.266979,[14 17] ; [15 93],[ 6.4676259 24.5323741] ; [22.5323741 85.4676259],1
p10,1,0.000262,13.325989,[22  8] ; [38 68],[13.23529412 16.76470588] ; [46.76470588 59.23529412],1
r4,1,0.001671,9.880318,[28  3] ; [65 43],[20.74100719 10.25899281] ; [72.25899281 35.74100719],0
s8,1,0.002351,9.253176,[14 17] ; [20 88],[ 7.58273381 23.41726619] ; [26.41726619 81.58273381],0
p6,1,0.003491,8.53126,[13 18] ; [18 88],[ 7.01459854 23.98540146] ; [23.98540146 82.01459854],0
a5,1,0.005424,7.732215,[25  6] ; [57 51],[18.28776978 12.71223022] ; [63.71223022 44.28776978],0
n6,1,0.009013,6.82027,[26  5] ; [63 45],[19.84892086 11.15107914] ; [69.15107914 38.84892086],0
v2,1,0.01111,6.447627,[16 15] ; [28 75],[10.17910448 20.82089552] ; [33.82089552 69.17910448],0
p9,1,0.012887,6.184615,[21  9] ; [46 58],[15. 15.] ; [52. 52.],0
s2,1,0.013018,6.166666,[17 14] ; [33 75],[11.15107914 19.84892086] ; [38.84892086 69.15107914],0
p4,1,0.014041,6.03304,[17 13] ; [34 72],[11.25 18.75] ; [39.75 66.25],0
p3,1,0.022256,5.225689,[14 17] ; [26 82],[ 8.92086331 22.07913669] ; [31.07913669 76.92086331],0
r3,1,0.023314,5.144935,[27  3] ; [75 33],[22.17391304  7.82608696] ; [79.82608696 28.17391304],0
a3,1,0.02641,4.92896,[25  6] ; [63 44],[19.76811594 11.23188406] ; [68.23188406 38.76811594],0
d4,1,0.029025,4.766123,[27  4] ; [71 35],[22.17518248  8.82481752] ; [75.82481752 30.17518248],0
a4,1,0.03265,4.56404,[17 14] ; [36 71],[11.9057971 19.0942029] ; [41.0942029 65.9057971],0
d5,1,0.044355,4.043011,[27  4] ; [73 33],[22.62773723  8.37226277] ; [77.37226277 28.62773723],0
d2,1,0.059575,3.549189,[20 11] ; [48 58],[15.38686131 15.61313869] ; [52.61313869 53.38686131],0
r1,1,0.077998,3.10614,[24  7] ; [65 43],[19.84892086 11.15107914] ; [69.15107914 38.84892086],0
d3,1,0.098122,2.735808,[22  9] ; [57 48],[18.00735294 12.99264706] ; [60.99264706 44.00735294],0
d1,1,0.118053,2.442961,[19 12] ; [49 59],[15.16546763 15.83453237] ; [52.83453237 55.16546763],0
n3,1,0.178112,1.813305,[10  4] ; [24 23],[7.80327869 6.19672131] ; [26.19672131 20.80327869],0
s3,1,0.189016,1.725273,[17 14] ; [44 62],[13.80291971 17.19708029] ; [47.19708029 58.80291971],0
p2,1,0.23019,1.439689,[19 12] ; [53 55],[16.05755396 14.94244604] ; [55.94244604 52.05755396],0
p1,1,0.243014,1.363024,[ 4 27] ; [  7 101],[ 2.45323741 28.54676259] ; [ 8.54676259 99.45323741],0
n2,1,0.243159,1.362185,[10  4] ; [27 23],[8.09375 5.90625] ; [28.90625 21.09375],0
v4,1,0.245483,1.34883,[27  4] ; [83 24],[24.71014493  6.28985507] ; [85.28985507 21.71014493],0
n4,1,0.261183,1.262477,[21 10] ; [61 47],[18.28776978 12.71223022] ; [63.71223022 44.28776978],0
n1,1,0.263523,1.250154,[7 6] ; [18 31],[5.24193548 7.75806452] ; [19.75806452 29.24193548],0
p7,1,0.363057,0.827292,[15 16] ; [42 65],[12.80434783 18.19565217] ; [44.19565217 62.80434783],0
b5,1,0.39356,0.727914,[16 15] ; [65 43],[18.0647482 12.9352518] ; [62.9352518 45.0647482],0
s1,1,0.404299,0.695504,[ 1 30] ; [  8 100],[ 2.00719424 28.99280576] ; [  6.99280576 101.00719424],0
b1,1,0.453831,0.561067,[19 12] ; [58 50],[17.17266187 13.82733813] ; [59.82733813 48.17266187],0
u1,1,0.549743,0.357777,[ 5 26] ; [13 95],[ 4.01438849 26.98561151] ; [13.98561151 94.01438849],0
b4,1,0.569877,0.322889,[19 12] ; [60 48],[17.61870504 13.38129496] ; [61.38129496 46.61870504],0
a8,1,0.599303,0.276048,[ 3 24] ; [ 8 93],[ 2.3203125 24.6796875] ; [ 8.6796875 92.3203125],0
a2,1,0.676485,0.17411,[ 5 26] ; [21 87],[ 5.79856115 25.20143885] ; [20.20143885 87.79856115],0
u3,1,0.690553,0.158487,[2 4] ; [18 25],[2.44897959 3.55102041] ; [17.55102041 25.44897959],0
b2,1,0.691694,0.157258,[ 6 10] ; [20 42],[ 5.33333333 10.66666667] ; [20.66666667 41.33333333],0
b3,1,0.691694,0.157258,[ 6 10] ; [20 42],[ 5.33333333 10.66666667] ; [20.66666667 41.33333333],0
u2,1,0.722339,0.126263,[2 4] ; [18 26],[2.4 3.6] ; [17.6 26.4],0
p5,1,0.727921,0.121029,[ 1 30] ; [  5 102],[ 1.34782609 29.65217391] ; [  4.65217391 102.34782609],0
a6,1,0.758291,0.094695,[17 14] ; [62 45],[17.74637681 13.25362319] ; [61.25362319 45.74637681],0
p8,1,0.854722,0.033524,[ 9 22] ; [29 77],[ 8.59854015 22.40145985] ; [29.40145985 76.59854015],0
a1,1,0.855945,0.032956,[ 2 29] ; [  8 100],[ 2.23021583 28.76978417] ; [  7.76978417 100.23021583],0
a7,1,0.921616,0.009682,[20 11] ; [68 39],[19.76811594 11.23188406] ; [68.23188406 38.76811594],0
v3,1,0.938262,0.005999,[ 8 22] ; [27 77],[ 7.8358209 22.1641791] ; [27.1641791 76.8358209],0
n5,1,0.947977,0.004257,[18 13] ; [62 46],[17.84172662 13.15827338] ; [62.15827338 45.84172662],0
