Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,2.8e-05,17.582075,[53 20] ; [32 50],[40.03225806 32.96774194] ; [44.96774194 37.03225806],1
p8,1,0.002512,9.131863,[53 20] ; [40 42],[43.8 29.2] ; [49.2 32.8],0
a7,1,0.013423,6.112505,[53 19] ; [44 37],[45.64705882 26.35294118] ; [51.35294118 29.64705882],0
p1,1,0.014301,6.000609,[11 62] ; [ 3 78],[ 6.63636364 66.36363636] ; [ 7.36363636 73.63636364],0
n4,1,0.021491,5.28652,[57 16] ; [50 32],[50.39354839 22.60645161] ; [56.60645161 25.39354839],0
p5,1,0.03003,4.707567,[14 59] ; [ 6 75],[ 9.48051948 63.51948052] ; [10.51948052 70.48051948],0
v3,1,0.03925,4.25,[30 42] ; [21 60],[24. 48.] ; [27. 54.],0
n5,1,0.046014,3.981069,[57 16] ; [52 30],[51.33548387 21.66451613] ; [57.66451613 24.33548387],0
n6,1,0.04649,3.96374,[62 11] ; [58 23],[56.88311688 16.11688312] ; [63.11688312 17.88311688],0
d5,1,0.067297,3.34776,[51 22] ; [45 36],[45.50649351 27.49350649] ; [50.49350649 30.50649351],0
s6,1,0.099116,2.719705,[49 23] ; [44 36],[44.05263158 27.94736842] ; [48.94736842 31.05263158],0
r4,1,0.114878,2.4858,[64  9] ; [64 18],[60.28387097 12.71612903] ; [67.71612903 14.28387097],0
n2,1,0.119661,2.421755,[12  1] ; [19  8],[10.075  2.925] ; [20.925  6.075],0
s7,1,0.122651,2.383143,[33 35] ; [28 50],[28.4109589 39.5890411] ; [32.5890411 45.4109589],0
v1,1,0.123594,2.37118,[39 32] ; [33 45],[34.30872483 36.69127517] ; [37.69127517 40.30872483],0
n3,1,0.161617,1.959029,[11  2] ; [17 10],[9.1 3.9] ; [18.9  8.1],0
p12,1,0.186888,1.74198,[ 5 68] ; [ 2 80],[ 3.29677419 69.70322581] ; [ 3.70322581 78.29677419],0
p9,1,0.19565,1.674553,[58 15] ; [57 24],[54.51298701 18.48701299] ; [60.48701299 20.51298701],0
n1,1,0.200782,1.636675,[6 7] ; [ 7 20],[4.225 8.775] ; [ 8.775 18.225],0
s2,1,0.214667,1.539667,[31 42] ; [43 39],[34.8516129 38.1483871] ; [39.1483871 42.8516129],0
a8,1,0.278937,1.172264,[ 7 60] ; [13 65],[ 9.24137931 57.75862069] ; [10.75862069 67.24137931],0
v4,1,0.299303,1.077297,[71  2] ; [75  5],[69.66013072  3.33986928] ; [76.33986928  3.66013072],0
a6,1,0.310448,1.028769,[38 35] ; [36 46],[34.8516129 38.1483871] ; [39.1483871 42.8516129],0
d1,1,0.31978,0.989848,[24 49] ; [21 61],[21.19354839 51.80645161] ; [23.80645161 58.19354839],0
u3,1,0.324808,0.969488,[22 18] ; [19 24],[19.75903614 20.24096386] ; [21.24096386 21.75903614],0
s4,1,0.331121,0.944507,[17 55] ; [14 67],[14.58823529 57.41176471] ; [16.41176471 64.58823529],0
p6,1,0.402761,0.700068,[35 34] ; [36 46],[32.44370861 36.55629139] ; [38.55629139 43.44370861],0
b2,1,0.413149,0.669721,[11 34] ; [ 9 42],[ 9.375 35.625] ; [10.625 40.375],0
b3,1,0.413149,0.669721,[11 34] ; [ 9 42],[ 9.375 35.625] ; [10.625 40.375],0
b5,1,0.427049,0.630835,[39 34] ; [49 33],[41.44516129 31.55483871] ; [46.55483871 35.44516129],0
a4,1,0.44829,0.574971,[15 58] ; [13 69],[13.18709677 59.81290323] ; [14.81290323 67.18709677],0
p10,1,0.552908,0.352134,[54 18] ; [58 24],[52.36363636 19.63636364] ; [59.63636364 22.36363636],0
u1,1,0.556814,0.34525,[ 3 70] ; [ 2 80],[ 2.35483871 70.64516129] ; [ 2.64516129 79.35483871],0
a1,1,0.556814,0.34525,[ 3 70] ; [ 2 80],[ 2.35483871 70.64516129] ; [ 2.64516129 79.35483871],0
d4,1,0.557641,0.343805,[51 22] ; [53 28],[49.2987013 23.7012987] ; [54.7012987 26.2987013],0
r2,1,0.564127,0.332609,[66  6] ; [72  9],[64.94117647  7.05882353] ; [73.05882353  7.94117647],0
s8,1,0.606896,0.26472,[26 47] ; [26 56],[24.49032258 48.50967742] ; [27.50967742 54.49032258],0
b1,1,0.687706,0.16158,[29 44] ; [30 52],[27.78709677 45.21290323] ; [31.21290323 50.78709677],0
d2,1,0.690424,0.158626,[18 55] ; [18 64],[16.95483871 56.04516129] ; [19.04516129 62.95483871],0
p11,1,0.701093,0.147338,[56 17] ; [65 17],[56.98709677 16.01290323] ; [64.01290323 17.98709677],0
d3,1,0.725739,0.12306,[39 34] ; [45 35],[40.07843137 32.92156863] ; [43.92156863 36.07843137],0
p2,1,0.734823,0.114729,[62 11] ; [68 14],[61.22580645 11.77419355] ; [68.77419355 13.22580645],0
b4,1,0.856148,0.032862,[39 34] ; [45 37],[39.56129032 33.43870968] ; [44.43870968 37.56129032],0
u2,1,0.874371,0.024998,[22 17] ; [25 18],[22.35365854 16.64634146] ; [24.64634146 18.35365854],0
s1,1,0.884467,0.021115,[ 3 70] ; [ 3 79],[ 2.82580645 70.17419355] ; [ 3.17419355 78.82580645],0
r3,1,0.886239,0.020467,[68  4] ; [77  5],[67.79220779  4.20779221] ; [77.20779221  4.79220779],0
a3,1,0.893613,0.017885,[33 39] ; [38 43],[33.41176471 38.58823529] ; [37.58823529 43.41176471],0
r1,1,0.915229,0.011331,[48 24] ; [54 28],[47.68831169 24.31168831] ; [54.31168831 27.68831169],0
v2,1,0.928097,0.008143,[35 37] ; [38 39],[35.27516779 36.72483221] ; [37.72483221 39.27516779],0
s5,1,0.971908,0.00124,[17 52] ; [20 62],[16.90728477 52.09271523] ; [20.09271523 61.90728477],0
s3,1,0.979627,0.000652,[42 30] ; [48 34],[42.07792208 29.92207792] ; [47.92207792 34.07792208],0
