Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.001673,9.877874,[ 1 26] ; [3 3],[ 3.27272727 23.72727273] ; [0.72727273 5.27272727],0
p6,1,0.010091,6.618803,[ 2 24] ; [3 3],[ 4.0625 21.9375] ; [0.9375 5.0625],0
s1,1,0.022395,5.214815,[ 1 26] ; [2 4],[ 2.45454545 24.54545455] ; [0.54545455 5.45454545],0
r3,1,0.024992,5.024436,[ 9 18] ; [5 1],[11.45454545 15.54545455] ; [2.54545455 3.45454545],0
a3,1,0.030133,4.701669,[17  9] ; [1 5],[14.625 11.375] ; [3.375 2.625],0
u2,1,0.038989,4.261364,[1 9] ; [3 2],[2.66666667 7.33333333] ; [1.33333333 3.66666667],0
p11,1,0.056527,3.636447,[ 4 23] ; [3 3],[ 5.72727273 21.27272727] ; [1.27272727 4.72727273],0
d5,1,0.05899,3.565564,[16 11] ; [1 5],[13.90909091 13.09090909] ; [3.09090909 2.90909091],0
p7,1,0.103604,2.649167,[ 5 22] ; [3 3],[ 6.54545455 20.45454545] ; [1.45454545 4.54545455],0
p2,1,0.116664,2.461538,[ 5 21] ; [3 3],[ 6.5 19.5] ; [1.5 4.5],0
n5,1,0.117432,2.451235,[14 13] ; [1 5],[12.27272727 14.72727273] ; [2.72727273 3.27272727],0
d2,1,0.117432,2.451235,[14 13] ; [1 5],[12.27272727 14.72727273] ; [2.72727273 3.27272727],0
b1,1,0.130663,2.284615,[18  9] ; [2 4],[16.36363636 10.63636364] ; [3.63636364 2.36363636],0
s3,1,0.186122,1.748049,[ 6 20] ; [3 3],[ 7.3125 18.6875] ; [1.6875 4.3125],0
d3,1,0.207821,1.586538,[12 15] ; [1 5],[10.63636364 16.36363636] ; [2.36363636 3.63636364],0
s6,1,0.287416,1.131687,[ 4 23] ; [2 4],[ 4.90909091 22.09090909] ; [1.09090909 4.90909091],0
r4,1,0.287416,1.131687,[ 4 23] ; [2 4],[ 4.90909091 22.09090909] ; [1.09090909 4.90909091],0
p10,1,0.309947,1.030901,[ 4 22] ; [2 4],[ 4.875 21.125] ; [1.125 4.875],0
v3,1,0.309947,1.030901,[ 4 22] ; [2 4],[ 4.875 21.125] ; [1.125 4.875],0
a7,1,0.324534,0.970588,[12 15] ; [4 2],[13.09090909 13.90909091] ; [2.90909091 3.09090909],0
p9,1,0.371332,0.799201,[ 8 18] ; [3 3],[ 8.9375 17.0625] ; [2.0625 3.9375],0
p4,1,0.422018,0.644689,[ 5 22] ; [2 4],[ 5.72727273 21.27272727] ; [1.27272727 4.72727273],0
p3,1,0.422018,0.644689,[ 5 22] ; [2 4],[ 5.72727273 21.27272727] ; [1.27272727 4.72727273],0
d4,1,0.442695,0.589286,[18  9] ; [3 3],[17.18181818  9.81818182] ; [3.81818182 2.18181818],0
v2,1,0.600991,0.273504,[ 6 20] ; [2 4],[ 6.5 19.5] ; [1.5 4.5],0
b2,1,0.650041,0.205848,[ 9 10] ; [1 2],[ 8.63636364 10.36363636] ; [1.36363636 1.63636364],0
b3,1,0.650041,0.205848,[ 9 10] ; [1 2],[ 8.63636364 10.36363636] ; [1.36363636 1.63636364],0
r1,1,0.678071,0.172306,[11 16] ; [3 3],[11.45454545 15.54545455] ; [2.54545455 3.45454545],0
r2,1,0.686615,0.162774,[15 11] ; [4 2],[15.4375 10.5625] ; [3.5625 2.4375],0
v1,1,0.71249,0.135802,[ 7 20] ; [2 4],[ 7.36363636 19.63636364] ; [1.63636364 4.36363636],0
a8,1,0.732074,0.117216,[ 3 23] ; [1 5],[ 3.25 22.75] ; [0.75 5.25],0
n3,1,0.787221,0.072857,[6 9] ; [1 1],[6.17647059 8.82352941] ; [0.82352941 1.17647059],0
b5,1,0.804748,0.061111,[12 15] ; [3 3],[12.27272727 14.72727273] ; [2.72727273 3.27272727],0
a5,1,0.804748,0.061111,[15 12] ; [3 3],[14.72727273 12.27272727] ; [3.27272727 2.72727273],0
b4,1,0.804748,0.061111,[15 12] ; [3 3],[14.72727273 12.27272727] ; [3.27272727 2.72727273],0
p1,1,0.908893,0.013095,[ 4 23] ; [1 5],[ 4.09090909 22.90909091] ; [0.90909091 5.09090909],0
n2,1,0.929308,0.00787,[8 7] ; [1 1],[7.94117647 7.05882353] ; [1.05882353 0.94117647],0
a6,1,0.934568,0.00674,[13 14] ; [3 3],[13.09090909 13.90909091] ; [2.90909091 3.09090909],0
